"Status","Year","Age","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","SEO/HEO","HEO","10","[c]","28710","30220"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","SEO/HEO","SEO","15","[c]","39910","40600"
"Leaver CS","2021","40-49","HM Land Registry","AA/AO","AO","15","[c]","22250","22350"
"Leaver CS","2021","40-49","HM Land Registry","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","AA/AO","AA","90","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","AA/AO","AO","265","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","EO","EO","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","AA/AO","AO","340","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","EO","EO","105","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","AA/AO","AO","45","[c]","21910","21430"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","EO","EO","55","[c]","26490","25650"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","SEO/HEO","HEO","20","[c]","34890","34840"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","SEO/HEO","SEO","15","[c]","41520","41190"
"Leaver CS","2021","40-49","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Insolvency Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Insolvency Service","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Insolvency Service","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal Aid Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal Aid Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal Aid Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal Aid Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Maritime and Coastguard Agency","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Met Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","AA/AO","AA","30","[c]","19120","19560"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","AA/AO","AO","50","[c]","23410","21130"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","EO","EO","90","[c]","29640","29930"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","G6/G7","G6","15","[c]","76890","77970"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","SEO/HEO","HEO","60","[c]","36020","35970"
"Leaver CS","2021","40-49","Ministry of Defence (excl. agencies)","SEO/HEO","SEO","20","[c]","43090","40890"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","G6/G7","G7","15","[c]","60120","60570"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","SEO/HEO","HEO","10","[c]","30890","30850"
"Leaver CS","2021","40-49","Ministry of Justice (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Infrastructure Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Records of Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Savings and Investments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of the Public Guardian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectorate","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","AA/AO","AO","15","[c]","20870","20230"
"Leaver CS","2021","40-49","Public Health England","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","G6/G7","G7","35","[c]","53890","53010"
"Leaver CS","2021","40-49","Public Health England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Public Health England","SEO/HEO","HEO","30","[c]","32370","32650"
"Leaver CS","2021","40-49","Public Health England","SEO/HEO","SEO","40","[c]","40280","40470"
"Leaver CS","2021","40-49","Registers of Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Registers of Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Registers of Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Royal Fleet Auxiliary","Unknown","Unknown","10","[c]","31180","23240"
"Leaver CS","2021","40-49","Rural Payments Agency","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Rural Payments Agency","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Rural Payments Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Courts and Tribunals Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","AA/AO","AO","10","[c]","23780","25870"
"Leaver CS","2021","40-49","Scottish Prison Service","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Prison Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Public Pensions Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Serious Fraud Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Security Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Student Awards Agency for Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Hydrographic Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Intellectual Property Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Intellectual Property Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Valuation Office Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Vehicle Certification Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinary Medicines Directorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
