"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Lancashire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","EO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","AA/AO","Female","40","40","21440","21050"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","EO","Female","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","EO","Male","30","30","25590","25190"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","EO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","EO","Female","25","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","EO","Male","30","30","31360","31460"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","EO","Female","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","EO","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","EO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","Female","115","105","24320","24370"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","Male","65","65","24130","24370"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","Female","100","90","28280","28270"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","Male","50","50","28240","28270"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","Female","110","105","36510","34360"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","Male","90","90","37650","38750"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","Female","70","60","21140","21050"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","EO","Female","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","EO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","SEO/HEO","Female","40","35","35440","36590"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","30","30","34200","33300"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","EO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","EO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","SEO/HEO","Female","20","20","[c]","[c]"
