"Status","Year","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","60","[c]","31060","27570"
"Leaver Dept.","2021","Unknown","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","120","[c]","37880","35900"
"Leaver Dept.","2021","Unknown","Greater Manchester","Outside London","105","[c]","29130","24300"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","London","80","[c]","47770","43350"
"Leaver Dept.","2021","Unknown","Inner London - West","London","1320","[c]","43170","38750"
"Leaver Dept.","2021","Unknown","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Outside London","60","[c]","34430","33300"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","110","[c]","30740","29380"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","415","[c]","33970","32000"
"Leaver Dept.","2021","Unknown","West Central Scotland","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Outside London","85","[c]","27030","22570"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Outside London","30","[c]","26910","21590"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","105","[c]","35280","30680"
"Leaver Dept.","2021","White","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","Outside London","95","[c]","28330","24000"
"Leaver Dept.","2021","White","Devon","Outside London","60","[c]","27560","24170"
"Leaver Dept.","2021","White","Dorset and Somerset","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","Outside London","70","[c]","30310","30390"
"Leaver Dept.","2021","White","East Wales","Outside London","265","[c]","33480","29570"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","Outside London","130","[c]","32400","27570"
"Leaver Dept.","2021","White","Essex","Outside London","40","[c]","29600","27180"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","465","[c]","35340","32290"
"Leaver Dept.","2021","White","Greater Manchester","Outside London","245","[c]","30960","27570"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","Outside London","130","[c]","35650","29540"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","London","245","[c]","47880","43790"
"Leaver Dept.","2021","White","Inner London - West","London","2155","[c]","47320","42460"
"Leaver Dept.","2021","White","Kent","Outside London","60","[c]","29490","29290"
"Leaver Dept.","2021","White","Lancashire","Outside London","110","[c]","32740","27570"
"Leaver Dept.","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","Outside London","270","[c]","29280","24890"
"Leaver Dept.","2021","White","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","Outside London","45","[c]","37560","31990"
"Leaver Dept.","2021","White","Northern Ireland","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","Outside London","315","[c]","27130","24890"
"Leaver Dept.","2021","White","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","London","100","[c]","43100","36870"
"Leaver Dept.","2021","White","Outer London - West and North West","London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","Overseas","65","[c]","52030","53240"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","Outside London","60","[c]","26520","21170"
"Leaver Dept.","2021","White","South Yorkshire","Outside London","115","[c]","34470","30980"
"Leaver Dept.","2021","White","Southern Scotland","Outside London","45","[c]","42570","41330"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","Outside London","60","[c]","26970","26000"
"Leaver Dept.","2021","White","Tees Valley and Durham","Outside London","125","[c]","26430","24310"
"Leaver Dept.","2021","White","Unknown","Unknown","225","[c]","37940","32000"
"Leaver Dept.","2021","White","West Central Scotland","Outside London","225","[c]","26860","26240"
"Leaver Dept.","2021","White","West Midlands","Outside London","150","[c]","32100","27570"
"Leaver Dept.","2021","White","West Wales and The Valleys","Outside London","135","[c]","28960","26590"
"Leaver Dept.","2021","White","West Yorkshire","Outside London","165","[c]","33170","29520"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","100","[c]","27790","27570"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","[c]","29290","29290"
"New entrant CS","2021","Asian","Cheshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","Outside London","70","[c]","29320","27570"
"New entrant CS","2021","Asian","Devon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","Outside London","45","[c]","27910","27570"
"New entrant CS","2021","Asian","East Wales","Outside London","70","[c]","24870","21010"
"New entrant CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","Outside London","35","[c]","27130","26160"
"New entrant CS","2021","Asian","Essex","Outside London","55","[c]","29870","29290"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","[c]","31600","27570"
"New entrant CS","2021","Asian","Greater Manchester","Outside London","250","[c]","27770","27570"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","Outside London","55","[c]","27130","27120"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inner London - East","London","480","[c]","35070","31060"
"New entrant CS","2021","Asian","Inner London - West","London","705","[c]","35060","31060"
"New entrant CS","2021","Asian","Kent","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Lancashire","Outside London","60","[c]","23210","21010"
"New entrant CS","2021","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","175","[c]","24850","22350"
"New entrant CS","2021","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Merseyside","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Yorkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northumberland and Tyne and Wear","Outside London","75","[c]","26850","21010"
"New entrant CS","2021","Asian","Outer London - East and North East","London","210","[c]","29780","31060"
"New entrant CS","2021","Asian","Outer London - South","London","95","[c]","32900","31060"
"New entrant CS","2021","Asian","Outer London - West and North West","London","310","[c]","29900","31060"
"New entrant CS","2021","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Shropshire and Staffordshire","Outside London","50","[c]","26570","27570"
"New entrant CS","2021","Asian","South Yorkshire","Outside London","40","[c]","27270","21430"
"New entrant CS","2021","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Surrey, East and West Sussex","Outside London","65","[c]","30330","27850"
"New entrant CS","2021","Asian","Tees Valley and Durham","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","40","[c]","29320","27570"
"New entrant CS","2021","Asian","West Central Scotland","Outside London","30","[c]","30650","27570"
"New entrant CS","2021","Asian","West Midlands","Outside London","380","[c]","26320","25560"
"New entrant CS","2021","Asian","West Wales and The Valleys","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Yorkshire","Outside London","290","[c]","26510","27570"
"New entrant CS","2021","Black","Bedfordshire and Hertfordshire","Outside London","65","[c]","27650","27570"
"New entrant CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","60","[c]","30110","27570"
"New entrant CS","2021","Black","Cheshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Derbyshire and Nottinghamshire","Outside London","55","[c]","26800","27570"
"New entrant CS","2021","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Anglia","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Wales","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Essex","Outside London","90","[c]","27730","29290"
"New entrant CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","[c]","30230","27570"
"New entrant CS","2021","Black","Greater Manchester","Outside London","100","[c]","28750","27570"
"New entrant CS","2021","Black","Hampshire and Isle of Wight","Outside London","40","[c]","27030","26240"
"New entrant CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inner London - East","London","540","[c]","31230","31060"
"New entrant CS","2021","Black","Inner London - West","London","480","[c]","33310","31060"
"New entrant CS","2021","Black","Kent","Outside London","60","[c]","28390","29290"
"New entrant CS","2021","Black","Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","24910","27120"
"New entrant CS","2021","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Merseyside","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northumberland and Tyne and Wear","Outside London","35","[c]","28090","21010"
"New entrant CS","2021","Black","Outer London - East and North East","London","200","[c]","29730","31060"
"New entrant CS","2021","Black","Outer London - South","London","150","[c]","29760","31060"
"New entrant CS","2021","Black","Outer London - West and North West","London","200","[c]","29920","31060"
"New entrant CS","2021","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Shropshire and Staffordshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","South Yorkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Surrey, East and West Sussex","Outside London","40","[c]","28810","27850"
"New entrant CS","2021","Black","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands","Outside London","120","[c]","26310","27570"
"New entrant CS","2021","Black","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Yorkshire","Outside London","75","[c]","27690","27570"
"New entrant CS","2021","Chinese","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inner London - East","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inner London - West","London","40","[c]","38790","34020"
"New entrant CS","2021","Chinese","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outer London - South","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","40","[c]","28860","27570"
"New entrant CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cheshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","35","[c]","28540","27570"
"New entrant CS","2021","Mixed","Devon","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Anglia","Outside London","35","[c]","24960","27570"
"New entrant CS","2021","Mixed","East Wales","Outside London","40","[c]","25710","25440"
"New entrant CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Eastern Scotland","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Essex","Outside London","35","[c]","27470","29290"
"New entrant CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","90","[c]","29760","27570"
"New entrant CS","2021","Mixed","Greater Manchester","Outside London","60","[c]","25710","25560"
"New entrant CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","30","[c]","27000","26130"
"New entrant CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inner London - East","London","190","[c]","34370","31060"
"New entrant CS","2021","Mixed","Inner London - West","London","285","[c]","35430","32540"
"New entrant CS","2021","Mixed","Kent","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lancashire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Merseyside","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northumberland and Tyne and Wear","Outside London","40","[c]","26850","21010"
"New entrant CS","2021","Mixed","Outer London - East and North East","London","40","[c]","29040","31060"
"New entrant CS","2021","Mixed","Outer London - South","London","40","[c]","30210","31060"
"New entrant CS","2021","Mixed","Outer London - West and North West","London","80","[c]","29990","31060"
"New entrant CS","2021","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Shropshire and Staffordshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Surrey, East and West Sussex","Outside London","45","[c]","26740","27570"
"New entrant CS","2021","Mixed","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Central Scotland","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Midlands","Outside London","65","[c]","28070","27570"
"New entrant CS","2021","Mixed","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Yorkshire","Outside London","75","[c]","25570","27570"
"New entrant CS","2021","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Anglia","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inner London - East","London","45","[c]","35220","31060"
"New entrant CS","2021","Other ethnicity","Inner London - West","London","85","[c]","35880","32790"
"New entrant CS","2021","Other ethnicity","Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Merseyside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - East and North East","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Outside London","20","[c]","[c]","[c]"
