"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Scotland","AA/AO","Heterosexual / straight","30","25","21050","21050"
"In post","2021","Animal and Plant Health Agency","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","SEO/HEO","Heterosexual / straight","35","35","35210","36780"
"In post","2021","Animal and Plant Health Agency","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AA/AO","Heterosexual / straight","115","110","24260","24370"
"In post","2021","Animal and Plant Health Agency","South East (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","AA/AO","Unknown","40","40","24070","24370"
"In post","2021","Animal and Plant Health Agency","South East (England)","EO","Heterosexual / straight","150","145","27750","28170"
"In post","2021","Animal and Plant Health Agency","South East (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G6/G7","Heterosexual / straight","35","35","57090","54320"
"In post","2021","Animal and Plant Health Agency","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","SEO/HEO","Heterosexual / straight","170","165","36390","35760"
"In post","2021","Animal and Plant Health Agency","South East (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South East (England)","SEO/HEO","Undeclared","40","35","37620","36500"
"In post","2021","Animal and Plant Health Agency","South East (England)","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","AA/AO","Heterosexual / straight","125","115","21110","21050"
"In post","2021","Animal and Plant Health Agency","South West (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","EO","Heterosexual / straight","65","60","25440","25100"
"In post","2021","Animal and Plant Health Agency","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","SEO/HEO","Heterosexual / straight","80","80","37220","36970"
"In post","2021","Animal and Plant Health Agency","South West (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","AA/AO","Heterosexual / straight","100","95","21110","21050"
"In post","2021","Animal and Plant Health Agency","Wales","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","EO","Heterosexual / straight","40","40","25380","25190"
"In post","2021","Animal and Plant Health Agency","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","SEO/HEO","Heterosexual / straight","65","65","35310","36590"
"In post","2021","Animal and Plant Health Agency","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","SEO/HEO","Unknown","20","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Heterosexual / straight","45","45","20970","21050"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","EO","Heterosexual / straight","55","50","25280","25100"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Heterosexual / straight","65","60","34980","32490"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Heterosexual / straight","50","45","21790","21050"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Heterosexual / straight","35","35","25830","25230"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Unknown","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","45","40","33900","33790"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Attorney General's Office","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
