"Status","Year","Disability","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Black","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Communications","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Debt","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Digital, Data & Technology","45","[c]","37730","36090"
"New entrant CS","2021","Declared non-disabled","Black","Finance","35","[c]","38680","36800"
"New entrant CS","2021","Declared non-disabled","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Legal","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","No function","550","[c]","29360","26810"
"New entrant CS","2021","Declared non-disabled","Black","Project Delivery","55","[c]","34340","33260"
"New entrant CS","2021","Declared non-disabled","Black","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","1280","[c]","28830","29290"
"New entrant CS","2021","Declared non-disabled","Chinese","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","No function","35","[c]","32540","28420"
"New entrant CS","2021","Declared non-disabled","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","40","[c]","26950","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Analysis","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Communications","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Digital, Data & Technology","30","[c]","42200","37260"
"New entrant CS","2021","Declared non-disabled","Mixed","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Legal","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","No function","325","[c]","28810","26810"
"New entrant CS","2021","Declared non-disabled","Mixed","Project Delivery","30","[c]","35200","29000"
"New entrant CS","2021","Declared non-disabled","Mixed","Property","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","590","[c]","27590","27570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","No function","65","[c]","30310","27930"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","155","[c]","28220","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","No function","135","[c]","29810","27190"
"New entrant CS","2021","Declared non-disabled","Undeclared","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","200","[c]","27580","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Grants Management","35","[c]","22350","21050"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","No function","75","[c]","33010","31770"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","55","[c]","29790","27570"
"New entrant CS","2021","Declared non-disabled","White","Analysis","470","[c]","34450","31980"
"New entrant CS","2021","Declared non-disabled","White","Commercial","220","[c]","35710","33150"
"New entrant CS","2021","Declared non-disabled","White","Communications","395","[c]","31100","25560"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","75","[c]","31940","26800"
"New entrant CS","2021","Declared non-disabled","White","Debt","200","[c]","20430","20140"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data & Technology","565","[c]","40500","36800"
"New entrant CS","2021","Declared non-disabled","White","Finance","280","[c]","36530","32320"
"New entrant CS","2021","Declared non-disabled","White","Grants Management","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","395","[c]","32120","28000"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Legal","285","[c]","40570","37230"
"New entrant CS","2021","Declared non-disabled","White","No function","7800","[c]","28700","24370"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","975","[c]","37130","33570"
"New entrant CS","2021","Declared non-disabled","White","Property","405","[c]","31240","28120"
"New entrant CS","2021","Declared non-disabled","White","Security","375","[c]","26280","23540"
"New entrant CS","2021","Declared non-disabled","White","Unknown","10505","[c]","26720","27570"
"New entrant CS","2021","Undeclared","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","No function","55","[c]","35470","29970"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","80","[c]","27810","27570"
"New entrant CS","2021","Undeclared","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","No function","35","[c]","30430","28590"
"New entrant CS","2021","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","50","[c]","28250","30170"
"New entrant CS","2021","Undeclared","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","No function","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","30","[c]","26680","27570"
"New entrant CS","2021","Undeclared","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","No function","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","No function","155","[c]","33770","28590"
"New entrant CS","2021","Undeclared","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Security","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","110","[c]","28860","27570"
"New entrant CS","2021","Undeclared","Unknown","Analysis","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","No function","130","[c]","39250","34710"
"New entrant CS","2021","Undeclared","Unknown","Project Delivery","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Analysis","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Communications","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Debt","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Digital, Data & Technology","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","No function","385","[c]","32660","28720"
"New entrant CS","2021","Undeclared","White","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Property","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Security","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","Unknown","440","[c]","26050","27570"
"New entrant CS","2021","Unknown","Asian","Analysis","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Digital, Data & Technology","45","[c]","37380","32400"
"New entrant CS","2021","Unknown","Asian","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Legal","75","[c]","33140","26960"
"New entrant CS","2021","Unknown","Asian","No function","155","[c]","29740","27660"
"New entrant CS","2021","Unknown","Asian","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","105","[c]","35390","28650"
"New entrant CS","2021","Unknown","Black","Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","No function","75","[c]","30290","27680"
"New entrant CS","2021","Unknown","Black","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","50","[c]","33520","31060"
"New entrant CS","2021","Unknown","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Analysis","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Legal","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","No function","80","[c]","33100","29360"
"New entrant CS","2021","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","35","[c]","35270","31060"
"New entrant CS","2021","Unknown","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","No function","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Analysis","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","No function","90","[c]","27680","24240"
