"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Greater Manchester","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Medicine","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Medicine","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Inner London - East","Heterosexual / straight","65","55","104500","103660"
"In post","2021","No function","Medicine","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Inner London - East","Undeclared","10","10","[c]","[c]"
"In post","2021","No function","Medicine","Inner London - East","Unknown","20","20","[c]","[c]"
"In post","2021","No function","Medicine","Inner London - West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","No function","Medicine","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2021","No function","Medicine","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Northumberland and Tyne and Wear","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Outer London - West and North West","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","No function","Medicine","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Outer London - West and North West","Undeclared","5","5","[c]","[c]"
"In post","2021","No function","Medicine","Outer London - West and North West","Unknown","15","15","[c]","[c]"
"In post","2021","No function","Medicine","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","West Midlands","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","No function","Medicine","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2021","No function","Medicine","West Wales and The Valleys","Heterosexual / straight","30","25","77260","85630"
"In post","2021","No function","Medicine","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2021","No function","Medicine","West Wales and The Valleys","Unknown","15","10","[c]","[c]"
"In post","2021","No function","Medicine","West Yorkshire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","No function","Medicine","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Medicine","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Operational Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","1120","1055","29760","28200"
"In post","2021","No function","Operational Delivery","Bedfordshire and Hertfordshire","LGBO","70","70","29550","29920"
"In post","2021","No function","Operational Delivery","Bedfordshire and Hertfordshire","Undeclared","135","125","30640","30210"
"In post","2021","No function","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","250","235","28070","26700"
"In post","2021","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","2005","1895","29690","29120"
"In post","2021","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","160","155","28810","29920"
"In post","2021","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","275","255","30070","29920"
"In post","2021","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","625","590","29140","27850"
"In post","2021","No function","Operational Delivery","Cheshire","Heterosexual / straight","1625","1560","32560","31610"
"In post","2021","No function","Operational Delivery","Cheshire","LGBO","125","120","30670","29260"
"In post","2021","No function","Operational Delivery","Cheshire","Undeclared","205","200","31960","31650"
"In post","2021","No function","Operational Delivery","Cheshire","Unknown","380","360","30210","31650"
"In post","2021","No function","Operational Delivery","Cornwall and Isles of Scilly","Heterosexual / straight","180","160","27140","26520"
"In post","2021","No function","Operational Delivery","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Operational Delivery","Cornwall and Isles of Scilly","Undeclared","20","20","[c]","[c]"
"In post","2021","No function","Operational Delivery","Cornwall and Isles of Scilly","Unknown","25","20","[c]","[c]"
"In post","2021","No function","Operational Delivery","Cumbria","Heterosexual / straight","380","345","26370","23350"
"In post","2021","No function","Operational Delivery","Cumbria","LGBO","30","30","28400","25790"
"In post","2021","No function","Operational Delivery","Cumbria","Undeclared","60","50","27560","24450"
"In post","2021","No function","Operational Delivery","Cumbria","Unknown","75","70","26700","26350"
"In post","2021","No function","Operational Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","3155","2925","27950","25560"
"In post","2021","No function","Operational Delivery","Derbyshire and Nottinghamshire","LGBO","195","190","27810","25400"
"In post","2021","No function","Operational Delivery","Derbyshire and Nottinghamshire","Undeclared","450","405","28470","27130"
"In post","2021","No function","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","870","795","26800","25560"
"In post","2021","No function","Operational Delivery","Devon","Heterosexual / straight","1450","1335","28550","26420"
"In post","2021","No function","Operational Delivery","Devon","LGBO","80","80","26650","25600"
"In post","2021","No function","Operational Delivery","Devon","Undeclared","190","170","29860","27130"
"In post","2021","No function","Operational Delivery","Devon","Unknown","350","315","26510","22920"
"In post","2021","No function","Operational Delivery","Dorset and Somerset","Heterosexual / straight","1455","1345","28700","27130"
"In post","2021","No function","Operational Delivery","Dorset and Somerset","LGBO","85","85","28080","27130"
"In post","2021","No function","Operational Delivery","Dorset and Somerset","Undeclared","195","180","28780","27450"
"In post","2021","No function","Operational Delivery","Dorset and Somerset","Unknown","430","395","27960","26740"
"In post","2021","No function","Operational Delivery","East Anglia","Heterosexual / straight","3335","3120","28620","27150"
"In post","2021","No function","Operational Delivery","East Anglia","LGBO","165","160","27610","25850"
"In post","2021","No function","Operational Delivery","East Anglia","Undeclared","435","405","30080","28860"
"In post","2021","No function","Operational Delivery","East Anglia","Unknown","805","740","27690","26750"
"In post","2021","No function","Operational Delivery","East Wales","Heterosexual / straight","3655","3390","27650","24500"
"In post","2021","No function","Operational Delivery","East Wales","LGBO","240","235","26170","23320"
"In post","2021","No function","Operational Delivery","East Wales","Undeclared","380","345","28050","25250"
"In post","2021","No function","Operational Delivery","East Wales","Unknown","1670","1505","24920","22850"
"In post","2021","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","1660","1545","28340","26810"
"In post","2021","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","LGBO","85","85","27550","25380"
"In post","2021","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","Undeclared","245","225","29530","27680"
"In post","2021","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","405","370","27380","26470"
"In post","2021","No function","Operational Delivery","Eastern Scotland","Heterosexual / straight","1780","1680","29790","28410"
"In post","2021","No function","Operational Delivery","Eastern Scotland","LGBO","115","110","28900","26630"
