"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","SEO","Heterosexual / straight","30","30","42310","41950"
"In post","2021","40-49","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","AO","Heterosexual / straight","50","50","22020","21580"
"In post","2021","40-49","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","AO","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","EO","Heterosexual / straight","285","275","27820","26780"
"In post","2021","40-49","Digital, Data and Technology","EO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","EO","Undeclared","60","60","28580","27940"
"In post","2021","40-49","Digital, Data and Technology","EO","Unknown","90","90","27120","26470"
"In post","2021","40-49","Digital, Data and Technology","G6","Heterosexual / straight","185","185","67440","65430"
"In post","2021","40-49","Digital, Data and Technology","G6","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","G6","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","G6","Unknown","75","75","66950","65000"
"In post","2021","40-49","Digital, Data and Technology","G7","Heterosexual / straight","625","615","56140","54470"
"In post","2021","40-49","Digital, Data and Technology","G7","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","G7","Undeclared","65","65","56490","54990"
"In post","2021","40-49","Digital, Data and Technology","G7","Unknown","215","215","55510","52850"
"In post","2021","40-49","Digital, Data and Technology","HEO","Heterosexual / straight","495","480","34080","33300"
"In post","2021","40-49","Digital, Data and Technology","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","HEO","Undeclared","90","90","34300","33290"
"In post","2021","40-49","Digital, Data and Technology","HEO","Unknown","180","175","33690","32790"
"In post","2021","40-49","Digital, Data and Technology","SCS level","Heterosexual / straight","75","75","92010","89440"
"In post","2021","40-49","Digital, Data and Technology","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","SEO","Heterosexual / straight","675","660","41920","41430"
"In post","2021","40-49","Digital, Data and Technology","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","SEO","Undeclared","110","105","42220","41640"
"In post","2021","40-49","Digital, Data and Technology","SEO","Unknown","250","245","41410","40310"
"In post","2021","40-49","Digital, Data and Technology","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","G6","Heterosexual / straight","40","40","70440","69470"
"In post","2021","40-49","Economics","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Economics","G6","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Economics","G7","Heterosexual / straight","70","65","58210","58130"
"In post","2021","40-49","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Economics","G7","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Economics","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","SCS level","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","40-49","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Economics","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","AO","Heterosexual / straight","120","105","21790","21440"
"In post","2021","40-49","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","AO","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Finance","AO","Unknown","50","40","21350","21230"
"In post","2021","40-49","Finance","EO","Heterosexual / straight","260","245","26860","26670"
"In post","2021","40-49","Finance","EO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Finance","EO","Undeclared","40","35","27580","26800"
"In post","2021","40-49","Finance","EO","Unknown","35","35","26410","26290"
"In post","2021","40-49","Finance","G6","Heterosexual / straight","150","150","67960","67870"
"In post","2021","40-49","Finance","G6","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Finance","G6","Undeclared","20","15","[c]","[c]"
"In post","2021","40-49","Finance","G6","Unknown","30","30","[c]","[c]"
"In post","2021","40-49","Finance","G7","Heterosexual / straight","370","360","55270","54760"
"In post","2021","40-49","Finance","G7","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Finance","G7","Undeclared","50","45","57360","57540"
"In post","2021","40-49","Finance","G7","Unknown","70","70","54430","52710"
"In post","2021","40-49","Finance","HEO","Heterosexual / straight","360","340","33570","33000"
"In post","2021","40-49","Finance","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Finance","HEO","Undeclared","60","55","33420","33300"
"In post","2021","40-49","Finance","HEO","Unknown","65","65","32950","32300"
"In post","2021","40-49","Finance","SCS level","Heterosexual / straight","85","85","89220","81300"
"In post","2021","40-49","Finance","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Finance","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Finance","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Finance","SEO","Heterosexual / straight","415","400","41940","40940"
"In post","2021","40-49","Finance","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Finance","SEO","Undeclared","50","50","42230","42360"
"In post","2021","40-49","Finance","SEO","Unknown","80","75","41440","40650"
"In post","2021","40-49","Finance","Unknown","Heterosexual / straight","30","30","46530","47040"
"In post","2021","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","AO","Heterosexual / straight","165","145","21760","21130"
"In post","2021","40-49","Human Resources","AO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","AO","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Human Resources","AO","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Human Resources","EO","Heterosexual / straight","220","205","27500","26780"
"In post","2021","40-49","Human Resources","EO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","EO","Undeclared","30","30","28210","28000"
"In post","2021","40-49","Human Resources","EO","Unknown","50","45","27070","26570"
"In post","2021","40-49","Human Resources","G6","Heterosexual / straight","105","100","66190","64990"
"In post","2021","40-49","Human Resources","G6","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","G6","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Human Resources","G7","Heterosexual / straight","330","315","55040","54540"
"In post","2021","40-49","Human Resources","G7","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Human Resources","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Human Resources","G7","Unknown","45","45","52550","52580"
"In post","2021","40-49","Human Resources","HEO","Heterosexual / straight","345","330","33540","33300"
"In post","2021","40-49","Human Resources","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Human Resources","HEO","Undeclared","40","35","33620","33300"
"In post","2021","40-49","Human Resources","HEO","Unknown","60","55","33220","32540"
"In post","2021","40-49","Human Resources","SCS level","Heterosexual / straight","70","70","90490","85690"
"In post","2021","40-49","Human Resources","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","SEO","Heterosexual / straight","350","335","41750","40880"
"In post","2021","40-49","Human Resources","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Human Resources","SEO","Undeclared","40","40","42010","41140"
"In post","2021","40-49","Human Resources","SEO","Unknown","45","45","40140","39220"
"In post","2021","40-49","Human Resources","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","G6","Heterosexual / straight","35","35","80990","85550"
"In post","2021","40-49","Inspector of Education and Training","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","G7","Heterosexual / straight","105","105","72950","75500"
"In post","2021","40-49","Inspector of Education and Training","G7","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","SEO","Heterosexual / straight","100","95","51000","51360"
"In post","2021","40-49","Inspector of Education and Training","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","EO","Heterosexual / straight","305","285","27630","27370"
"In post","2021","40-49","Intelligence Analysis","EO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","EO","Undeclared","55","50","27610","27370"
"In post","2021","40-49","Intelligence Analysis","EO","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","G6","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","G7","Heterosexual / straight","50","45","55560","55430"
"In post","2021","40-49","Intelligence Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","G7","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","HEO","Heterosexual / straight","130","125","33520","33300"
"In post","2021","40-49","Intelligence Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","HEO","Undeclared","30","30","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","SEO","Heterosexual / straight","90","85","42120","41800"
