"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Plymouth","90","[c]","28070","23540"
"New entrant CS","2021","30-39","Portsmouth","110","[c]","29660","27570"
"New entrant CS","2021","30-39","Powys","10","[c]","23450","21010"
"New entrant CS","2021","30-39","Redbridge and Waltham Forest","75","[c]","29270","31060"
"New entrant CS","2021","30-39","Sandwell","10","[c]","24080","21970"
"New entrant CS","2021","30-39","Scottish Borders","10","[c]","31430","27570"
"New entrant CS","2021","30-39","Sefton","85","[c]","27510","25670"
"New entrant CS","2021","30-39","Sheffield","180","[c]","30960","27570"
"New entrant CS","2021","30-39","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Shropshire CC","25","[c]","25240","24910"
"New entrant CS","2021","30-39","Solihull","15","[c]","26360","25560"
"New entrant CS","2021","30-39","Somerset","45","[c]","28130","27570"
"New entrant CS","2021","30-39","South and West Derbyshire","35","[c]","25120","27570"
"New entrant CS","2021","30-39","South Ayrshire","20","[c]","26960","27570"
"New entrant CS","2021","30-39","South Hampshire","140","[c]","30630","29540"
"New entrant CS","2021","30-39","South Lanarkshire","60","[c]","21360","20140"
"New entrant CS","2021","30-39","South Nottinghamshire","15","[c]","27610","24240"
"New entrant CS","2021","30-39","South Teesside","15","[c]","21680","21010"
"New entrant CS","2021","30-39","South West Wales","20","[c]","23300","21600"
"New entrant CS","2021","30-39","Southampton","60","[c]","32530","27570"
"New entrant CS","2021","30-39","Southend-on-Sea","25","[c]","29150","29290"
"New entrant CS","2021","30-39","Staffordshire CC","110","[c]","24730","23910"
"New entrant CS","2021","30-39","Stoke-on-Trent","60","[c]","22840","21090"
"New entrant CS","2021","30-39","Suffolk","95","[c]","24360","24880"
"New entrant CS","2021","30-39","Sunderland","90","[c]","24930","25560"
"New entrant CS","2021","30-39","Swansea","130","[c]","26050","22350"
"New entrant CS","2021","30-39","Swindon","25","[c]","28810","27570"
"New entrant CS","2021","30-39","Telford and Wrekin","45","[c]","33500","27570"
"New entrant CS","2021","30-39","Thurrock","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Torbay","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tower Hamlets","275","[c]","44120","40450"
"New entrant CS","2021","30-39","Tyneside","500","[c]","26050","21050"
"New entrant CS","2021","30-39","Unknown","190","[c]","33450","27570"
"New entrant CS","2021","30-39","Wakefield","40","[c]","25780","25900"
"New entrant CS","2021","30-39","Walsall","15","[c]","25030","27570"
"New entrant CS","2021","30-39","Wandsworth","45","[c]","28540","30220"
"New entrant CS","2021","30-39","Warrington","120","[c]","30200","28200"
"New entrant CS","2021","30-39","Warwickshire","20","[c]","26320","27570"
"New entrant CS","2021","30-39","West Cumbria","25","[c]","29010","23540"
"New entrant CS","2021","30-39","West Essex","25","[c]","28950","29290"
"New entrant CS","2021","30-39","West Kent","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Lothian","15","[c]","23910","21710"
"New entrant CS","2021","30-39","West Northamptonshire","35","[c]","24120","22850"
"New entrant CS","2021","30-39","West Surrey","90","[c]","29440","27960"
"New entrant CS","2021","30-39","West Sussex (North East)","40","[c]","28440","27570"
"New entrant CS","2021","30-39","West Sussex (South West)","20","[c]","29670","27570"
"New entrant CS","2021","30-39","Westminster","1595","[c]","44300","40600"
"New entrant CS","2021","30-39","Wiltshire","190","[c]","31540","28590"
"New entrant CS","2021","30-39","Wirral","40","[c]","24200","22350"
"New entrant CS","2021","30-39","Wolverhampton","20","[c]","24290","27570"
"New entrant CS","2021","30-39","Worcestershire","65","[c]","25540","22850"
"New entrant CS","2021","30-39","York","75","[c]","31990","29180"
"New entrant CS","2021","40-49","Aberdeen City and Aberdeenshire","35","[c]","30540","27570"
"New entrant CS","2021","40-49","Angus and Dundee City","35","[c]","26140","21010"
"New entrant CS","2021","40-49","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Barking & Dagenham and Havering","35","[c]","30140","31060"
"New entrant CS","2021","40-49","Barnet","55","[c]","36230","31060"
"New entrant CS","2021","40-49","Barnsley, Doncaster and Rotherham","45","[c]","24120","24120"
"New entrant CS","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","220","[c]","37790","33000"
"New entrant CS","2021","40-49","Bedford","30","[c]","24950","26850"
"New entrant CS","2021","40-49","Belfast","50","[c]","24510","21430"
"New entrant CS","2021","40-49","Berkshire","95","[c]","33480","29290"
"New entrant CS","2021","40-49","Bexley and Greenwich","50","[c]","29450","31060"
"New entrant CS","2021","40-49","Birmingham","245","[c]","34400","27570"
"New entrant CS","2021","40-49","Blackburn with Darwen","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Blackpool","115","[c]","23300","21010"
"New entrant CS","2021","40-49","Bournemouth and Poole","25","[c]","28040","27570"
"New entrant CS","2021","40-49","Bradford","40","[c]","26250","27570"
"New entrant CS","2021","40-49","Breckland and South Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Brent","25","[c]","29910","31060"
"New entrant CS","2021","40-49","Bridgend and Neath Port Talbot","10","[c]","27460","27570"
"New entrant CS","2021","40-49","Brighton and Hove","20","[c]","26860","27570"
"New entrant CS","2021","40-49","Bristol, City of","145","[c]","35810","30870"
"New entrant CS","2021","40-49","Bromley","15","[c]","29220","31060"
"New entrant CS","2021","40-49","Buckinghamshire CC","45","[c]","33510","27570"
"New entrant CS","2021","40-49","Caithness and Sutherland and Ross and Cromarty","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Calderdale and Kirklees","30","[c]","27050","27570"
"New entrant CS","2021","40-49","Cambridgeshire CC","80","[c]","31030","27570"
"New entrant CS","2021","40-49","Camden and City of London","35","[c]","38630","31060"
"New entrant CS","2021","40-49","Cardiff and Vale of Glamorgan","120","[c]","29810","25030"
"New entrant CS","2021","40-49","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Central Bedfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Central Hampshire","85","[c]","32160","27850"
"New entrant CS","2021","40-49","Central Valleys","15","[c]","25060","26130"
"New entrant CS","2021","40-49","Cheshire East","20","[c]","26960","24120"
"New entrant CS","2021","40-49","Cheshire West and Chester","25","[c]","22680","21010"
"New entrant CS","2021","40-49","Chorley and West Lancashire","15","[c]","28730","28180"
"New entrant CS","2021","40-49","City of Edinburgh","285","[c]","35190","30650"
"New entrant CS","2021","40-49","Clackmannanshire and Fife","20","[c]","26880","27570"
"New entrant CS","2021","40-49","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","35","[c]","32590","27570"
"New entrant CS","2021","40-49","Coventry","75","[c]","34760","27660"
"New entrant CS","2021","40-49","Croydon","115","[c]","41410","35050"
"New entrant CS","2021","40-49","Darlington","15","[c]","31010","27570"
"New entrant CS","2021","40-49","Derby","25","[c]","26790","27570"
"New entrant CS","2021","40-49","Devon CC","120","[c]","31110","27570"
"New entrant CS","2021","40-49","Dorset CC","40","[c]","26210","22890"
"New entrant CS","2021","40-49","Dudley","20","[c]","26320","27570"
"New entrant CS","2021","40-49","Dumfries and Galloway","10","[c]","27890","27570"
"New entrant CS","2021","40-49","Durham CC","55","[c]","24100","22350"
"New entrant CS","2021","40-49","Ealing","30","[c]","30640","31060"
"New entrant CS","2021","40-49","East Ayrshire and North Ayrshire mainland","15","[c]","24880","22120"
"New entrant CS","2021","40-49","East Cumbria","10","[c]","28320","22980"
"New entrant CS","2021","40-49","East Derbyshire","15","[c]","26960","27570"
"New entrant CS","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","25","[c]","27640","27570"
"New entrant CS","2021","40-49","East Kent","80","[c]","27970","26970"
"New entrant CS","2021","40-49","East Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Merseyside","30","[c]","28650","27570"
"New entrant CS","2021","40-49","East Riding of Yorkshire","35","[c]","25750","26350"
"New entrant CS","2021","40-49","East Surrey","30","[c]","28870","29290"
"New entrant CS","2021","40-49","East Sussex CC","60","[c]","24760","22890"
"New entrant CS","2021","40-49","Enfield","15","[c]","29660","31060"
"New entrant CS","2021","40-49","Essex Haven Gateway","25","[c]","30080","29290"
"New entrant CS","2021","40-49","Essex Thames Gateway","35","[c]","26560","29290"
"New entrant CS","2021","40-49","Falkirk","20","[c]","23600","21010"
"New entrant CS","2021","40-49","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Flintshire and Wrexham","30","[c]","24800","21010"
"New entrant CS","2021","40-49","Glasgow City","225","[c]","30510","26210"
"New entrant CS","2021","40-49","Gloucestershire","35","[c]","27770","27570"
"New entrant CS","2021","40-49","Greater Manchester North East","55","[c]","26380","27570"
"New entrant CS","2021","40-49","Greater Manchester North West","45","[c]","24210","22850"
"New entrant CS","2021","40-49","Greater Manchester South East","40","[c]","23210","21010"
"New entrant CS","2021","40-49","Greater Manchester South West","120","[c]","31000","25560"
"New entrant CS","2021","40-49","Gwent Valleys","10","[c]","27050","27570"
"New entrant CS","2021","40-49","Gwynedd","10","[c]","21520","21010"
"New entrant CS","2021","40-49","Hackney and Newham","45","[c]","29740","31060"
"New entrant CS","2021","40-49","Haringey and Islington","75","[c]","29200","31060"
"New entrant CS","2021","40-49","Harrow and Hillingdon","75","[c]","29090","31060"
"New entrant CS","2021","40-49","Hartlepool and Stockton-on-Tees","15","[c]","22630","21010"
"New entrant CS","2021","40-49","Heart of Essex","30","[c]","28100","28030"
"New entrant CS","2021","40-49","Herefordshire, County of","10","[c]","31620","27570"
"New entrant CS","2021","40-49","Hertfordshire","85","[c]","30030","29290"
"New entrant CS","2021","40-49","Hounslow and Richmond upon Thames","50","[c]","31330","31060"
"New entrant CS","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","35","[c]","29340","26860"
"New entrant CS","2021","40-49","Isle of Anglesey","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Isle of Wight","20","[c]","24550","24120"
"New entrant CS","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","35","[c]","29180","30220"
"New entrant CS","2021","40-49","Kent Thames Gateway","50","[c]","26680","29120"
"New entrant CS","2021","40-49","Kingston upon Hull, City of","30","[c]","25900","26220"
"New entrant CS","2021","40-49","Lambeth","215","[c]","41270","36490"
"New entrant CS","2021","40-49","Lancaster and Wyre","20","[c]","22740","21010"
"New entrant CS","2021","40-49","Leeds","305","[c]","34250","27570"
"New entrant CS","2021","40-49","Leicester","65","[c]","25030","27350"
"New entrant CS","2021","40-49","Leicestershire CC and Rutland","30","[c]","28730","22850"
"New entrant CS","2021","40-49","Lewisham and Southwark","55","[c]","32090","31060"
"New entrant CS","2021","40-49","Lincolnshire","55","[c]","31870","27570"
"New entrant CS","2021","40-49","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Liverpool","95","[c]","31850","26550"
"New entrant CS","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Luton","30","[c]","24900","27570"
"New entrant CS","2021","40-49","Manchester","205","[c]","37540","29120"
"New entrant CS","2021","40-49","Medway","35","[c]","27940","29290"
"New entrant CS","2021","40-49","Merton, Kingston upon Thames and Sutton","35","[c]","30060","31060"
"New entrant CS","2021","40-49","Mid Kent","20","[c]","31320","29290"
"New entrant CS","2021","40-49","Mid Lancashire","45","[c]","26720","22350"
"New entrant CS","2021","40-49","Milton Keynes","25","[c]","27130","27570"
"New entrant CS","2021","40-49","Monmouthshire and Newport","115","[c]","33660","29540"
"New entrant CS","2021","40-49","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North and North East Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North and West Norfolk","25","[c]","26740","27570"
"New entrant CS","2021","40-49","North Hampshire","30","[c]","31350","27570"
"New entrant CS","2021","40-49","North Lanarkshire","20","[c]","29990","23580"
"New entrant CS","2021","40-49","North Northamptonshire","20","[c]","27270","27570"
"New entrant CS","2021","40-49","North Nottinghamshire","25","[c]","25410","27570"
"New entrant CS","2021","40-49","North Yorkshire CC","50","[c]","30930","27570"
"New entrant CS","2021","40-49","Northumberland","10","[c]","26310","27570"
"New entrant CS","2021","40-49","Norwich and East Norfolk","45","[c]","27730","27570"
"New entrant CS","2021","40-49","Nottingham","145","[c]","32640","28590"
"New entrant CS","2021","40-49","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","10","[c]","38040","33150"
"New entrant CS","2021","40-49","Oxfordshire","55","[c]","33040","27570"
"New entrant CS","2021","40-49","Perth and Kinross and Stirling","25","[c]","28460","27570"
"New entrant CS","2021","40-49","Peterborough","25","[c]","26540","27570"
"New entrant CS","2021","40-49","Plymouth","65","[c]","29040","26350"
"New entrant CS","2021","40-49","Portsmouth","75","[c]","32300","27570"
"New entrant CS","2021","40-49","Powys","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Redbridge and Waltham Forest","35","[c]","29470","31060"
"New entrant CS","2021","40-49","Sandwell","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Borders","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Sefton","65","[c]","32270","27570"
"New entrant CS","2021","40-49","Sheffield","115","[c]","34730","27570"
"New entrant CS","2021","40-49","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Shropshire CC","15","[c]","31640","27570"
"New entrant CS","2021","40-49","Solihull","15","[c]","32410","27570"
"New entrant CS","2021","40-49","Somerset","40","[c]","29790","27570"
"New entrant CS","2021","40-49","South and West Derbyshire","15","[c]","26100","26970"
"New entrant CS","2021","40-49","South Ayrshire","20","[c]","27040","27570"
"New entrant CS","2021","40-49","South Hampshire","105","[c]","31820","29540"
"New entrant CS","2021","40-49","South Lanarkshire","40","[c]","21090","20140"
"New entrant CS","2021","40-49","South Nottinghamshire","15","[c]","29030","27570"
"New entrant CS","2021","40-49","South Teesside","20","[c]","25150","21010"
"New entrant CS","2021","40-49","South West Wales","15","[c]","25730","24920"
"New entrant CS","2021","40-49","Southampton","40","[c]","32520","27570"
"New entrant CS","2021","40-49","Southend-on-Sea","30","[c]","29820","29290"
"New entrant CS","2021","40-49","Staffordshire CC","80","[c]","26260","26350"
"New entrant CS","2021","40-49","Stoke-on-Trent","55","[c]","23220","19950"
"New entrant CS","2021","40-49","Suffolk","90","[c]","27140","27570"
"New entrant CS","2021","40-49","Sunderland","65","[c]","25120","25560"
"New entrant CS","2021","40-49","Swansea","80","[c]","28630","21970"
"New entrant CS","2021","40-49","Swindon","20","[c]","28770","27570"
"New entrant CS","2021","40-49","Telford and Wrekin","30","[c]","39530","38630"
"New entrant CS","2021","40-49","Thurrock","10","[c]","23210","21430"
"New entrant CS","2021","40-49","Torbay","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tower Hamlets","155","[c]","49760","48470"
"New entrant CS","2021","40-49","Tyneside","355","[c]","27260","21050"
"New entrant CS","2021","40-49","Unknown","150","[c]","37330","27780"
"New entrant CS","2021","40-49","Wakefield","45","[c]","27710","27570"
"New entrant CS","2021","40-49","Walsall","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wandsworth","30","[c]","28890","30220"
"New entrant CS","2021","40-49","Warrington","75","[c]","32710","28840"
"New entrant CS","2021","40-49","Warwickshire","15","[c]","23570","22920"
"New entrant CS","2021","40-49","West Cumbria","15","[c]","37380","32460"
"New entrant CS","2021","40-49","West Essex","25","[c]","30430","29290"
"New entrant CS","2021","40-49","West Kent","10","[c]","30960","29290"
"New entrant CS","2021","40-49","West Lothian","10","[c]","22670","21010"
"New entrant CS","2021","40-49","West Northamptonshire","25","[c]","25180","27570"
"New entrant CS","2021","40-49","West Surrey","50","[c]","30850","29290"
"New entrant CS","2021","40-49","West Sussex (North East)","45","[c]","28980","27570"
"New entrant CS","2021","40-49","West Sussex (South West)","30","[c]","29500","27570"
"New entrant CS","2021","40-49","Westminster","820","[c]","51880","49700"
"New entrant CS","2021","40-49","Wiltshire","180","[c]","33010","28650"
"New entrant CS","2021","40-49","Wirral","30","[c]","25250","22350"
"New entrant CS","2021","40-49","Wolverhampton","20","[c]","26770","27570"
"New entrant CS","2021","40-49","Worcestershire","40","[c]","29110","27570"
"New entrant CS","2021","40-49","York","60","[c]","38100","34160"
"New entrant CS","2021","50-59","Aberdeen City and Aberdeenshire","35","[c]","29010","27570"
"New entrant CS","2021","50-59","Angus and Dundee City","20","[c]","25140","21010"
"New entrant CS","2021","50-59","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ards and North Down","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","20","[c]","28910","31060"
"New entrant CS","2021","50-59","Barnet","45","[c]","35630","31060"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","45","[c]","24500","21010"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","150","[c]","39300","37000"
"New entrant CS","2021","50-59","Bedford","20","[c]","25230","27570"
"New entrant CS","2021","50-59","Belfast","40","[c]","26250","24880"
"New entrant CS","2021","50-59","Berkshire","85","[c]","31990","29290"
"New entrant CS","2021","50-59","Bexley and Greenwich","30","[c]","29260","31060"
"New entrant CS","2021","50-59","Birmingham","150","[c]","36030","28180"
"New entrant CS","2021","50-59","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","120","[c]","24610","21010"
"New entrant CS","2021","50-59","Bournemouth and Poole","35","[c]","26090","27570"
"New entrant CS","2021","50-59","Bradford","30","[c]","31040","27570"
"New entrant CS","2021","50-59","Breckland and South Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","15","[c]","28610","30850"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","35","[c]","28050","27570"
"New entrant CS","2021","50-59","Bristol, City of","95","[c]","35430","30730"
"New entrant CS","2021","50-59","Bromley","25","[c]","26830","25110"
"New entrant CS","2021","50-59","Buckinghamshire CC","45","[c]","30030","27570"
"New entrant CS","2021","50-59","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Calderdale and Kirklees","25","[c]","26710","27570"
"New entrant CS","2021","50-59","Cambridgeshire CC","70","[c]","33370","27570"
"New entrant CS","2021","50-59","Camden and City of London","35","[c]","32770","22680"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","95","[c]","28240","24250"
"New entrant CS","2021","50-59","Central Bedfordshire","10","[c]","27400","26470"
"New entrant CS","2021","50-59","Central Hampshire","75","[c]","29510","26670"
"New entrant CS","2021","50-59","Central Valleys","15","[c]","29460","27570"
"New entrant CS","2021","50-59","Cheshire East","10","[c]","32750","27570"
"New entrant CS","2021","50-59","Cheshire West and Chester","25","[c]","22430","21010"
"New entrant CS","2021","50-59","Chorley and West Lancashire","10","[c]","26540","20600"
"New entrant CS","2021","50-59","City of Edinburgh","200","[c]","35520","27570"
"New entrant CS","2021","50-59","Clackmannanshire and Fife","20","[c]","27940","27570"
"New entrant CS","2021","50-59","Conwy and Denbighshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cornwall and Isles of Scilly","40","[c]","26170","27570"
"New entrant CS","2021","50-59","Coventry","40","[c]","33560","27570"
"New entrant CS","2021","50-59","Croydon","95","[c]","41370","35050"
"New entrant CS","2021","50-59","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Derby","30","[c]","24530","21170"
"New entrant CS","2021","50-59","Devon CC","110","[c]","27140","23240"
"New entrant CS","2021","50-59","Dorset CC","30","[c]","27170","26350"
"New entrant CS","2021","50-59","Dudley","20","[c]","25160","27570"
"New entrant CS","2021","50-59","Dumfries and Galloway","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Durham CC","50","[c]","22340","21010"
"New entrant CS","2021","50-59","Ealing","20","[c]","29870","31060"
"New entrant CS","2021","50-59","East Ayrshire and North Ayrshire mainland","10","[c]","25190","27280"
"New entrant CS","2021","50-59","East Cumbria","15","[c]","29960","26960"
"New entrant CS","2021","50-59","East Derbyshire","10","[c]","26970","27570"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30","[c]","31770","26250"
"New entrant CS","2021","50-59","East Kent","100","[c]","28790","29290"
"New entrant CS","2021","50-59","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Merseyside","15","[c]","26280","27570"
"New entrant CS","2021","50-59","East Riding of Yorkshire","30","[c]","25180","26240"
"New entrant CS","2021","50-59","East Surrey","30","[c]","28500","29290"
"New entrant CS","2021","50-59","East Sussex CC","75","[c]","24040","22920"
"New entrant CS","2021","50-59","Enfield","15","[c]","29480","31060"
"New entrant CS","2021","50-59","Essex Haven Gateway","30","[c]","30120","29290"
"New entrant CS","2021","50-59","Essex Thames Gateway","30","[c]","25470","24180"
"New entrant CS","2021","50-59","Falkirk","20","[c]","22700","21010"
"New entrant CS","2021","50-59","Flintshire and Wrexham","15","[c]","24470","22850"
"New entrant CS","2021","50-59","Glasgow City","170","[c]","29240","24880"
"New entrant CS","2021","50-59","Gloucestershire","40","[c]","27320","27570"
"New entrant CS","2021","50-59","Greater Manchester North East","35","[c]","26630","27570"
"New entrant CS","2021","50-59","Greater Manchester North West","25","[c]","22440","21010"
"New entrant CS","2021","50-59","Greater Manchester South East","40","[c]","22790","21010"
"New entrant CS","2021","50-59","Greater Manchester South West","80","[c]","29920","23160"
"New entrant CS","2021","50-59","Gwent Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwynedd","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hackney and Newham","20","[c]","30150","31060"
"New entrant CS","2021","50-59","Haringey and Islington","35","[c]","27850","31060"
"New entrant CS","2021","50-59","Harrow and Hillingdon","50","[c]","30460","30820"
"New entrant CS","2021","50-59","Hartlepool and Stockton-on-Tees","15","[c]","24400","24620"
"New entrant CS","2021","50-59","Heart of Essex","25","[c]","25970","28380"
"New entrant CS","2021","50-59","Herefordshire, County of","15","[c]","29240","27570"
"New entrant CS","2021","50-59","Hertfordshire","100","[c]","29300","29290"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","40","[c]","29480","30890"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","10","[c]","33020","34140"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","30","[c]","25440","21010"
"New entrant CS","2021","50-59","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Wight","20","[c]","25210","27570"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","25","[c]","29690","31060"
"New entrant CS","2021","50-59","Kent Thames Gateway","30","[c]","27020","29290"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","25","[c]","26750","27570"
"New entrant CS","2021","50-59","Lambeth","180","[c]","41510","38890"
"New entrant CS","2021","50-59","Lancaster and Wyre","30","[c]","24310","21010"
"New entrant CS","2021","50-59","Leeds","200","[c]","34330","27570"
"New entrant CS","2021","50-59","Leicester","30","[c]","24200","21010"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","35","[c]","25860","22850"
"New entrant CS","2021","50-59","Lewisham and Southwark","35","[c]","41660","31060"
"New entrant CS","2021","50-59","Lincolnshire","85","[c]","27480","27570"
"New entrant CS","2021","50-59","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","75","[c]","29390","22570"
"New entrant CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","15","[c]","23650","21430"
"New entrant CS","2021","50-59","Manchester","125","[c]","34420","27570"
"New entrant CS","2021","50-59","Medway","25","[c]","27010","29290"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","40","[c]","31120","31060"
"New entrant CS","2021","50-59","Mid Kent","25","[c]","29670","29290"
"New entrant CS","2021","50-59","Mid Lancashire","40","[c]","24900","21010"
"New entrant CS","2021","50-59","Milton Keynes","20","[c]","24350","26130"
"New entrant CS","2021","50-59","Monmouthshire and Newport","55","[c]","33670","29540"
"New entrant CS","2021","50-59","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and North East Lincolnshire","10","[c]","25950","27570"
"New entrant CS","2021","50-59","North and West Norfolk","30","[c]","26450","26960"
"New entrant CS","2021","50-59","North Hampshire","45","[c]","29200","27570"
"New entrant CS","2021","50-59","North Lanarkshire","10","[c]","26560","27570"
"New entrant CS","2021","50-59","North Northamptonshire","35","[c]","27610","27570"
"New entrant CS","2021","50-59","North Nottinghamshire","20","[c]","23670","22990"
"New entrant CS","2021","50-59","North Yorkshire CC","55","[c]","28350","27570"
"New entrant CS","2021","50-59","Northumberland","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Norwich and East Norfolk","35","[c]","29720","27570"
"New entrant CS","2021","50-59","Nottingham","125","[c]","30680","27570"
"New entrant CS","2021","50-59","Overseas","15","[c]","42380","33000"
"New entrant CS","2021","50-59","Oxfordshire","75","[c]","31220","27570"
"New entrant CS","2021","50-59","Perth and Kinross and Stirling","20","[c]","26890","25740"
"New entrant CS","2021","50-59","Peterborough","30","[c]","26460","27570"
"New entrant CS","2021","50-59","Plymouth","55","[c]","28370","26350"
"New entrant CS","2021","50-59","Portsmouth","90","[c]","31230","27570"
"New entrant CS","2021","50-59","Powys","10","[c]","21820","20500"
"New entrant CS","2021","50-59","Redbridge and Waltham Forest","25","[c]","28540","31060"
"New entrant CS","2021","50-59","Sandwell","10","[c]","23670","21970"
"New entrant CS","2021","50-59","Scottish Borders","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sefton","50","[c]","27800","24440"
"New entrant CS","2021","50-59","Sheffield","100","[c]","28800","23900"
"New entrant CS","2021","50-59","Shetland Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire CC","20","[c]","29380","29350"
"New entrant CS","2021","50-59","Solihull","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Somerset","30","[c]","27160","24640"
"New entrant CS","2021","50-59","South and West Derbyshire","15","[c]","25460","27570"
"New entrant CS","2021","50-59","South Ayrshire","25","[c]","26550","27570"
"New entrant CS","2021","50-59","South Hampshire","110","[c]","30150","27570"
"New entrant CS","2021","50-59","South Lanarkshire","35","[c]","22710","20140"
"New entrant CS","2021","50-59","South Nottinghamshire","10","[c]","29420","23880"
"New entrant CS","2021","50-59","South Teesside","15","[c]","21910","21010"
"New entrant CS","2021","50-59","South West Wales","15","[c]","24580","22920"
"New entrant CS","2021","50-59","Southampton","35","[c]","33420","27570"
