"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Science and Engineering","Scotland","West Central Scotland","AA/AO","15","15","21690","21550"
"In post","2021","Science and Engineering","Scotland","West Central Scotland","EO","20","15","29430","28700"
"In post","2021","Science and Engineering","Scotland","West Central Scotland","G6/G7","30","30","62130","63840"
"In post","2021","Science and Engineering","Scotland","West Central Scotland","SEO/HEO","125","125","42150","42120"
"In post","2021","Science and Engineering","Scotland","West Central Scotland","Unknown","15","15","48910","46130"
"In post","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","25","25","22020","21570"
"In post","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","20","20","26690","26580"
"In post","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","105","95","57700","52330"
"In post","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","165","160","38500","38890"
"In post","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","AA/AO","60","55","21500","21300"
"In post","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","EO","120","115","25220","26000"
"In post","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","G6/G7","355","340","51570","47910"
"In post","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","SEO/HEO","465","455","34330","34610"
"In post","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Kent","AA/AO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Kent","EO","10","10","24240","23910"
"In post","2021","Science and Engineering","South East (England)","Kent","G6/G7","85","80","49050","46130"
"In post","2021","Science and Engineering","South East (England)","Kent","SEO/HEO","110","105","34270","37320"
"In post","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","AA/AO","135","130","24200","24370"
"In post","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","EO","120","115","28480","28270"
"In post","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","G6/G7","60","60","58450","54550"
"In post","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","SEO/HEO","185","175","37480","37790"
"In post","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","AA/AO","60","55","21100","21950"
"In post","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","EO","25","25","26640","26350"
"In post","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","10","10","36250","33820"
"In post","2021","Science and Engineering","South West (England)","Devon","AA/AO","115","115","22490","21580"
"In post","2021","Science and Engineering","South West (England)","Devon","EO","90","85","25290","25550"
"In post","2021","Science and Engineering","South West (England)","Devon","G6/G7","205","190","53600","49960"
"In post","2021","Science and Engineering","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South West (England)","Devon","SEO/HEO","455","430","38850","39650"
"In post","2021","Science and Engineering","South West (England)","Devon","Unknown","45","40","31240","30710"
"In post","2021","Science and Engineering","South West (England)","Dorset and Somerset","AA/AO","50","50","21100","21050"
"In post","2021","Science and Engineering","South West (England)","Dorset and Somerset","EO","55","50","26130","25010"
"In post","2021","Science and Engineering","South West (England)","Dorset and Somerset","G6/G7","30","30","53620","50420"
"In post","2021","Science and Engineering","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South West (England)","Dorset and Somerset","SEO/HEO","190","180","36990","36460"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","200","190","19680","19630"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","640","635","24220","25750"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","1125","1085","53560","51040"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","15","92920","91690"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","2530","2455","36270","37320"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","535","525","41260","40100"
"In post","2021","Science and Engineering","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","Unknown","70","65","27660","27370"
"In post","2021","Science and Engineering","Wales","East Wales","AA/AO","70","65","19880","20860"
"In post","2021","Science and Engineering","Wales","East Wales","EO","230","220","29020","28750"
"In post","2021","Science and Engineering","Wales","East Wales","G6/G7","180","170","60020","59720"
"In post","2021","Science and Engineering","Wales","East Wales","SCS level","10","10","82140","72150"
"In post","2021","Science and Engineering","Wales","East Wales","SEO/HEO","190","180","40040","40720"
"In post","2021","Science and Engineering","Wales","West Wales and The Valleys","AA/AO","15","10","21940","21050"
"In post","2021","Science and Engineering","Wales","West Wales and The Valleys","EO","10","5","[c]","[c]"
"In post","2021","Science and Engineering","Wales","West Wales and The Valleys","G6/G7","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Wales","West Wales and The Valleys","SEO/HEO","30","30","40090","37410"
"In post","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","15","15","21690","21950"
"In post","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","20","20","25480","25190"
"In post","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","20","20","35810","33300"
"In post","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","AA/AO","35","35","21660","22500"
"In post","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","EO","10","10","25680","25190"
"In post","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","15","15","37100","36730"
"In post","2021","Science and Engineering","West Midlands (England)","West Midlands","AA/AO","45","45","20650","20150"
"In post","2021","Science and Engineering","West Midlands (England)","West Midlands","EO","30","25","24780","23850"
"In post","2021","Science and Engineering","West Midlands (England)","West Midlands","G6/G7","45","40","57720","53290"
"In post","2021","Science and Engineering","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","West Midlands","SEO/HEO","110","100","37710","36910"
"In post","2021","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","AA/AO","50","45","21750","21130"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","EO","90","90","26770","26370"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","G6/G7","40","35","55220","53400"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","SEO/HEO","160","150","35900","35910"
"In post","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","AA/AO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","G6/G7","25","25","58250","52000"
"In post","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","SEO/HEO","35","30","37410","37490"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","50","50","29300","28820"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","EO","10","10","37600","42660"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","10","10","40720","38160"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","10","10","35700","39070"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","5","5","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","AA/AO","50","50","19770","19560"
"In post","2021","Security","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Bedfordshire and Hertfordshire","AA/AO","65","65","21490","22650"
"In post","2021","Security","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East of England","Bedfordshire and Hertfordshire","SEO/HEO","15","15","40430","37900"
"In post","2021","Security","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
