"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Home Office","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","London","AA/AO","Female","60","[c]","23760","25120"
"Leaver CS","2021","Home Office","London","AA/AO","Male","50","[c]","23440","22210"
"Leaver CS","2021","Home Office","London","EO","Female","100","[c]","28840","28670"
"Leaver CS","2021","Home Office","London","EO","Male","90","[c]","28990","28650"
"Leaver CS","2021","Home Office","London","G6/G7","Female","35","[c]","60580","57460"
"Leaver CS","2021","Home Office","London","G6/G7","Male","50","[c]","64200","62860"
"Leaver CS","2021","Home Office","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","London","SEO/HEO","Female","80","[c]","38790","38670"
"Leaver CS","2021","Home Office","London","SEO/HEO","Male","105","[c]","39530","38920"
"Leaver CS","2021","Home Office","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","AA/AO","Female","65","[c]","20740","21010"
"Leaver CS","2021","Home Office","North West (England)","AA/AO","Male","40","[c]","20240","21010"
"Leaver CS","2021","Home Office","North West (England)","EO","Female","35","[c]","24910","24890"
"Leaver CS","2021","Home Office","North West (England)","EO","Male","50","[c]","25310","24890"
"Leaver CS","2021","Home Office","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","EO","Male","40","[c]","26580","27240"
"Leaver CS","2021","Home Office","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","AA/AO","Female","30","[c]","21090","21010"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","AA/AO","Female","30","[c]","20070","20370"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","AA/AO","Male","35","[c]","21460","20370"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","EO","Male","60","[c]","29930","29930"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","AA/AO","Female","45","[c]","21930","21130"
"Leaver CS","2021","Ministry of Defence","East of England","AA/AO","Male","50","[c]","23560","21170"
"Leaver CS","2021","Ministry of Defence","East of England","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East of England","SEO/HEO","Male","45","[c]","38720","37540"
"Leaver CS","2021","Ministry of Defence","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","SEO/HEO","Male","35","[c]","39950","39000"
"Leaver CS","2021","Ministry of Defence","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North West (England)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","SEO/HEO","Female","55","[c]","36040","36960"
"Leaver CS","2021","Ministry of Defence","Overseas","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","AA/AO","Female","40","[c]","23490","21130"
"Leaver CS","2021","Ministry of Defence","Scotland","AA/AO","Male","70","[c]","27640","21580"
"Leaver CS","2021","Ministry of Defence","Scotland","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","SEO/HEO","Male","50","[c]","37740","36460"
"Leaver CS","2021","Ministry of Defence","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","AA/AO","Female","130","[c]","20780","20920"
"Leaver CS","2021","Ministry of Defence","South East (England)","AA/AO","Male","150","[c]","23250","20060"
"Leaver CS","2021","Ministry of Defence","South East (England)","EO","Female","50","[c]","25540","26670"
"Leaver CS","2021","Ministry of Defence","South East (England)","EO","Male","100","[c]","28440","29200"
"Leaver CS","2021","Ministry of Defence","South East (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South East (England)","SEO/HEO","Female","70","[c]","35660","34420"
