"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","Legal","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","G6/G7","35","[c]","55870","54700"
"Leaver Dept.","2021","Mixed","No function","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","London","SEO/HEO","35","[c]","35450","33640"
"Leaver Dept.","2021","Mixed","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
