"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","SCS level","Male","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","SEO/HEO","Female","2390","2380","32800","32000"
"In post","2021","20-29","Unknown","SEO/HEO","Male","1845","1845","33280","32000"
"In post","2021","20-29","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","20-29","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","20-29","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","30-39","Commercial","AA/AO","Male","15","10","[c]","[c]"
"In post","2021","30-39","Commercial","EO","Female","95","85","25690","26370"
"In post","2021","30-39","Commercial","EO","Male","45","45","25520","26130"
"In post","2021","30-39","Commercial","G6/G7","Female","95","90","53890","52610"
"In post","2021","30-39","Commercial","G6/G7","Male","110","110","54830","53500"
"In post","2021","30-39","Commercial","SCS level","Female","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","SCS level","Male","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","SEO/HEO","Female","465","435","36540","36500"
"In post","2021","30-39","Commercial","SEO/HEO","Male","365","365","37040","36970"
"In post","2021","30-39","Commercial","Unknown","Female","25","25","[c]","[c]"
"In post","2021","30-39","Commercial","Unknown","Male","30","30","40360","39930"
"In post","2021","30-39","Communications","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","30-39","Communications","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","30-39","Communications","EO","Female","75","70","26750","26670"
"In post","2021","30-39","Communications","EO","Male","45","45","26680","26670"
"In post","2021","30-39","Communications","G6/G7","Female","220","210","57500","56190"
"In post","2021","30-39","Communications","G6/G7","Male","120","120","57000","55440"
"In post","2021","30-39","Communications","SCS level","Female","5","5","[c]","[c]"
"In post","2021","30-39","Communications","SCS level","Male","15","15","[c]","[c]"
"In post","2021","30-39","Communications","SEO/HEO","Female","395","375","38130","38180"
"In post","2021","30-39","Communications","SEO/HEO","Male","255","250","38420","37880"
"In post","2021","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","EO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","30-39","Corporate Finance","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","30-39","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Corporate Finance","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","30-39","Counter Fraud","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","EO","Female","30","25","26380","25310"
"In post","2021","30-39","Counter Fraud","EO","Male","15","15","[c]","[c]"
"In post","2021","30-39","Counter Fraud","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","30-39","Counter Fraud","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","30-39","Counter Fraud","SEO/HEO","Female","55","50","36790","37380"
"In post","2021","30-39","Counter Fraud","SEO/HEO","Male","65","65","37030","35740"
"In post","2021","30-39","Digital, Data and Technology","AA/AO","Female","40","40","21360","21140"
"In post","2021","30-39","Digital, Data and Technology","AA/AO","Male","45","45","21790","21590"
"In post","2021","30-39","Digital, Data and Technology","EO","Female","175","165","26730","26380"
"In post","2021","30-39","Digital, Data and Technology","EO","Male","315","315","27370","26670"
"In post","2021","30-39","Digital, Data and Technology","G6/G7","Female","340","330","56690","54540"
"In post","2021","30-39","Digital, Data and Technology","G6/G7","Male","545","545","57710","56050"
"In post","2021","30-39","Digital, Data and Technology","SCS level","Female","10","10","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","SCS level","Male","15","15","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","SEO/HEO","Female","620","590","36580","36500"
"In post","2021","30-39","Digital, Data and Technology","SEO/HEO","Male","1190","1185","37550","37180"
"In post","2021","30-39","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","EO","Female","5","5","[c]","[c]"
"In post","2021","30-39","Economics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","G6/G7","Female","165","150","60050","58590"
"In post","2021","30-39","Economics","G6/G7","Male","260","260","59360","57970"
"In post","2021","30-39","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","SCS level","Female","10","10","[c]","[c]"
"In post","2021","30-39","Economics","SCS level","Male","20","20","[c]","[c]"
"In post","2021","30-39","Economics","SEO/HEO","Female","35","35","37270","36360"
"In post","2021","30-39","Economics","SEO/HEO","Male","50","50","38330","38240"
"In post","2021","30-39","Finance","AA/AO","Female","100","85","21370","20920"
"In post","2021","30-39","Finance","AA/AO","Male","40","40","21270","20960"
"In post","2021","30-39","Finance","EO","Female","195","175","26360","26470"
"In post","2021","30-39","Finance","EO","Male","100","95","26240","26120"
"In post","2021","30-39","Finance","G6/G7","Female","280","265","57950","56710"
"In post","2021","30-39","Finance","G6/G7","Male","280","280","58510","57600"
"In post","2021","30-39","Finance","SCS level","Female","15","15","[c]","[c]"
"In post","2021","30-39","Finance","SCS level","Male","25","25","[c]","[c]"
"In post","2021","30-39","Finance","SEO/HEO","Female","460","435","37320","36820"
"In post","2021","30-39","Finance","SEO/HEO","Male","390","385","36680","36820"
"In post","2021","30-39","Finance","Unknown","Female","20","20","[c]","[c]"
"In post","2021","30-39","Finance","Unknown","Male","10","10","[c]","[c]"
"In post","2021","30-39","Human Resources","AA/AO","Female","180","155","21350","20920"
"In post","2021","30-39","Human Resources","AA/AO","Male","65","60","21920","20920"
"In post","2021","30-39","Human Resources","EO","Female","215","195","26570","26670"
"In post","2021","30-39","Human Resources","EO","Male","90","90","26900","26670"
"In post","2021","30-39","Human Resources","G6/G7","Female","260","245","57450","55620"
"In post","2021","30-39","Human Resources","G6/G7","Male","95","95","58040","57440"
"In post","2021","30-39","Human Resources","SCS level","Female","20","20","[c]","[c]"
"In post","2021","30-39","Human Resources","SCS level","Male","10","10","[c]","[c]"
"In post","2021","30-39","Human Resources","SEO/HEO","Female","560","525","35530","34190"
"In post","2021","30-39","Human Resources","SEO/HEO","Male","240","240","36530","36130"
"In post","2021","30-39","Human Resources","Unknown","Female","10","10","[c]","[c]"
"In post","2021","30-39","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Inspector of Education and Training","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","30-39","Inspector of Education and Training","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","30-39","Inspector of Education and Training","SEO/HEO","Female","35","35","50060","51360"
"In post","2021","30-39","Inspector of Education and Training","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","EO","Female","210","195","27080","26850"
"In post","2021","30-39","Intelligence Analysis","EO","Male","160","160","27330","26670"
"In post","2021","30-39","Intelligence Analysis","G6/G7","Female","55","50","57220","55430"
"In post","2021","30-39","Intelligence Analysis","G6/G7","Male","70","70","57600","55800"
"In post","2021","30-39","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","SEO/HEO","Female","150","145","36000","35200"
"In post","2021","30-39","Intelligence Analysis","SEO/HEO","Male","235","235","36700","36140"
"In post","2021","30-39","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","EO","Female","10","10","[c]","[c]"
"In post","2021","30-39","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","30-39","Internal Audit","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","30-39","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","SEO/HEO","Female","55","50","38020","38610"
"In post","2021","30-39","Internal Audit","SEO/HEO","Male","35","35","37700","38860"
"In post","2021","30-39","International Trade","EO","Female","10","10","[c]","[c]"
"In post","2021","30-39","International Trade","EO","Male","10","10","[c]","[c]"
"In post","2021","30-39","International Trade","G6/G7","Female","105","105","55240","51970"
"In post","2021","30-39","International Trade","G6/G7","Male","135","135","55650","53560"
"In post","2021","30-39","International Trade","SCS level","Female","15","15","[c]","[c]"
"In post","2021","30-39","International Trade","SCS level","Male","20","20","[c]","[c]"
"In post","2021","30-39","International Trade","SEO/HEO","Female","60","55","35800","35860"
"In post","2021","30-39","International Trade","SEO/HEO","Male","80","80","35850","34880"
"In post","2021","30-39","Knowledge and Information Management","AA/AO","Female","35","30","21620","21020"
"In post","2021","30-39","Knowledge and Information Management","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","EO","Female","55","50","26310","26570"
"In post","2021","30-39","Knowledge and Information Management","EO","Male","25","25","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","G6/G7","Female","45","40","54970","53120"
"In post","2021","30-39","Knowledge and Information Management","G6/G7","Male","40","40","57120","55870"
"In post","2021","30-39","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","SEO/HEO","Female","115","105","36380","36330"
"In post","2021","30-39","Knowledge and Information Management","SEO/HEO","Male","135","135","35870","36340"
"In post","2021","30-39","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","Unknown","Male","10","10","[c]","[c]"
"In post","2021","30-39","Legal","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","30-39","Legal","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","30-39","Legal","EO","Female","245","235","26830","25560"
"In post","2021","30-39","Legal","EO","Male","285","285","27030","25560"
"In post","2021","30-39","Legal","G6/G7","Female","1090","1015","56170","52440"
"In post","2021","30-39","Legal","G6/G7","Male","545","540","56900","53830"
"In post","2021","30-39","Legal","SCS level","Female","10","10","[c]","[c]"
"In post","2021","30-39","Legal","SCS level","Male","15","15","[c]","[c]"
"In post","2021","30-39","Legal","SEO/HEO","Female","470","440","38070","37590"
"In post","2021","30-39","Legal","SEO/HEO","Male","295","295","36620","36160"
"In post","2021","30-39","Medicine","AA/AO","Female","110","105","22270","22640"
"In post","2021","30-39","Medicine","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","30-39","Medicine","EO","Female","55","50","29850","30620"
"In post","2021","30-39","Medicine","EO","Male","20","20","[c]","[c]"
"In post","2021","30-39","Medicine","G6/G7","Female","80","70","65280","68380"
"In post","2021","30-39","Medicine","G6/G7","Male","40","40","66390","65470"
"In post","2021","30-39","Medicine","SCS level","Female","25","25","[c]","[c]"
"In post","2021","30-39","Medicine","SCS level","Male","15","15","[c]","[c]"
"In post","2021","30-39","Medicine","SEO/HEO","Female","160","140","37630","37890"
"In post","2021","30-39","Medicine","SEO/HEO","Male","50","50","37920","38490"
"In post","2021","30-39","Operational Delivery","AA/AO","Female","8535","7230","22270","21430"
"In post","2021","30-39","Operational Delivery","AA/AO","Male","8030","7895","24220","22850"
"In post","2021","30-39","Operational Delivery","EO","Female","5155","4695","26900","25560"
"In post","2021","30-39","Operational Delivery","EO","Male","4815","4780","27730","26200"
"In post","2021","30-39","Operational Delivery","G6/G7","Female","640","615","54980","53320"
"In post","2021","30-39","Operational Delivery","G6/G7","Male","525","520","56700","54200"
"In post","2021","30-39","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Delivery","SCS level","Female","35","30","80810","75570"
"In post","2021","30-39","Operational Delivery","SCS level","Male","30","30","83680","76840"
"In post","2021","30-39","Operational Delivery","SEO/HEO","Female","3740","3560","35280","33960"
"In post","2021","30-39","Operational Delivery","SEO/HEO","Male","3195","3175","35670","34500"
"In post","2021","30-39","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Delivery","Unknown","Female","2315","2095","29260","30210"
"In post","2021","30-39","Operational Delivery","Unknown","Male","575","560","28670","28690"
"In post","2021","30-39","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
