"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Department for Transport","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","London","AA/AO","20","15","[c]","[c]"
"In post","2021","Black","Department for Transport","London","EO","50","45","30520","30720"
"In post","2021","Black","Department for Transport","London","G6/G7","30","30","[c]","[c]"
"In post","2021","Black","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","London","SEO/HEO","85","85","39710","37660"
"In post","2021","Black","Department for Transport","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","EO","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","AA/AO","55","50","21100","21010"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","EO","95","90","27570","27570"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East of England","AA/AO","50","45","23690","24180"
"In post","2021","Black","Department for Work and Pensions","East of England","EO","190","180","29140","29290"
"In post","2021","Black","Department for Work and Pensions","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","London","AA/AO","385","350","24530","25110"
"In post","2021","Black","Department for Work and Pensions","London","EO","1615","1550","31110","31060"
"In post","2021","Black","Department for Work and Pensions","London","G6/G7","25","20","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","London","SEO/HEO","190","185","38240","37770"
"In post","2021","Black","Department for Work and Pensions","North East (England)","AA/AO","30","30","21010","21010"
"In post","2021","Black","Department for Work and Pensions","North East (England)","EO","15","15","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North West (England)","AA/AO","80","75","20810","21010"
"In post","2021","Black","Department for Work and Pensions","North West (England)","EO","140","135","27490","27570"
"In post","2021","Black","Department for Work and Pensions","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North West (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Scotland","AA/AO","20","20","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Scotland","EO","40","35","27600","27570"
"In post","2021","Black","Department for Work and Pensions","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South East (England)","AA/AO","35","30","22230","21010"
"In post","2021","Black","Department for Work and Pensions","South East (England)","EO","190","180","28960","29290"
"In post","2021","Black","Department for Work and Pensions","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South West (England)","AA/AO","25","25","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South West (England)","EO","50","45","27500","27570"
"In post","2021","Black","Department for Work and Pensions","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","AA/AO","15","15","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","EO","25","20","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Wales","EO","15","15","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","AA/AO","120","105","20710","21010"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","EO","235","215","27430","27570"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","AA/AO","35","35","20920","21010"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","EO","95","90","27540","27570"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","SEO/HEO","20","20","[c]","[c]"
