"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","Human Resources","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Intelligence Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Knowledge and Information Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South East (England)","AO","10","[c]","23060","23700"
"Leaver CS","2021","Ministry of Defence","Medicine","South East (England)","EO","10","[c]","29940","30620"
"Leaver CS","2021","Ministry of Defence","Medicine","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South East (England)","HEO","15","[c]","36550","37890"
"Leaver CS","2021","Ministry of Defence","Medicine","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medicine","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South West (England)","AO","10","[c]","20640","20920"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South West (England)","EO","15","[c]","27200","27260"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South West (England)","HEO","15","[c]","33970","33420"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","South East (England)","AA","10","[c]","17180","17180"
"Leaver CS","2021","Ministry of Defence","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Other","East Midlands (England)","AA","15","[c]","18650","18760"
