"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Revenue and Customs","AA/AO","40","35","22730","22650"
"In post","2021","Declared disabled","Black","HM Revenue and Customs","EO","40","35","29410","29570"
"In post","2021","Declared disabled","Black","HM Revenue and Customs","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Revenue and Customs","SEO/HEO","60","60","36030","36160"
"In post","2021","Declared disabled","Black","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Treasury","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Home Office","AA/AO","50","45","24450","25630"
"In post","2021","Declared disabled","Black","Home Office","EO","80","75","28710","29040"
"In post","2021","Declared disabled","Black","Home Office","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Home Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Home Office","SEO/HEO","55","50","38190","35860"
"In post","2021","Declared disabled","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Defence","AA/AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Defence","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Defence","SEO/HEO","35","35","37600","38750"
"In post","2021","Declared disabled","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Justice","AA/AO","165","155","24600","23280"
"In post","2021","Declared disabled","Black","Ministry of Justice","EO","45","45","28210","26470"
"In post","2021","Declared disabled","Black","Ministry of Justice","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Ministry of Justice","SEO/HEO","50","45","38200","36800"
"In post","2021","Declared disabled","Black","Ministry of Justice","Unknown","170","165","32450","30210"
"In post","2021","Declared disabled","Black","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office for Standards in Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Wales Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
