"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Asian","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Operational Delivery","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Statistics","G6/G7","[c]","[c]","[c]","[c]"
