"Status","Year","Age","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Wales","Outside London","15","[c]","33850","31500"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","London","London","10","[c]","60100","61550"
"Leaver CS","2021","50-59","Department for Education","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","Yorkshire and The Humber","Outside London","15","[c]","44380","37030"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","East of England","Outside London","10","[c]","45590","34640"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","London","15","[c]","60100","58650"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","10","[c]","31410","27190"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","10","[c]","41220","40660"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","10","[c]","33400","30040"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","London","London","20","[c]","53130","54290"
"Leaver CS","2021","50-59","Department for Transport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","South East (England)","Outside London","20","[c]","34430","29120"
"Leaver CS","2021","50-59","Department for Transport","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Wales","Outside London","40","[c]","24820","21590"
"Leaver CS","2021","50-59","Department for Transport","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions","East Midlands (England)","Outside London","65","[c]","26740","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","East of England","Outside London","70","[c]","26930","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","London","London","95","[c]","34260","31060"
"Leaver CS","2021","50-59","Department for Work and Pensions","North East (England)","Outside London","100","[c]","26260","21010"
"Leaver CS","2021","50-59","Department for Work and Pensions","North West (England)","Outside London","230","[c]","28080","26120"
"Leaver CS","2021","50-59","Department for Work and Pensions","Scotland","Outside London","75","[c]","26300","25810"
"Leaver CS","2021","50-59","Department for Work and Pensions","South East (England)","Outside London","80","[c]","26350","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","South West (England)","Outside London","75","[c]","26230","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","Unknown","Unknown","10","[c]","23930","21010"
"Leaver CS","2021","50-59","Department for Work and Pensions","Wales","Outside London","55","[c]","25720","25600"
"Leaver CS","2021","50-59","Department for Work and Pensions","West Midlands (England)","Outside London","65","[c]","26380","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions","Yorkshire and The Humber","Outside London","110","[c]","31010","27570"
"Leaver CS","2021","50-59","Department of Health and Social Care","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","East of England","Outside London","30","[c]","45380","40560"
"Leaver CS","2021","50-59","Department of Health and Social Care","London","London","65","[c]","53740","45750"
"Leaver CS","2021","50-59","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","South West (England)","Outside London","20","[c]","49350","40890"
"Leaver CS","2021","50-59","Department of Health and Social Care","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","London","London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","South East (England)","Outside London","20","[c]","49100","45130"
"Leaver CS","2021","50-59","HM Land Registry","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","North West (England)","Outside London","15","[c]","29130","27130"
"Leaver CS","2021","50-59","HM Land Registry","South West (England)","Outside London","15","[c]","38040","36140"
"Leaver CS","2021","50-59","HM Land Registry","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","East Midlands (England)","Outside London","180","[c]","26900","26100"
"Leaver CS","2021","50-59","HM Revenue and Customs","East of England","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","London","London","225","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","North East (England)","Outside London","170","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","North West (England)","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Northern Ireland","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Scotland","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","South East (England)","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","South West (England)","Outside London","85","[c]","30050","26250"
"Leaver CS","2021","50-59","HM Revenue and Customs","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Wales","Outside London","230","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","West Midlands (England)","Outside London","185","[c]","35360","36170"
"Leaver CS","2021","50-59","HM Revenue and Customs","Yorkshire and The Humber","Outside London","270","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","East of England","Outside London","25","[c]","24610","24700"
"Leaver CS","2021","50-59","Home Office","London","London","110","[c]","45770","36620"
"Leaver CS","2021","50-59","Home Office","North East (England)","Outside London","10","[c]","23610","21430"
"Leaver CS","2021","50-59","Home Office","North West (England)","Outside London","55","[c]","26790","24780"
"Leaver CS","2021","50-59","Home Office","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Scotland","Outside London","20","[c]","26800","24410"
"Leaver CS","2021","50-59","Home Office","South East (England)","Outside London","35","[c]","26710","27240"
"Leaver CS","2021","50-59","Home Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Wales","Outside London","15","[c]","37040","27240"
"Leaver CS","2021","50-59","Home Office","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Yorkshire and The Humber","Outside London","30","[c]","28130","25040"
"Leaver CS","2021","50-59","Ministry of Defence","East Midlands (England)","Outside London","55","[c]","30230","29930"
"Leaver CS","2021","50-59","Ministry of Defence","East of England","Outside London","50","[c]","32120","26930"
"Leaver CS","2021","50-59","Ministry of Defence","London","London","30","[c]","50970","35920"
"Leaver CS","2021","50-59","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North West (England)","Outside London","20","[c]","31870","21130"
"Leaver CS","2021","50-59","Ministry of Defence","Northern Ireland","Outside London","15","[c]","28720","21850"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","Overseas","20","[c]","43940","40490"
"Leaver CS","2021","50-59","Ministry of Defence","Scotland","Outside London","75","[c]","34300","36740"
"Leaver CS","2021","50-59","Ministry of Defence","South East (England)","Outside London","130","[c]","34220","32550"
"Leaver CS","2021","50-59","Ministry of Defence","South West (England)","Outside London","195","[c]","39080","37440"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","Unknown","40","[c]","39440","34310"
"Leaver CS","2021","50-59","Ministry of Defence","Wales","Outside London","25","[c]","27610","30690"
"Leaver CS","2021","50-59","Ministry of Defence","West Midlands (England)","Outside London","25","[c]","35100","36050"
"Leaver CS","2021","50-59","Ministry of Defence","Yorkshire and The Humber","Outside London","35","[c]","27840","26670"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Midlands (England)","Outside London","100","[c]","25310","20420"
"Leaver CS","2021","50-59","Ministry of Justice","East of England","Outside London","100","[c]","33760","29610"
"Leaver CS","2021","50-59","Ministry of Justice","London","London","160","[c]","41260","28730"
"Leaver CS","2021","50-59","Ministry of Justice","North East (England)","Outside London","60","[c]","28190","20100"
"Leaver CS","2021","50-59","Ministry of Justice","North West (England)","Outside London","125","[c]","24240","20860"
"Leaver CS","2021","50-59","Ministry of Justice","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South East (England)","Outside London","135","[c]","28730","22080"
"Leaver CS","2021","50-59","Ministry of Justice","South West (England)","Outside London","95","[c]","20230","19550"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wales","Outside London","60","[c]","25240","20100"
"Leaver CS","2021","50-59","Ministry of Justice","West Midlands (England)","Outside London","105","[c]","26270","21180"
"Leaver CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","Outside London","140","[c]","26960","20100"
"Leaver CS","2021","50-59","National Crime Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","London","15","[c]","61820","48900"
"Leaver CS","2021","50-59","National Crime Agency","North West (England)","Outside London","10","[c]","43260","37750"
"Leaver CS","2021","50-59","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","North West (England)","Outside London","10","[c]","57840","74280"
"Leaver CS","2021","50-59","Office for Standards in Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Scotland","Outside London","195","[c]","40260","33650"
"Leaver CS","2021","50-59","The National Archives","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South East (England)","Outside London","30","[c]","22390","19520"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","Outside London","10","[c]","53630","51310"
"Leaver CS","2021","50-59","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","Outside London","25","[c]","40140","36500"
"Leaver CS","2021","60-64","Attorney General's Departments","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","London","30","[c]","63700","71810"
"Leaver CS","2021","60-64","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Yorkshire and The Humber","Outside London","10","[c]","55880","55610"
"Leaver CS","2021","60-64","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","London","20","[c]","65950","58800"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","Outside London","20","[c]","36070","27600"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","London","10","[c]","51080","50260"
"Leaver CS","2021","60-64","Department for Education","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","East of England","Outside London","10","[c]","43080","39570"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","London","15","[c]","47800","43560"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","10","[c]","37870","28580"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","London","London","10","[c]","57180","49730"
"Leaver CS","2021","60-64","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","London","London","15","[c]","39320","33760"
"Leaver CS","2021","60-64","Department for Transport","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","South East (England)","Outside London","15","[c]","44020","32690"
"Leaver CS","2021","60-64","Department for Transport","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Wales","Outside London","50","[c]","24570","21590"
"Leaver CS","2021","60-64","Department for Transport","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","East Midlands (England)","Outside London","50","[c]","26710","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","East of England","Outside London","40","[c]","28120","27570"
"Leaver CS","2021","60-64","Department for Work and Pensions","London","London","50","[c]","35200","31100"
"Leaver CS","2021","60-64","Department for Work and Pensions","North East (England)","Outside London","110","[c]","28370","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","North West (England)","Outside London","195","[c]","27560","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","Scotland","Outside London","80","[c]","26820","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","South East (England)","Outside London","75","[c]","30880","27950"
"Leaver CS","2021","60-64","Department for Work and Pensions","South West (England)","Outside London","45","[c]","24910","26380"
"Leaver CS","2021","60-64","Department for Work and Pensions","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Work and Pensions","Wales","Outside London","60","[c]","26810","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","West Midlands (England)","Outside London","85","[c]","27470","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","Yorkshire and The Humber","Outside London","110","[c]","31270","27570"
"Leaver CS","2021","60-64","Department of Health and Social Care","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","London","London","40","[c]","65280","58480"
"Leaver CS","2021","60-64","Department of Health and Social Care","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","South West (England)","Outside London","15","[c]","64180","53120"
"Leaver CS","2021","60-64","Department of Health and Social Care","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","London","London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","South East (England)","Outside London","15","[c]","43400","37930"
