"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Undeclared","Project Delivery","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Project Delivery","EO","45","45","24420","25750"
"In post","2021","20-29","Undeclared","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Project Delivery","SEO/HEO","90","90","33240","32620"
"In post","2021","20-29","Undeclared","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Property","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Property","EO","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Property","SEO/HEO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Security","AA/AO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Security","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","AA/AO","230","220","21390","21010"
"In post","2021","20-29","Undeclared","Unknown","EO","360","355","28180","27570"
"In post","2021","20-29","Undeclared","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","SEO/HEO","80","80","35810","35070"
"In post","2021","20-29","Unknown","Analysis","AA/AO","50","50","20480","19130"
"In post","2021","20-29","Unknown","Analysis","EO","85","85","25920","26050"
"In post","2021","20-29","Unknown","Analysis","G6/G7","100","100","53710","53360"
"In post","2021","20-29","Unknown","Analysis","SEO/HEO","550","545","33740","32540"
"In post","2021","20-29","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Commercial","AA/AO","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Commercial","EO","65","65","25490","25560"
"In post","2021","20-29","Unknown","Commercial","G6/G7","45","45","56090","54700"
"In post","2021","20-29","Unknown","Commercial","SCS level","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Commercial","SEO/HEO","135","135","34900","34800"
"In post","2021","20-29","Unknown","Commercial","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Communications","AA/AO","35","35","22800","22920"
"In post","2021","20-29","Unknown","Communications","EO","565","565","25900","25560"
"In post","2021","20-29","Unknown","Communications","G6/G7","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","Communications","SEO/HEO","270","270","35170","32950"
"In post","2021","20-29","Unknown","Counter Fraud","AA/AO","40","40","20410","20140"
"In post","2021","20-29","Unknown","Counter Fraud","EO","255","255","26450","25560"
"In post","2021","20-29","Unknown","Counter Fraud","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Counter Fraud","SEO/HEO","110","110","33230","31810"
"In post","2021","20-29","Unknown","Debt","AA/AO","565","545","20330","20140"
"In post","2021","20-29","Unknown","Debt","EO","55","55","24770","25560"
"In post","2021","20-29","Unknown","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Debt","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Digital, Data & Technology","AA/AO","55","55","21710","21590"
"In post","2021","20-29","Unknown","Digital, Data & Technology","EO","300","300","26900","26130"
"In post","2021","20-29","Unknown","Digital, Data & Technology","G6/G7","65","65","53800","52850"
"In post","2021","20-29","Unknown","Digital, Data & Technology","SEO/HEO","395","395","35110","33930"
"In post","2021","20-29","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Finance","AA/AO","110","100","20500","20140"
"In post","2021","20-29","Unknown","Finance","EO","100","100","25520","25560"
"In post","2021","20-29","Unknown","Finance","G6/G7","35","35","55120","53360"
"In post","2021","20-29","Unknown","Finance","SEO/HEO","180","180","34940","32970"
"In post","2021","20-29","Unknown","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Human Resources","AA/AO","75","75","21160","20810"
"In post","2021","20-29","Unknown","Human Resources","EO","125","125","26390","27130"
"In post","2021","20-29","Unknown","Human Resources","G6/G7","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Human Resources","SEO/HEO","125","125","33180","32540"
"In post","2021","20-29","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Legal","AA/AO","395","390","21160","20850"
"In post","2021","20-29","Unknown","Legal","EO","215","210","27120","26970"
"In post","2021","20-29","Unknown","Legal","G6/G7","45","45","52160","50520"
"In post","2021","20-29","Unknown","Legal","SEO/HEO","160","160","33990","34520"
"In post","2021","20-29","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","No function","AA/AO","5805","5660","22430","21270"
"In post","2021","20-29","Unknown","No function","EO","2120","2105","27850","27270"
"In post","2021","20-29","Unknown","No function","G6/G7","610","610","54710","53380"
"In post","2021","20-29","Unknown","No function","SCS level","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","No function","SEO/HEO","3650","3635","32380","32000"
"In post","2021","20-29","Unknown","No function","Unknown","320","305","23290","22920"
"In post","2021","20-29","Unknown","Project Delivery","AA/AO","30","30","22140","22350"
"In post","2021","20-29","Unknown","Project Delivery","EO","255","255","24080","25430"
"In post","2021","20-29","Unknown","Project Delivery","G6/G7","80","80","52220","52770"
"In post","2021","20-29","Unknown","Project Delivery","SEO/HEO","420","420","34640","33930"
"In post","2021","20-29","Unknown","Project Delivery","Unknown","35","35","29150","31430"
"In post","2021","20-29","Unknown","Property","AA/AO","150","150","21580","21050"
"In post","2021","20-29","Unknown","Property","EO","105","95","26140","25500"
"In post","2021","20-29","Unknown","Property","SEO/HEO","85","85","34250","32110"
"In post","2021","20-29","Unknown","Security","AA/AO","365","365","25090","24610"
"In post","2021","20-29","Unknown","Security","EO","40","40","26500","26670"
"In post","2021","20-29","Unknown","Security","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Security","SEO/HEO","40","40","34730","33300"
"In post","2021","20-29","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","AA/AO","1055","1030","21780","21430"
"In post","2021","20-29","Unknown","Unknown","EO","1280","1265","27840","27570"
"In post","2021","20-29","Unknown","Unknown","G6/G7","125","125","55430","56120"
"In post","2021","20-29","Unknown","Unknown","SEO/HEO","810","805","35790","35050"
"In post","2021","20-29","Unknown","Unknown","Unknown","375","375","29130","28980"
"In post","2021","30-39","Declared disabled","Analysis","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Analysis","EO","10","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Analysis","G6/G7","45","45","57990","57390"
"In post","2021","30-39","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Analysis","SEO/HEO","95","90","36540","37020"
"In post","2021","30-39","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Commercial","EO","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Commercial","G6/G7","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Commercial","SEO/HEO","70","65","37830","36420"
"In post","2021","30-39","Declared disabled","Commercial","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Communications","AA/AO","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Communications","EO","40","35","25640","25560"
"In post","2021","30-39","Declared disabled","Communications","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Communications","SEO/HEO","55","55","35750","33830"
"In post","2021","30-39","Declared disabled","Counter Fraud","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Counter Fraud","EO","50","45","26040","25560"
"In post","2021","30-39","Declared disabled","Counter Fraud","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Counter Fraud","SEO/HEO","55","50","33810","31810"
"In post","2021","30-39","Declared disabled","Debt","AA/AO","40","35","20450","20140"
"In post","2021","30-39","Declared disabled","Debt","EO","10","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Digital, Data & Technology","AA/AO","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Digital, Data & Technology","EO","50","45","26650","26630"
"In post","2021","30-39","Declared disabled","Digital, Data & Technology","G6/G7","55","55","55620","54700"
"In post","2021","30-39","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Digital, Data & Technology","SEO/HEO","115","115","36330","35240"
"In post","2021","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Finance","AA/AO","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Finance","EO","25","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Finance","G6/G7","30","30","58140","58020"
"In post","2021","30-39","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Finance","SEO/HEO","55","50","35200","34870"
"In post","2021","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Grants Management","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Human Resources","AA/AO","35","30","21320","20920"
"In post","2021","30-39","Declared disabled","Human Resources","EO","35","35","26550","26410"
"In post","2021","30-39","Declared disabled","Human Resources","G6/G7","45","45","56770","54700"
"In post","2021","30-39","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Human Resources","SEO/HEO","85","80","35660","33300"
"In post","2021","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Legal","AA/AO","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Legal","EO","30","30","27790","27350"
"In post","2021","30-39","Declared disabled","Legal","G6/G7","90","85","56380","52580"
"In post","2021","30-39","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Legal","SEO/HEO","50","50","38010","36800"
"In post","2021","30-39","Declared disabled","No function","AA/AO","1060","975","22800","21550"
"In post","2021","30-39","Declared disabled","No function","EO","500","480","27640","26670"
"In post","2021","30-39","Declared disabled","No function","G6/G7","435","425","55840","54110"
"In post","2021","30-39","Declared disabled","No function","SCS level","35","35","80880","73920"
"In post","2021","30-39","Declared disabled","No function","SEO/HEO","695","680","35570","34350"
"In post","2021","30-39","Declared disabled","No function","Unknown","435","405","28880","30210"
"In post","2021","30-39","Declared disabled","Project Delivery","AA/AO","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Project Delivery","EO","70","65","24650","25710"
"In post","2021","30-39","Declared disabled","Project Delivery","G6/G7","120","120","55370","54540"
"In post","2021","30-39","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Project Delivery","SEO/HEO","265","260","35650","35630"
"In post","2021","30-39","Declared disabled","Project Delivery","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Property","AA/AO","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Property","EO","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Property","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Property","SEO/HEO","50","45","34960","33300"
"In post","2021","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Security","AA/AO","50","50","29620","27180"
"In post","2021","30-39","Declared disabled","Security","EO","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Security","SEO/HEO","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","AA/AO","825","735","21330","21010"
"In post","2021","30-39","Declared disabled","Unknown","EO","1395","1300","27810","27570"
"In post","2021","30-39","Declared disabled","Unknown","G6/G7","175","170","58340","57460"
"In post","2021","30-39","Declared disabled","Unknown","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","SEO/HEO","525","505","36250","35200"
"In post","2021","30-39","Declared disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Analysis","AA/AO","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Analysis","EO","75","75","25570","25010"
"In post","2021","30-39","Declared non-disabled","Analysis","G6/G7","610","585","58270","56570"
"In post","2021","30-39","Declared non-disabled","Analysis","SCS level","25","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Analysis","SEO/HEO","600","575","36630","36730"
