"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Welsh Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Welsh Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
