"Status","Year","Age","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education (excl. agencies)","Greater Manchester","10","[c]","42960","36500"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education (excl. agencies)","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Education (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","40960","36920"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for International Trade","Inner London - West","20","[c]","48440","43500"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Transport (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Driver and Vehicle Licensing Agency","West Wales and The Valleys","10","[c]","45850","40390"
"New entrant CS","2021","30-39","Digital, Data & Technology","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","10","[c]","41610","42090"
"New entrant CS","2021","30-39","Digital, Data & Technology","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Education and Skills Funding Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Education and Skills Funding Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Education and Skills Funding Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Health and Safety Executive","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Courts and Tribunals Service","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Courts and Tribunals Service","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Courts and Tribunals Service","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","Devon","15","[c]","32170","27130"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","32130","28690"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","10","[c]","40010","38630"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","HM Treasury (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Insolvency Service","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Maritime and Coastguard Agency","Hampshire and Isle of Wight","15","[c]","40840","34940"
"New entrant CS","2021","30-39","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Met Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Met Office","Devon","15","[c]","31610","31490"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - East","20","[c]","52530","58130"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","30","[c]","57250","58600"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South Yorkshire","15","[c]","48340","47730"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data & Technology","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
