"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Black","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Gas and Electricity Markets","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scotland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","The National Archives","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Welsh Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Transport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Revenue and Customs","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Treasury","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Treasury","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Treasury","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Home Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Home Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scotland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","The National Archives","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
