"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Commercial","UK Export Finance","London","15","[c]","48320","47120"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office","London","30","[c]","44840","40850"
"Leaver CS","2021","Communications","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","London","10","[c]","40320","38750"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","33600","29940"
"Leaver CS","2021","Communications","Department for International Trade","London","10","[c]","48680","39300"
"Leaver CS","2021","Communications","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","London","15","[c]","37230","34900"
"Leaver CS","2021","Communications","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","London","20","[c]","27850","22990"
"Leaver CS","2021","Communications","Ministry of Defence","Outside London","35","[c]","32840","29200"
"Leaver CS","2021","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","London","15","[c]","44860","35770"
"Leaver CS","2021","Counter Fraud","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","40910","39490"
"Leaver CS","2021","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","London","45","[c]","46970","52500"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","25","[c]","37220","36700"
"Leaver CS","2021","Digital, Data & Technology","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","25","[c]","46010","47680"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","London","10","[c]","42270","51970"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","Outside London","45","[c]","37580","31380"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","20","[c]","43690","39990"
"Leaver CS","2021","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","15","[c]","42440","39630"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","25","[c]","31740","31740"
"Leaver CS","2021","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","55","[c]","32980","31610"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","London","30","[c]","52440","52850"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
