"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","North East (England)","Northumberland and Tyne and Wear","HEO","60","55","31850","32100"
"In post","2021","Property","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Northumberland and Tyne and Wear","SEO","45","45","41350","41230"
"In post","2021","Property","North East (England)","Tees Valley and Durham","AA","40","40","19470","19850"
"In post","2021","Property","North East (England)","Tees Valley and Durham","AO","150","140","21050","21100"
"In post","2021","Property","North East (England)","Tees Valley and Durham","EO","55","55","25390","25100"
"In post","2021","Property","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Tees Valley and Durham","G7","20","15","53920","54990"
"In post","2021","Property","North East (England)","Tees Valley and Durham","HEO","25","20","30480","30100"
"In post","2021","Property","North East (England)","Tees Valley and Durham","SEO","25","25","39890","40380"
"In post","2021","Property","North West (England)","Cheshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cheshire","EO","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cheshire","HEO","10","10","32650","31820"
"In post","2021","Property","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cheshire","SEO","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cumbria","HEO","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Greater Manchester","AA","10","10","17510","17230"
"In post","2021","Property","North West (England)","Greater Manchester","AO","10","10","21060","21100"
"In post","2021","Property","North West (England)","Greater Manchester","EO","55","50","25540","25860"
"In post","2021","Property","North West (England)","Greater Manchester","G6","20","20","64310","63640"
"In post","2021","Property","North West (England)","Greater Manchester","G7","35","35","52500","52750"
"In post","2021","Property","North West (England)","Greater Manchester","HEO","40","40","31620","32010"
"In post","2021","Property","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Greater Manchester","SEO","50","50","40760","41340"
"In post","2021","Property","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Lancashire","AA","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","Lancashire","AO","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","Lancashire","EO","30","30","26190","26000"
"In post","2021","Property","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Lancashire","G7","10","10","53390","54990"
"In post","2021","Property","North West (England)","Lancashire","HEO","25","20","32630","33250"
"In post","2021","Property","North West (England)","Lancashire","SEO","20","20","41310","41340"
"In post","2021","Property","North West (England)","Merseyside","AA","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","Merseyside","AO","15","15","21290","21100"
"In post","2021","Property","North West (England)","Merseyside","EO","60","55","26200","26000"
"In post","2021","Property","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Merseyside","G7","15","15","52210","52920"
"In post","2021","Property","North West (England)","Merseyside","HEO","40","35","31210","31100"
"In post","2021","Property","North West (England)","Merseyside","SEO","25","25","40190","39640"
"In post","2021","Property","Northern Ireland","Northern Ireland","AA","45","40","18110","17980"
"In post","2021","Property","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","Northern Ireland","EO","15","15","28390","27700"
"In post","2021","Property","Northern Ireland","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2021","Property","Northern Ireland","Northern Ireland","HEO","20","20","34400","34210"
"In post","2021","Property","Northern Ireland","Northern Ireland","SEO","15","15","41650","41330"
"In post","2021","Property","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","EO","30","30","27410","26950"
"In post","2021","Property","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","G7","20","20","56090","54770"
"In post","2021","Property","Overseas","Overseas","HEO","85","85","35170","33300"
"In post","2021","Property","Overseas","Overseas","SEO","50","50","42800","40610"
"In post","2021","Property","Scotland","Eastern Scotland","AA","55","55","19300","19850"
"In post","2021","Property","Scotland","Eastern Scotland","AO","165","155","25840","26530"
"In post","2021","Property","Scotland","Eastern Scotland","EO","95","90","30750","30080"
"In post","2021","Property","Scotland","Eastern Scotland","G6","10","10","[c]","[c]"
"In post","2021","Property","Scotland","Eastern Scotland","G7","25","25","54930","54020"
"In post","2021","Property","Scotland","Eastern Scotland","HEO","90","85","35360","35000"
"In post","2021","Property","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scotland","Eastern Scotland","SEO","75","70","43250","43940"
"In post","2021","Property","Scotland","Highlands and Islands","AA","15","15","18240","17230"
"In post","2021","Property","Scotland","Highlands and Islands","AO","165","155","25710","26530"
"In post","2021","Property","Scotland","Highlands and Islands","EO","95","90","31300","30160"
"In post","2021","Property","Scotland","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scotland","Highlands and Islands","G7","5","5","[c]","[c]"
"In post","2021","Property","Scotland","Highlands and Islands","HEO","30","30","35770","36540"
"In post","2021","Property","Scotland","Highlands and Islands","SEO","20","20","44380","45210"
"In post","2021","Property","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scotland","North Eastern Scotland","AO","50","50","26620","26530"
"In post","2021","Property","Scotland","North Eastern Scotland","EO","20","20","32870","34650"
"In post","2021","Property","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scotland","North Eastern Scotland","HEO","5","5","[c]","[c]"
"In post","2021","Property","Scotland","North Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Property","Scotland","Southern Scotland","AA","10","10","18160","17480"
"In post","2021","Property","Scotland","Southern Scotland","AO","110","105","25710","26530"
"In post","2021","Property","Scotland","Southern Scotland","EO","55","55","31970","30160"
"In post","2021","Property","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scotland","Southern Scotland","HEO","25","25","35380","35680"
"In post","2021","Property","Scotland","Southern Scotland","SEO","15","15","43870","45210"
"In post","2021","Property","Scotland","West Central Scotland","AA","45","45","19180","18980"
"In post","2021","Property","Scotland","West Central Scotland","AO","65","60","25590","25870"
"In post","2021","Property","Scotland","West Central Scotland","EO","20","20","30070","29910"
"In post","2021","Property","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scotland","West Central Scotland","G7","10","10","[c]","[c]"
"In post","2021","Property","Scotland","West Central Scotland","HEO","25","25","35260","35540"
"In post","2021","Property","Scotland","West Central Scotland","SEO","20","20","42280","42900"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","45","40","17780","17230"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","15","15","22250","22850"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","80","80","26990","26700"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","10","10","[c]","[c]"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","30","30","56160","56250"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","80","75","34870","33630"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","80","80","43850","42930"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","30","21050","21600"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","AA","45","40","18100","17230"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","AO","40","35","21060","21030"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","EO","85","80","26450","26670"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","G6","15","15","65660","64220"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","G7","50","45","54050","54540"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","HEO","120","120","33370","33300"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","SCS level","5","5","[c]","[c]"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","SEO","90","85","41960","40580"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2021","Property","South East (England)","Kent","AA","5","5","[c]","[c]"
"In post","2021","Property","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","Kent","EO","25","20","26330","26670"
"In post","2021","Property","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South East (England)","Kent","HEO","25","25","32940","33280"
"In post","2021","Property","South East (England)","Kent","SEO","15","15","42670","41400"
"In post","2021","Property","South East (England)","Surrey, East and West Sussex","AA","15","15","17520","17230"
"In post","2021","Property","South East (England)","Surrey, East and West Sussex","AO","20","20","22060","21680"
