"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","SEO/HEO","Female","635","605","37640","35200"
"In post","2021","Asian","Home Office","SEO/HEO","Male","450","445","37800","36270"
"In post","2021","Asian","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Asian","Home Office","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Asian","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","AA/AO","Female","160","150","22520","22000"
"In post","2021","Asian","Ministry of Defence","AA/AO","Male","175","175","23120","20920"
"In post","2021","Asian","Ministry of Defence","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","EO","Female","115","110","26590","26670"
"In post","2021","Asian","Ministry of Defence","EO","Male","155","150","25910","26670"
"In post","2021","Asian","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","G6/G7","Female","45","45","64820","61550"
"In post","2021","Asian","Ministry of Defence","G6/G7","Male","85","80","62020","58480"
"In post","2021","Asian","Ministry of Defence","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","SEO/HEO","Female","220","215","37720","37640"
"In post","2021","Asian","Ministry of Defence","SEO/HEO","Male","325","325","37990","37640"
"In post","2021","Asian","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Unknown","Male","35","35","36350","32710"
"In post","2021","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","EO","Female","25","25","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","EO","Male","15","15","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","G6/G7","Female","40","40","55770","53130"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","55","55","35950","35430"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","50","45","35430","34410"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","AA/AO","Female","995","860","21400","20330"
"In post","2021","Asian","Ministry of Justice","AA/AO","Male","875","845","23700","21900"
"In post","2021","Asian","Ministry of Justice","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","EO","Female","345","320","25490","26330"
"In post","2021","Asian","Ministry of Justice","EO","Male","220","215","26290","26410"
"In post","2021","Asian","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","G6/G7","Female","95","90","58460","57450"
"In post","2021","Asian","Ministry of Justice","G6/G7","Male","65","65","61110","59600"
"In post","2021","Asian","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","SEO/HEO","Female","420","400","35870","35000"
"In post","2021","Asian","Ministry of Justice","SEO/HEO","Male","395","365","38160","36800"
"In post","2021","Asian","Ministry of Justice","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","Unknown","Female","385","350","29050","28200"
"In post","2021","Asian","Ministry of Justice","Unknown","Male","140","135","29970","30210"
"In post","2021","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Asian","National Crime Agency","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Asian","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","EO","Female","70","65","33110","32690"
"In post","2021","Asian","National Crime Agency","EO","Male","40","40","34220","34650"
"In post","2021","Asian","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","SEO/HEO","Female","40","40","43570","43630"
"In post","2021","Asian","National Crime Agency","SEO/HEO","Male","45","40","43710","40210"
"In post","2021","Asian","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","EO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","EO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","SEO/HEO","Female","30","30","42640","42460"
"In post","2021","Asian","Office for Standards in Education","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","EO","Female","15","15","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","EO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
