"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Analysis","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Outside London","SEO/HEO","20","[c]","33960","31980"
"New entrant CS","2021","40-49","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","London","G6/G7","25","[c]","70330","64390"
"New entrant CS","2021","40-49","Commercial","London","SCS level","35","[c]","87880","72000"
"New entrant CS","2021","40-49","Commercial","London","SEO/HEO","15","[c]","41040","40630"
"New entrant CS","2021","40-49","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Outside London","AA/AO","10","[c]","20630","20920"
"New entrant CS","2021","40-49","Commercial","Outside London","EO","15","[c]","25140","26350"
"New entrant CS","2021","40-49","Commercial","Outside London","G6/G7","20","[c]","65710","58800"
"New entrant CS","2021","40-49","Commercial","Outside London","SCS level","15","[c]","74650","72000"
"New entrant CS","2021","40-49","Commercial","Outside London","SEO/HEO","35","[c]","36440","36820"
"New entrant CS","2021","40-49","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","London","G6/G7","20","[c]","61850","61310"
"New entrant CS","2021","40-49","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","London","SEO/HEO","20","[c]","37850","38660"
"New entrant CS","2021","40-49","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Outside London","EO","85","[c]","25600","25560"
"New entrant CS","2021","40-49","Communications","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Outside London","SEO/HEO","50","[c]","33460","31810"
"New entrant CS","2021","40-49","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Outside London","EO","10","[c]","25300","25560"
"New entrant CS","2021","40-49","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","London","AA/AO","10","[c]","24120","24120"
"New entrant CS","2021","40-49","Debt","Outside London","AA/AO","120","[c]","20140","20140"
"New entrant CS","2021","40-49","Debt","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","London","G6/G7","60","[c]","61790","60000"
"New entrant CS","2021","40-49","Digital, Data & Technology","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","London","SEO/HEO","60","[c]","38730","39290"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outside London","EO","40","[c]","26060","25590"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outside London","G6/G7","95","[c]","55860","52920"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outside London","SEO/HEO","150","[c]","37540","38420"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","London","G6/G7","10","[c]","60560","59870"
"New entrant CS","2021","40-49","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","London","SEO/HEO","30","[c]","38760","40470"
"New entrant CS","2021","40-49","Finance","Outside London","AA/AO","15","[c]","20600","20140"
"New entrant CS","2021","40-49","Finance","Outside London","EO","15","[c]","25730","25030"
"New entrant CS","2021","40-49","Finance","Outside London","G6/G7","15","[c]","56650","52000"
"New entrant CS","2021","40-49","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Outside London","SEO/HEO","55","[c]","35950","36820"
"New entrant CS","2021","40-49","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Outside London","AA/AO","15","[c]","21050","21050"
"New entrant CS","2021","40-49","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","London","G6/G7","10","[c]","57240","57000"
"New entrant CS","2021","40-49","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","London","SEO/HEO","15","[c]","38100","36800"
"New entrant CS","2021","40-49","Human Resources","Outside London","AA/AO","15","[c]","20690","20920"
"New entrant CS","2021","40-49","Human Resources","Outside London","EO","20","[c]","24590","24920"
"New entrant CS","2021","40-49","Human Resources","Outside London","G6/G7","25","[c]","55630","52790"
"New entrant CS","2021","40-49","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Outside London","SEO/HEO","50","[c]","34180","31900"
"New entrant CS","2021","40-49","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","London","G6/G7","60","[c]","55080","51180"
"New entrant CS","2021","40-49","Legal","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Outside London","AA/AO","20","[c]","20200","20140"
"New entrant CS","2021","40-49","Legal","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Outside London","G6/G7","75","[c]","51260","48080"
"New entrant CS","2021","40-49","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Outside London","SEO/HEO","40","[c]","34380","38000"
"New entrant CS","2021","40-49","No function","London","AA/AO","145","[c]","25030","23530"
"New entrant CS","2021","40-49","No function","London","EO","70","[c]","27590","27000"
"New entrant CS","2021","40-49","No function","London","G6/G7","160","[c]","59550","56620"
"New entrant CS","2021","40-49","No function","London","SCS level","50","[c]","98740","88570"
"New entrant CS","2021","40-49","No function","London","SEO/HEO","230","[c]","37830","38020"
"New entrant CS","2021","40-49","No function","London","Unknown","35","[c]","28240","26810"
"New entrant CS","2021","40-49","No function","Outside London","AA/AO","1070","[c]","21300","20600"
"New entrant CS","2021","40-49","No function","Outside London","EO","260","[c]","26270","25000"
"New entrant CS","2021","40-49","No function","Outside London","G6/G7","155","[c]","56900","51450"
"New entrant CS","2021","40-49","No function","Outside London","SCS level","15","[c]","91950","84000"
"New entrant CS","2021","40-49","No function","Outside London","SEO/HEO","435","[c]","35350","35900"
"New entrant CS","2021","40-49","No function","Outside London","Unknown","160","[c]","23250","22920"
"New entrant CS","2021","40-49","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","G6/G7","15","[c]","58210","54310"
"New entrant CS","2021","40-49","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","London","SEO/HEO","25","[c]","36940","38540"
"New entrant CS","2021","40-49","Project Delivery","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Outside London","EO","45","[c]","23870","25560"
"New entrant CS","2021","40-49","Project Delivery","Outside London","G6/G7","60","[c]","54540","52580"
"New entrant CS","2021","40-49","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Outside London","SEO/HEO","165","[c]","36820","37500"
"New entrant CS","2021","40-49","Project Delivery","Outside London","Unknown","25","[c]","50350","50400"
"New entrant CS","2021","40-49","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Outside London","AA/AO","35","[c]","20840","20880"
"New entrant CS","2021","40-49","Property","Outside London","EO","15","[c]","25710","26350"
"New entrant CS","2021","40-49","Property","Outside London","G6/G7","15","[c]","53900","52580"
"New entrant CS","2021","40-49","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Outside London","SEO/HEO","50","[c]","35310","33000"
"New entrant CS","2021","40-49","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Outside London","AA/AO","105","[c]","26580","22230"
"New entrant CS","2021","40-49","Security","Outside London","EO","10","[c]","23850","24620"
"New entrant CS","2021","40-49","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Outside London","SEO/HEO","10","[c]","34630","32710"
"New entrant CS","2021","40-49","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","London","AA/AO","100","[c]","24960","25110"
"New entrant CS","2021","40-49","Unknown","London","EO","480","[c]","30900","31060"
"New entrant CS","2021","40-49","Unknown","London","G6/G7","60","[c]","61970","58110"
"New entrant CS","2021","40-49","Unknown","London","SCS level","15","[c]","91190","92990"
"New entrant CS","2021","40-49","Unknown","London","SEO/HEO","70","[c]","40510","41520"
"New entrant CS","2021","40-49","Unknown","Outside London","AA/AO","1035","[c]","21120","21010"
"New entrant CS","2021","40-49","Unknown","Outside London","EO","1985","[c]","27700","27570"
"New entrant CS","2021","40-49","Unknown","Outside London","G6/G7","195","[c]","60430","56120"
"New entrant CS","2021","40-49","Unknown","Outside London","SCS level","10","[c]","96870","93620"
"New entrant CS","2021","40-49","Unknown","Outside London","SEO/HEO","260","[c]","36350","37260"
"New entrant CS","2021","40-49","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","EO","35","[c]","27780","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","SEO/HEO","15","[c]","35860","35310"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","London","G6/G7","10","[c]","58720","53730"
"New entrant CS","2021","50-59","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Outside London","SEO/HEO","10","[c]","35170","32010"
"New entrant CS","2021","50-59","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","London","G6/G7","15","[c]","82340","89000"
"New entrant CS","2021","50-59","Commercial","London","SCS level","35","[c]","90600","72000"
"New entrant CS","2021","50-59","Commercial","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Outside London","G6/G7","10","[c]","70520","62000"
"New entrant CS","2021","50-59","Commercial","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Outside London","SEO/HEO","30","[c]","35640","35150"
