"Status","Year","Disability","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Unknown","Scotland","Male","535","[c]","27110","26160"
"New entrant CS","2021","Declared non-disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","South East (England)","Female","1105","[c]","27280","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","South East (England)","Male","695","[c]","26900","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","South West (England)","Female","640","[c]","25560","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","South West (England)","Male","445","[c]","26930","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","120","[c]","28140","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","100","[c]","28500","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wales","Female","375","[c]","25660","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Wales","Male","285","[c]","25220","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","West Midlands (England)","Female","485","[c]","26350","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","West Midlands (England)","Male","345","[c]","25920","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","Female","745","[c]","26280","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","Male","580","[c]","26520","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
