"Status","Year","Ethnicity","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Defence (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","30","[c]","39670","36520"
"Leaver Dept.","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Justice (excl. agencies)","Heterosexual / straight","30","[c]","37460","33310"
"Leaver Dept.","2021","Asian","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Crime Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of the Public Guardian","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Public Health England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Queen Elizabeth II Centre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Revenue Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Royal Fleet Auxiliary","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Revenue Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
