"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","SEO/HEO","55","50","34520","36500"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Yorkshire and The Humber","EO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Yorkshire and The Humber","G6/G7","35","35","54720","51040"
"In post","2021","Declared disabled","Department for Education","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Yorkshire and The Humber","SEO/HEO","95","85","34430","36500"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","EO","45","45","28200","28290"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","G6/G7","75","70","56530","54480"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","SEO/HEO","120","120","36360","35890"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","65","55","21090","21050"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","EO","30","25","25440","25190"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","45","40","33840","31980"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","40","35","23650","24370"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","EO","40","40","27570","28270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","55","50","35060","33790"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","50","45","21110","21050"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","35","35","52660","49260"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","80","75","33250","31900"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","AA/AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","50","50","33850","35900"
"In post","2021","Declared disabled","Department for International Trade","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","London","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","London","G6/G7","70","70","56560","52830"
"In post","2021","Declared disabled","Department for International Trade","London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","London","SEO/HEO","60","60","35270","35160"
"In post","2021","Declared disabled","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
