"Status","Year","Age","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","HEO","3175","3095","31580","31810"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","25","25","84240","75890"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","SEO","1065","1045","37740","38630"
"In post","2021","30-39","HM Treasury (excl. agencies)","London","AO","5","5","[c]","[c]"
"In post","2021","30-39","HM Treasury (excl. agencies)","London","EO","20","20","27610","26950"
"In post","2021","30-39","HM Treasury (excl. agencies)","London","G6","190","190","65570","63410"
"In post","2021","30-39","HM Treasury (excl. agencies)","London","G7","215","205","55480","53630"
"In post","2021","30-39","HM Treasury (excl. agencies)","London","HEO","105","100","36550","36050"
"In post","2021","30-39","HM Treasury (excl. agencies)","London","SCS level","75","70","76420","73870"
"In post","2021","30-39","HM Treasury (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2021","30-39","HM Treasury (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office (incl. agencies)","London","AA","40","30","22210","22210"
"In post","2021","30-39","Home Office (incl. agencies)","London","AO","240","220","25590","25630"
"In post","2021","30-39","Home Office (incl. agencies)","London","EO","835","785","29020","28850"
"In post","2021","30-39","Home Office (incl. agencies)","London","G6","210","205","69500","68720"
"In post","2021","30-39","Home Office (incl. agencies)","London","G7","600","585","58280","57460"
"In post","2021","30-39","Home Office (incl. agencies)","London","HEO","535","520","35350","35070"
"In post","2021","30-39","Home Office (incl. agencies)","London","SCS level","35","35","81430","78360"
"In post","2021","30-39","Home Office (incl. agencies)","London","SEO","580","570","42590","41970"
"In post","2021","30-39","Home Office (incl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","AA","90","75","18000","17990"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","AO","1400","1240","21480","21430"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","EO","2625","2470","25350","25040"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","G6","20","20","64540","63390"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","G7","130","125","53160","52070"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","HEO","805","775","31160","30830"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","SEO","335","325","38100","37460"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office (incl. agencies)","Overseas","EO","20","20","26310","25350"
"In post","2021","30-39","Home Office (incl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office (incl. agencies)","Overseas","Unknown","75","75","[c]","[c]"
"In post","2021","30-39","Home Office (incl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office (incl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office (incl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Insolvency Service","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Insolvency Service","London","AO","10","10","25060","25060"
"In post","2021","30-39","Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Insolvency Service","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Insolvency Service","London","G7","5","5","[c]","[c]"
"In post","2021","30-39","Insolvency Service","London","HEO","20","15","35800","34500"
"In post","2021","30-39","Insolvency Service","London","SEO","20","20","44230","44840"
"In post","2021","30-39","Insolvency Service","Outside London","AA","10","10","19160","18900"
"In post","2021","30-39","Insolvency Service","Outside London","AO","110","105","20920","20880"
"In post","2021","30-39","Insolvency Service","Outside London","EO","45","45","24880","24500"
"In post","2021","30-39","Insolvency Service","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Insolvency Service","Outside London","G7","5","5","[c]","[c]"
"In post","2021","30-39","Insolvency Service","Outside London","HEO","90","90","32010","31000"
"In post","2021","30-39","Insolvency Service","Outside London","SEO","55","55","42240","41870"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","London","G6","10","10","[c]","[c]"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","London","G7","15","15","54200","53950"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","London","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","Outside London","G7","15","15","50500","50530"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","Outside London","SEO","15","15","36880","36570"
"In post","2021","30-39","Legal Aid Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal Aid Agency","London","EO","5","5","[c]","[c]"
"In post","2021","30-39","Legal Aid Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal Aid Agency","London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Legal Aid Agency","London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Legal Aid Agency","London","SEO","15","10","38330","37170"
"In post","2021","30-39","Legal Aid Agency","Outside London","AA","10","10","17360","17370"
"In post","2021","30-39","Legal Aid Agency","Outside London","AO","130","120","19610","19930"
"In post","2021","30-39","Legal Aid Agency","Outside London","EO","105","100","22480","22570"
"In post","2021","30-39","Legal Aid Agency","Outside London","G7","5","5","[c]","[c]"
"In post","2021","30-39","Legal Aid Agency","Outside London","HEO","40","40","27080","26560"
"In post","2021","30-39","Legal Aid Agency","Outside London","SEO","25","25","33800","31960"
"In post","2021","30-39","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Maritime and Coastguard Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Maritime and Coastguard Agency","Outside London","AO","70","65","24420","26590"
"In post","2021","30-39","Maritime and Coastguard Agency","Outside London","EO","75","70","29030","29410"
"In post","2021","30-39","Maritime and Coastguard Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Maritime and Coastguard Agency","Outside London","G7","20","20","57430","55120"
"In post","2021","30-39","Maritime and Coastguard Agency","Outside London","HEO","80","75","34000","34730"
"In post","2021","30-39","Maritime and Coastguard Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Maritime and Coastguard Agency","Outside London","SEO","70","70","44170","40790"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","EO","25","25","27250","27460"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","G6","30","30","66090","66560"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","G7","65","65","53420","53620"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","HEO","50","50","32980","32960"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","SCS level","15","10","76800","72880"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","SEO","70","65","40730","40850"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","15","15","27600","27510"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","20","15","53970","53830"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","30","25","33100","33090"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","25","25","41330","41040"
"In post","2021","30-39","Met Office","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Met Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Met Office","London","SEO","10","10","43240","43410"
"In post","2021","30-39","Met Office","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Met Office","Outside London","AO","15","15","23810","23140"
"In post","2021","30-39","Met Office","Outside London","EO","55","50","26330","25780"
"In post","2021","30-39","Met Office","Outside London","G6","10","10","59570","58370"
"In post","2021","30-39","Met Office","Outside London","G7","90","85","47970","47960"
"In post","2021","30-39","Met Office","Outside London","HEO","180","175","33690","33090"
"In post","2021","30-39","Met Office","Outside London","SEO","240","230","40250","39670"
"In post","2021","30-39","Met Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Met Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","London","AA","25","25","22100","22650"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","London","AO","65","65","28340","25640"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","London","EO","75","75","30650","30200"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","London","G6","55","55","70010","69800"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","London","G7","150","150","59830","59730"
