"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Outside London","G6/G7","10","10","63160","53320"
"In post","2021","Cabinet Office","Glasgow City","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Outside London","SEO/HEO","10","10","32100","30630"
"In post","2021","Cabinet Office","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","EO","10","10","24360","23850"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","G6/G7","65","65","55590","52580"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","SCS level","15","15","74180","68000"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","SEO/HEO","75","75","35270","37300"
"In post","2021","Cabinet Office","Hackney and Newham","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","London","SEO/HEO","10","10","29310","28630"
"In post","2021","Cabinet Office","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","Outside London","EO","10","10","24780","25230"
"In post","2021","Cabinet Office","Leeds","Outside London","G6/G7","60","60","57050","53170"
"In post","2021","Cabinet Office","Leeds","Outside London","SCS level","30","30","77090","70000"
"In post","2021","Cabinet Office","Leeds","Outside London","SEO/HEO","90","85","32980","32220"
"In post","2021","Cabinet Office","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","London","SCS level","10","10","124750","129180"
"In post","2021","Cabinet Office","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","Outside London","AA/AO","15","15","21290","21260"
"In post","2021","Cabinet Office","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","Outside London","G6/G7","55","55","59980","54800"
"In post","2021","Cabinet Office","Liverpool","Outside London","SCS level","10","10","91270","80400"
"In post","2021","Cabinet Office","Liverpool","Outside London","SEO/HEO","35","35","31940","32000"
"In post","2021","Cabinet Office","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","Outside London","G6/G7","35","35","58190","54470"
"In post","2021","Cabinet Office","Manchester","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","Outside London","SEO/HEO","50","50","31810","32000"
"In post","2021","Cabinet Office","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","AA/AO","35","30","20900","20920"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","EO","10","10","26570","26670"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","SEO/HEO","45","40","34570","33940"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Outside London","G6/G7","15","15","52240","49700"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Outside London","SEO/HEO","15","15","29130","28000"
"In post","2021","Cabinet Office","North Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","EO","15","10","24640","23850"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","G6/G7","35","35","57950","55120"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","SCS level","10","10","85510","75980"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","SEO/HEO","30","25","34910","33640"
"In post","2021","Cabinet Office","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","Outside London","SEO/HEO","10","10","32360","30630"
"In post","2021","Cabinet Office","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","SEO/HEO","10","10","33780","33300"
"In post","2021","Cabinet Office","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","Outside London","G6/G7","45","45","56210","50760"
"In post","2021","Cabinet Office","Sheffield","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","Outside London","SEO/HEO","40","40","33870","32960"
"In post","2021","Cabinet Office","South Hampshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South Hampshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","Outside London","G6/G7","15","15","67000","51550"
"In post","2021","Cabinet Office","South Lanarkshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Suffolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Swansea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Tower Hamlets","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Tower Hamlets","London","EO","65","60","27870","27500"
"In post","2021","Cabinet Office","Tower Hamlets","London","G6/G7","525","515","58860","56670"
"In post","2021","Cabinet Office","Tower Hamlets","London","SCS level","35","35","97250","86860"
"In post","2021","Cabinet Office","Tower Hamlets","London","SEO/HEO","240","235","36650","35590"
"In post","2021","Cabinet Office","Tyneside","Outside London","AA/AO","155","140","20800","20800"
"In post","2021","Cabinet Office","Tyneside","Outside London","EO","95","90","24800","23850"
"In post","2021","Cabinet Office","Tyneside","Outside London","G6/G7","30","30","54080","51520"
"In post","2021","Cabinet Office","Tyneside","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Tyneside","Outside London","SEO/HEO","120","115","33170","32000"
"In post","2021","Cabinet Office","Unknown","Unknown","AA/AO","20","20","21040","20800"
"In post","2021","Cabinet Office","Unknown","Unknown","EO","25","25","26220","27500"
"In post","2021","Cabinet Office","Unknown","Unknown","G6/G7","80","75","57410","54700"
"In post","2021","Cabinet Office","Unknown","Unknown","SCS level","20","20","95890","76390"
"In post","2021","Cabinet Office","Unknown","Unknown","SEO/HEO","455","455","31530","32000"
"In post","2021","Cabinet Office","Warrington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Warrington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Cumbria","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Sussex (North East)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","London","AA/AO","135","130","24470","24490"
"In post","2021","Cabinet Office","Westminster","London","EO","535","525","27970","27500"
"In post","2021","Cabinet Office","Westminster","London","G6/G7","1755","1725","60070","56370"
"In post","2021","Cabinet Office","Westminster","London","SCS level","710","695","94130","80070"
"In post","2021","Cabinet Office","Westminster","London","SEO/HEO","2320","2305","33960","34550"
"In post","2021","Cabinet Office","Wiltshire","Outside London","G6/G7","35","35","63590","54970"
"In post","2021","Cabinet Office","Wiltshire","Outside London","SCS level","15","15","90000","71000"
"In post","2021","Cabinet Office","Wiltshire","Outside London","SEO/HEO","15","15","32330","33130"
"In post","2021","Cabinet Office","York","Outside London","AA/AO","170","160","20910","20920"
"In post","2021","Cabinet Office","York","Outside London","EO","90","85","26700","26670"
"In post","2021","Cabinet Office","York","Outside London","G6/G7","20","15","60910","54540"
