"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Digital, Data and Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","AA/AO","Heterosexual / straight","130","[c]","21110","20600"
"New entrant CS","2021","16-19","Operational Delivery","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","AA/AO","Unknown","140","[c]","20920","20880"
"New entrant CS","2021","16-19","Operational Delivery","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","AA/AO","Heterosexual / straight","30","[c]","20140","20140"
"New entrant CS","2021","16-19","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","AA/AO","Unknown","70","[c]","20140","20140"
"New entrant CS","2021","16-19","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","AA/AO","Heterosexual / straight","145","[c]","21130","21010"
"New entrant CS","2021","16-19","Unknown","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","AA/AO","Unknown","40","[c]","20800","20140"
"New entrant CS","2021","16-19","Unknown","EO","Heterosexual / straight","35","[c]","28130","27570"
"New entrant CS","2021","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","EO","Heterosexual / straight","35","[c]","25050","25720"
"New entrant CS","2021","20-29","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","SEO/HEO","Heterosexual / straight","30","[c]","34490","34800"
"New entrant CS","2021","20-29","Commercial","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","SEO/HEO","Unknown","30","[c]","35350","34800"
"New entrant CS","2021","20-29","Commercial","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","EO","Heterosexual / straight","35","[c]","26300","26350"
"New entrant CS","2021","20-29","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","EO","Unknown","60","[c]","26760","27270"
"New entrant CS","2021","20-29","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","SEO/HEO","Heterosexual / straight","45","[c]","35540","33210"
"New entrant CS","2021","20-29","Communications","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","EO","Heterosexual / straight","90","[c]","26200","26130"
"New entrant CS","2021","20-29","Digital, Data and Technology","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","EO","Unknown","90","[c]","26180","25560"
"New entrant CS","2021","20-29","Digital, Data and Technology","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","105","[c]","35320","34800"
"New entrant CS","2021","20-29","Digital, Data and Technology","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","SEO/HEO","Unknown","110","[c]","34630","32790"
"New entrant CS","2021","20-29","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","AA/AO","Heterosexual / straight","45","[c]","22590","22500"
"New entrant CS","2021","20-29","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","SEO/HEO","Heterosexual / straight","155","[c]","32670","32560"
"New entrant CS","2021","20-29","Economics","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","SEO/HEO","Unknown","90","[c]","33740","32790"
"New entrant CS","2021","20-29","Finance","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","EO","Heterosexual / straight","60","[c]","24860","25000"
"New entrant CS","2021","20-29","Finance","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","SEO/HEO","Heterosexual / straight","45","[c]","36260","35100"
"New entrant CS","2021","20-29","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","SEO/HEO","Unknown","45","[c]","34480","32790"
"New entrant CS","2021","20-29","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","AA/AO","Heterosexual / straight","55","[c]","21140","20920"
"New entrant CS","2021","20-29","Human Resources","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","EO","Heterosexual / straight","45","[c]","25930","26510"
"New entrant CS","2021","20-29","Human Resources","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","EO","Unknown","30","[c]","25420","27270"
"New entrant CS","2021","20-29","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","SEO/HEO","Heterosexual / straight","55","[c]","32760","32000"
"New entrant CS","2021","20-29","Human Resources","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","EO","Heterosexual / straight","15","[c]","[c]","[c]"
