"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Project Delivery","London","SEO/HEO","45","[c]","37110","36800"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","EO","120","[c]","19460","16780"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","G6/G7","40","[c]","55370","53000"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","SEO/HEO","100","[c]","35740","35900"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","Unknown","30","[c]","26540","16780"
"New entrant CS","2021","Unknown","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","AA/AO","100","[c]","21220","20880"
"New entrant CS","2021","Unknown","Property","Outside London","EO","35","[c]","24320","24500"
"New entrant CS","2021","Unknown","Property","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","SEO/HEO","30","[c]","34230","30730"
"New entrant CS","2021","Unknown","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Outside London","AA/AO","200","[c]","25500","23540"
"New entrant CS","2021","Unknown","Security","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","London","AA/AO","95","[c]","24530","25110"
"New entrant CS","2021","Unknown","Unknown","London","EO","585","[c]","30020","31060"
"New entrant CS","2021","Unknown","Unknown","London","G6/G7","145","[c]","60300","57430"
"New entrant CS","2021","Unknown","Unknown","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","London","SEO/HEO","280","[c]","37770","36590"
"New entrant CS","2021","Unknown","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Outside London","AA/AO","1140","[c]","21220","21010"
"New entrant CS","2021","Unknown","Unknown","Outside London","EO","1425","[c]","27050","27570"
"New entrant CS","2021","Unknown","Unknown","Outside London","G6/G7","205","[c]","58650","54650"
"New entrant CS","2021","Unknown","Unknown","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Outside London","SEO/HEO","415","[c]","35040","33180"
"New entrant CS","2021","Unknown","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Overseas","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","EO","35","[c]","27600","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","London","EO","50","[c]","28600","27680"
"New entrant CS","2021","White","Analysis","London","G6/G7","35","[c]","60060","58000"
"New entrant CS","2021","White","Analysis","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","London","SEO/HEO","280","[c]","34430","33210"
"New entrant CS","2021","White","Analysis","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Outside London","EO","60","[c]","24350","23050"
"New entrant CS","2021","White","Analysis","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Outside London","SEO/HEO","220","[c]","31810","29540"
"New entrant CS","2021","White","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","London","SEO/HEO","40","[c]","41020","40480"
"New entrant CS","2021","White","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Outside London","AA/AO","40","[c]","20740","20920"
"New entrant CS","2021","White","Commercial","Outside London","EO","45","[c]","25190","25720"
"New entrant CS","2021","White","Commercial","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Outside London","SEO/HEO","115","[c]","35430","35000"
"New entrant CS","2021","White","Commercial","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","London","EO","35","[c]","26050","27270"
"New entrant CS","2021","White","Communications","London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","London","SEO/HEO","80","[c]","36730","35750"
"New entrant CS","2021","White","Communications","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Outside London","EO","240","[c]","25510","25560"
"New entrant CS","2021","White","Communications","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Outside London","SEO/HEO","95","[c]","33110","31810"
"New entrant CS","2021","White","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Outside London","EO","30","[c]","25480","25560"
"New entrant CS","2021","White","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Outside London","AA/AO","225","[c]","20140","20140"
"New entrant CS","2021","White","Debt","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","London","G6/G7","85","[c]","58920","57620"
"New entrant CS","2021","White","Digital, Data & Technology","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","London","SEO/HEO","105","[c]","39010","39030"
"New entrant CS","2021","White","Digital, Data & Technology","Outside London","AA/AO","40","[c]","21180","20920"
"New entrant CS","2021","White","Digital, Data & Technology","Outside London","EO","165","[c]","25890","26000"
"New entrant CS","2021","White","Digital, Data & Technology","Outside London","G6/G7","140","[c]","54830","52580"
"New entrant CS","2021","White","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Outside London","SEO/HEO","270","[c]","35530","35900"
"New entrant CS","2021","White","Digital, Data & Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","London","SEO/HEO","40","[c]","38010","35130"
"New entrant CS","2021","White","Finance","Outside London","AA/AO","50","[c]","20470","20780"
"New entrant CS","2021","White","Finance","Outside London","EO","90","[c]","23640","25000"
"New entrant CS","2021","White","Finance","Outside London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Outside London","SEO/HEO","105","[c]","35840","36030"
"New entrant CS","2021","White","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","London","EO","45","[c]","27440","27500"
"New entrant CS","2021","White","Human Resources","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","London","SEO/HEO","65","[c]","35370","34550"
"New entrant CS","2021","White","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Outside London","AA/AO","125","[c]","20420","20920"
"New entrant CS","2021","White","Human Resources","Outside London","EO","70","[c]","24650","24920"
"New entrant CS","2021","White","Human Resources","Outside London","G6/G7","35","[c]","56710","54000"
"New entrant CS","2021","White","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Outside London","SEO/HEO","120","[c]","32600","31810"
"New entrant CS","2021","White","Human Resources","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","London","AA/AO","35","[c]","20940","20120"
"New entrant CS","2021","White","Legal","London","EO","85","[c]","27800","26970"
"New entrant CS","2021","White","Legal","London","G6/G7","125","[c]","55430","51250"
"New entrant CS","2021","White","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","London","SEO/HEO","70","[c]","40230","43920"
"New entrant CS","2021","White","Legal","Outside London","AA/AO","155","[c]","20270","20120"
"New entrant CS","2021","White","Legal","Outside London","EO","30","[c]","25680","25480"
"New entrant CS","2021","White","Legal","Outside London","G6/G7","135","[c]","51680","50520"
"New entrant CS","2021","White","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Outside London","SEO/HEO","135","[c]","34070","38000"
"New entrant CS","2021","White","Legal","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","No function","London","AA/AO","350","[c]","24300","23530"
"New entrant CS","2021","White","No function","London","EO","635","[c]","28270","27500"
"New entrant CS","2021","White","No function","London","G6/G7","410","[c]","57520","54110"
"New entrant CS","2021","White","No function","London","SCS level","55","[c]","94690","87250"
"New entrant CS","2021","White","No function","London","SEO/HEO","1385","[c]","35170","33570"
