"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northern Ireland","Derry City and Strabane","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Fermanagh and Omagh","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Northern Ireland","Fermanagh and Omagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Fermanagh and Omagh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Fermanagh and Omagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","Heterosexual / straight","340","325","27420","24890"
"In post","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","Undeclared","35","35","28890","26890"
"In post","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Northern Ireland","Mid and East Antrim","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Mid and East Antrim","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Outside London","Heterosexual / straight","50","50","21360","20310"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Overseas","Overseas","Overseas","Heterosexual / straight","2495","2485","49920","50430"
"In post","2021","Overseas","Overseas","Overseas","LGBO","170","170","51520","53000"
"In post","2021","Overseas","Overseas","Overseas","Undeclared","375","370","47650","41800"
"In post","2021","Overseas","Overseas","Overseas","Unknown","715","710","50960","49370"
"In post","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","1070","1010","38000","31700"
"In post","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","LGBO","65","65","33630","28410"
"In post","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","Undeclared","205","190","34990","27570"
"In post","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","Unknown","525","490","33270","30650"
"In post","2021","Scotland","Angus and Dundee City","Outside London","Heterosexual / straight","1195","1110","27130","23340"
"In post","2021","Scotland","Angus and Dundee City","Outside London","LGBO","80","75","24450","21010"
"In post","2021","Scotland","Angus and Dundee City","Outside London","Undeclared","170","150","24360","21440"
"In post","2021","Scotland","Angus and Dundee City","Outside London","Unknown","455","415","24880","21010"
"In post","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","Heterosexual / straight","115","105","29690","27570"
"In post","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","80","75","28520","27570"
"In post","2021","Scotland","City of Edinburgh","Outside London","Heterosexual / straight","7035","6725","39570","34190"
"In post","2021","Scotland","City of Edinburgh","Outside London","LGBO","570","560","36760","31810"
"In post","2021","Scotland","City of Edinburgh","Outside London","Undeclared","1415","1345","33280","29350"
"In post","2021","Scotland","City of Edinburgh","Outside London","Unknown","3780","3575","34970","30650"
"In post","2021","Scotland","Clackmannanshire and Fife","Outside London","Heterosexual / straight","810","755","30470","27570"
"In post","2021","Scotland","Clackmannanshire and Fife","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Scotland","Clackmannanshire and Fife","Outside London","Undeclared","170","145","29090","27170"
"In post","2021","Scotland","Clackmannanshire and Fife","Outside London","Unknown","350","325","29130","27570"
"In post","2021","Scotland","Dumfries and Galloway","Outside London","Heterosexual / straight","250","230","29980","27570"
"In post","2021","Scotland","Dumfries and Galloway","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland","Dumfries and Galloway","Outside London","Undeclared","45","40","27020","25870"
"In post","2021","Scotland","Dumfries and Galloway","Outside London","Unknown","265","245","28940","27510"
"In post","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","685","625","27100","27570"
"In post","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","105","100","27470","26580"
"In post","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","150","130","24200","22230"
"In post","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Heterosexual / straight","1620","1545","30790","27570"
"In post","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","LGBO","50","50","28700","26780"
"In post","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Undeclared","215","205","32750","29350"
"In post","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","530","510","29110","27570"
"In post","2021","Scotland","East Lothian and Midlothian","Outside London","Heterosexual / straight","80","70","28240","27570"
"In post","2021","Scotland","East Lothian and Midlothian","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland","East Lothian and Midlothian","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Scotland","East Lothian and Midlothian","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Scotland","Falkirk","Outside London","Heterosexual / straight","995","880","27440","27570"
"In post","2021","Scotland","Falkirk","Outside London","LGBO","55","50","27740","26700"
"In post","2021","Scotland","Falkirk","Outside London","Undeclared","120","105","26400","22820"
"In post","2021","Scotland","Falkirk","Outside London","Unknown","650","565","27990","27570"
"In post","2021","Scotland","Glasgow City","Outside London","Heterosexual / straight","7350","6855","32260","27570"
"In post","2021","Scotland","Glasgow City","Outside London","LGBO","500","485","31060","27570"
"In post","2021","Scotland","Glasgow City","Outside London","Undeclared","985","895","29790","26670"
"In post","2021","Scotland","Glasgow City","Outside London","Unknown","2820","2615","31500","27570"
"In post","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Heterosexual / straight","615","565","30500","27570"
"In post","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Undeclared","175","155","28140","26120"
"In post","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Unknown","230","205","28420","27570"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Heterosexual / straight","680","640","28580","27570"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Undeclared","125","115","28890","27570"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Unknown","305","290","30370","28120"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Heterosexual / straight","140","130","28840","27570"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Undeclared","35","30","26590","26670"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Unknown","155","150","28570","26530"
"In post","2021","Scotland","Na h-Eileanan Siar","Outside London","Heterosexual / straight","130","120","25920","22230"
"In post","2021","Scotland","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","Outside London","Unknown","25","25","[c]","[c]"
