"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","West Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Manchester","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Manchester","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Central Hampshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Southampton","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Haringey and Islington","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Lambeth","Female","40","[c]","37410","32330"
"New entrant CS","2021","Undeclared","Inner London - East","Lambeth","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Lewisham and Southwark","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Tower Hamlets","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Tower Hamlets","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Wandsworth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Westminster","Female","75","[c]","28880","26780"
"New entrant CS","2021","Undeclared","Inner London - West","Westminster","Male","100","[c]","37840","34550"
"New entrant CS","2021","Undeclared","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Blackpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Blackpool","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","East Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Sunderland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Sunderland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Tyneside","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Tyneside","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Bexley and Greenwich","Male","5","[c]","[c]","[c]"
