"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","North West (England)","Merseyside","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Eastern Scotland","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","West Central Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","West Central Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","70","[c]","28790","29290"
"New entrant CS","2021","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Hampshire and Isle of Wight","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Hampshire and Isle of Wight","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Kent","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Surrey, East and West Sussex","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Surrey, East and West Sussex","EO","40","[c]","28430","29290"
"New entrant CS","2021","Asian","South East (England)","Surrey, East and West Sussex","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Devon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","[c]","26150","26950"
"New entrant CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","50","[c]","35740","34950"
"New entrant CS","2021","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","East Wales","AA/AO","35","[c]","20060","20140"
"New entrant CS","2021","Asian","Wales","East Wales","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","East Wales","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","West Wales and The Valleys","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","West Wales and The Valleys","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Shropshire and Staffordshire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Shropshire and Staffordshire","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","West Midlands","AA/AO","150","[c]","20630","21010"
"New entrant CS","2021","Asian","West Midlands (England)","West Midlands","EO","150","[c]","26830","27570"
"New entrant CS","2021","Asian","West Midlands (England)","West Midlands","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands (England)","West Midlands","SEO/HEO","50","[c]","32890","31000"
"New entrant CS","2021","Asian","West Midlands (England)","West Midlands","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","AA/AO","90","[c]","20530","21010"
"New entrant CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","EO","160","[c]","27280","27570"
"New entrant CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Bedfordshire and Hertfordshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Bedfordshire and Hertfordshire","EO","45","[c]","28480","29290"
"New entrant CS","2021","Black","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","East Anglia","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","East Anglia","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Essex","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Essex","EO","55","[c]","28910","29290"
"New entrant CS","2021","Black","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Essex","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Inner London - East","AA/AO","120","[c]","24970","25110"
"New entrant CS","2021","Black","London","Inner London - East","EO","270","[c]","30570","31060"
"New entrant CS","2021","Black","London","Inner London - East","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Inner London - East","SEO/HEO","90","[c]","37940","38890"
"New entrant CS","2021","Black","London","Inner London - East","Unknown","40","[c]","26210","26810"
"New entrant CS","2021","Black","London","Inner London - West","AA/AO","90","[c]","24390","24100"
"New entrant CS","2021","Black","London","Inner London - West","EO","165","[c]","29000","29000"
"New entrant CS","2021","Black","London","Inner London - West","G6/G7","40","[c]","56030","54110"
"New entrant CS","2021","Black","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Inner London - West","SEO/HEO","180","[c]","35910","34170"
"New entrant CS","2021","Black","London","Inner London - West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - East and North East","AA/AO","40","[c]","25110","25110"
"New entrant CS","2021","Black","London","Outer London - East and North East","EO","145","[c]","31090","31060"
"New entrant CS","2021","Black","London","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - South","AA/AO","50","[c]","23880","25110"
"New entrant CS","2021","Black","London","Outer London - South","EO","80","[c]","30980","31060"
"New entrant CS","2021","Black","London","Outer London - South","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - South","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - West and North West","AA/AO","40","[c]","24900","25110"
"New entrant CS","2021","Black","London","Outer London - West and North West","EO","145","[c]","30820","31060"
"New entrant CS","2021","Black","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - West and North West","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cheshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Greater Manchester","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Greater Manchester","EO","50","[c]","27140","27570"
"New entrant CS","2021","Black","North West (England)","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Greater Manchester","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
