"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Department for Education","London","SEO","15","[c]","42520","40940"
"Leaver Dept.","2021","30-39","Department for Education","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","London","G7","20","[c]","55790","54580"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","London","HEO","25","[c]","34080","33500"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","London","SEO","15","[c]","40910","39910"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","London","G7","25","[c]","51760","50700"
"Leaver Dept.","2021","30-39","Department for International Trade","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","London","SEO","15","[c]","39260","38540"
"Leaver Dept.","2021","30-39","Department for International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","London","G7","25","[c]","54530","54650"
"Leaver Dept.","2021","30-39","Department for Transport","London","HEO","15","[c]","35060","35430"
"Leaver Dept.","2021","30-39","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","London","SEO","20","[c]","43180","43090"
"Leaver Dept.","2021","30-39","Department for Transport","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Wales","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Wales","AO","20","[c]","21440","21590"
"Leaver Dept.","2021","30-39","Department for Transport","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Wales","HEO","15","[c]","31550","31080"
"Leaver Dept.","2021","30-39","Department for Transport","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","London","EO","25","[c]","30720","31060"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","London","G7","10","[c]","56470","54820"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North East (England)","AO","25","[c]","20970","21010"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North East (England)","EO","20","[c]","27500","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North West (England)","AO","15","[c]","20900","21010"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North West (England)","EO","40","[c]","27460","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Scotland","AO","15","[c]","20730","21010"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Scotland","EO","15","[c]","27520","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","South West (England)","EO","10","[c]","27570","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Wales","EO","20","[c]","27460","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","West Midlands (England)","EO","15","[c]","27520","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","EO","20","[c]","27430","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","HEO","10","[c]","33060","31990"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North East (England)","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North West (England)","AO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North West (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Scotland","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Scotland","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Wales","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Wales","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","West Midlands (England)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","East of England","EO","5","[c]","[c]","[c]"
