"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","G6/G7","Heterosexual / straight","125","120","60440","57710"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","Heterosexual / straight","405","395","40330","38750"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","Undeclared","75","70","41310","39040"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","Unknown","35","35","36340","35470"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","Heterosexual / straight","30","30","23380","23550"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","Heterosexual / straight","145","140","27610","27400"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","Unknown","55","50","28330","27840"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","Heterosexual / straight","245","240","58610","53860"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","Undeclared","50","50","60290","59170"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","Unknown","120","110","60400","55220"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","Heterosexual / straight","75","70","87300","84310"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","Unknown","45","45","89150","86050"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","300","295","37660","40450"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","Undeclared","50","50","39530","40930"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","Unknown","130","125","38640","40450"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","100","100","23440","21430"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","EO","Unknown","190","185","26190","25780"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","555","530","52270","48540"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","1240","1185","37690","38300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","Heterosexual / straight","11825","11350","22530","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","LGBO","360","355","23160","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","Undeclared","1655","1585","23910","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","Unknown","1775","1710","24170","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Heterosexual / straight","5645","5480","28460","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","LGBO","180","180","28890","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Undeclared","845","815","29500","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","Unknown","590","575","28610","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","Heterosexual / straight","1960","1885","62730","59730"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","LGBO","55","55","62320","59410"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","Undeclared","335","325","62880","59730"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","Unknown","280","250","65170","59730"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","Heterosexual / straight","230","225","88280","79690"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","Undeclared","35","35","86130","76480"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","Heterosexual / straight","8625","8390","38250","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","LGBO","280","280","38200","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","Undeclared","1510","1465","38560","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","Unknown","1010","980","39660","40000"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Heterosexual / straight","345","340","39230","36610"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Undeclared","55","55","45990","41620"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Unknown","60","60","36780","35680"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","Heterosexual / straight","45","45","25390","26870"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","200","195","28500","27850"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","Heterosexual / straight","775","750","56860","53560"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","LGBO","90","90","56910","53650"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","Undeclared","75","75","56760","53640"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","55","55","56690","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","110","105","84850","76700"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","Heterosexual / straight","825","805","36130","35780"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","LGBO","85","85","35930","33960"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","Undeclared","85","85","37770","38130"
