"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Water Services Regulation Authority","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Science and Engineering","Outside London","15","10","51560","50220"
"In post","2021","Water Services Regulation Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Communications","Outside London","160","150","39290","37410"
"In post","2021","Welsh Government","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Digital, Data and Technology","Outside London","225","220","38190","37410"
"In post","2021","Welsh Government","Economics","Outside London","50","45","50240","56620"
"In post","2021","Welsh Government","Finance","Outside London","335","315","41780","37410"
"In post","2021","Welsh Government","Human Resources","Outside London","200","185","35770","29050"
"In post","2021","Welsh Government","Internal Audit","Outside London","20","20","43720","37410"
"In post","2021","Welsh Government","Knowledge and Information Management","Outside London","110","105","33200","28850"
"In post","2021","Welsh Government","Legal","Outside London","150","145","56570","60830"
"In post","2021","Welsh Government","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Medicine","Outside London","165","155","45940","43760"
"In post","2021","Welsh Government","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Operational Delivery","Outside London","1635","1525","36720","28850"
"In post","2021","Welsh Government","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Other","Outside London","615","580","42670","37410"
"In post","2021","Welsh Government","Planning","Outside London","30","25","42200","37410"
"In post","2021","Welsh Government","Policy","Outside London","1595","1520","43080","37410"
"In post","2021","Welsh Government","Policy","Overseas","5","5","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","Outside London","75","70","42540","41560"
"In post","2021","Welsh Government","Property","Outside London","65","65","39700","37410"
"In post","2021","Welsh Government","Science and Engineering","Outside London","70","70","50340","47000"
"In post","2021","Welsh Government","Social Research","Outside London","140","135","44830","47000"
"In post","2021","Welsh Government","Statistics","Outside London","85","75","39620","37410"
"In post","2021","Welsh Government","Tax","Outside London","5","5","[c]","[c]"
"In post","2021","Welsh Government","Unknown","Outside London","20","20","50970","47000"
"In post","2021","Welsh Government","Veterinarian","Outside London","5","5","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Counter Fraud","London","15","[c]","44860","35770"
"Leaver CS","2021","Attorney General's Departments","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Legal","London","115","[c]","62510","57500"
"Leaver CS","2021","Attorney General's Departments","Legal","Outside London","115","[c]","56020","55610"
"Leaver CS","2021","Attorney General's Departments","Operational Delivery","London","25","[c]","33800","24590"
"Leaver CS","2021","Attorney General's Departments","Operational Delivery","Outside London","80","[c]","24890","21950"
"Leaver CS","2021","Attorney General's Departments","Other","London","25","[c]","28140","26820"
"Leaver CS","2021","Attorney General's Departments","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","London","195","[c]","49750","43890"
"Leaver CS","2021","Cabinet Office","Unknown","Outside London","60","[c]","28580","26100"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","115","[c]","54510","38650"
"Leaver CS","2021","Chancellor's other departments","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","London","25","[c]","47030","35380"
"Leaver CS","2021","Chancellor's other departments","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","London","10","[c]","46250","32950"
"Leaver CS","2021","Charity Commission","Unknown","Outside London","20","[c]","38050","37910"
"Leaver CS","2021","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Legal","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Project Delivery","London","25","[c]","54100","49240"
"Leaver CS","2021","Competition and Markets Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Communications","London","10","[c]","38590","35910"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","10","[c]","40910","39490"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","25","[c]","37220","36700"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Economics","London","25","[c]","30450","28830"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Finance","London","5","[c]","[c]","[c]"
