"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","South East (England)","SEO/HEO","10","[c]","34120","36200"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Wales","SEO/HEO","15","[c]","35700","36480"
"Leaver CS","2021","30-39","Valuation Office Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","London","G6/G7","15","[c]","61100","60640"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","London","SEO/HEO","10","[c]","35890","34780"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Companies House","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Companies House","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Criminal Injuries Compensation Authority","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Commercial Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Office and Procurator Fiscal Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Crown Prosecution Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt Management Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Equipment and Support","South West (England)","SEO/HEO","20","[c]","35510","35810"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Defence Science and Technology Laboratory","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Development","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for International Trade","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AA/AO","15","[c]","20640","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East Midlands (England)","EO","15","[c]","27520","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East of England","AA/AO","10","[c]","23040","23880"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","East of England","EO","20","[c]","28190","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","AA/AO","10","[c]","24780","25110"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","EO","40","[c]","30980","31060"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","AA/AO","20","[c]","20990","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","EO","15","[c]","27460","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","AA/AO","60","[c]","20860","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","EO","30","[c]","27270","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Scotland","AA/AO","30","[c]","20910","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Scotland","EO","15","[c]","27100","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South East (England)","AA/AO","25","[c]","21290","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South East (England)","EO","25","[c]","28500","28070"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South West (England)","AA/AO","25","[c]","20820","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South West (England)","EO","15","[c]","27470","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Wales","AA/AO","10","[c]","20890","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","Wales","EO","10","[c]","27500","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA/AO","25","[c]","20770","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","15","[c]","27270","27570"
"Leaver CS","2021","40-49","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
