"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Attorney General's Departments","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chancellor's other departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chancellor's other departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","AA/AO","Heterosexual / straight","135","[c]","21150","21010"
"New entrant CS","2021","16-19","Department for Work and Pensions","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","EO","Heterosexual / straight","30","[c]","28380","27570"
"New entrant CS","2021","16-19","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","AA/AO","Heterosexual / straight","40","[c]","20140","20140"
"New entrant CS","2021","16-19","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","AA/AO","Unknown","105","[c]","20270","20140"
"New entrant CS","2021","16-19","HM Revenue and Customs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office","AA/AO","Unknown","30","[c]","21560","21430"
"New entrant CS","2021","16-19","Home Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","EO","Unknown","35","[c]","16780","16780"
"New entrant CS","2021","16-19","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","AA/AO","Heterosexual / straight","60","[c]","21990","22680"
"New entrant CS","2021","16-19","Ministry of Justice","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","AA/AO","Unknown","50","[c]","21480","20600"
"New entrant CS","2021","16-19","Ministry of Justice","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other Cabinet Office Agencies","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other Cabinet Office Agencies","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other Cabinet Office Agencies","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other Cabinet Office Agencies","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
