"Status","Year","Disability","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Scotland","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Brighton and Hove","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Buckinghamshire CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Kent","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Surrey","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Sussex CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Sussex CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent Thames Gateway","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Oxfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Oxfordshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Portsmouth","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","South Hampshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","South Hampshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Southampton","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Southampton","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Surrey","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Surrey","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Sussex (South West)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bristol, City of","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bristol, City of","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Plymouth","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Somerset","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Wiltshire","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Wiltshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Cardiff and Vale of Glamorgan","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Monmouthshire and Newport","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Swansea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Swansea","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Birmingham","Female","35","[c]","29230","27570"
"New entrant CS","2021","Undeclared","West Midlands (England)","Birmingham","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Coventry","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Dudley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Staffordshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Stoke-on-Trent","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Walsall","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Worcestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Worcestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Bradford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Calderdale and Kirklees","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Leeds","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Leeds","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","North Yorkshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Sheffield","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Sheffield","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","York","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","York","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Derby","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Derby","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Leicester","Female","85","[c]","24070","22350"
"New entrant CS","2021","Unknown","East Midlands (England)","Leicester","Male","70","[c]","25410","22350"
"New entrant CS","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Female","40","[c]","23690","21590"
"New entrant CS","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Male","35","[c]","27260","22850"
"New entrant CS","2021","Unknown","East Midlands (England)","Lincolnshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Lincolnshire","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","North Northamptonshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","North Northamptonshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","North Nottinghamshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","North Nottinghamshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Nottingham","Female","205","[c]","26870","24250"
"New entrant CS","2021","Unknown","East Midlands (England)","Nottingham","Male","170","[c]","28650","25560"
"New entrant CS","2021","Unknown","East Midlands (England)","South and West Derbyshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","South Nottinghamshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","South Nottinghamshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","West Northamptonshire","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","West Northamptonshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Bedford","Female","45","[c]","22030","21500"
"New entrant CS","2021","Unknown","East of England","Bedford","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Breckland and South Norfolk","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Breckland and South Norfolk","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Cambridgeshire CC","Female","45","[c]","25810","25850"
"New entrant CS","2021","Unknown","East of England","Cambridgeshire CC","Male","45","[c]","28000","25850"
"New entrant CS","2021","Unknown","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Essex Haven Gateway","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Essex Haven Gateway","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Essex Thames Gateway","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Essex Thames Gateway","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Heart of Essex","Female","70","[c]","27610","25850"
"New entrant CS","2021","Unknown","East of England","Heart of Essex","Male","35","[c]","29100","25850"
"New entrant CS","2021","Unknown","East of England","Hertfordshire","Female","70","[c]","27240","24840"
"New entrant CS","2021","Unknown","East of England","Hertfordshire","Male","55","[c]","30070","29290"
"New entrant CS","2021","Unknown","East of England","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Luton","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Luton","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","North and West Norfolk","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","North and West Norfolk","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Norwich and East Norfolk","Female","35","[c]","26290","22230"
"New entrant CS","2021","Unknown","East of England","Norwich and East Norfolk","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Peterborough","Female","35","[c]","24400","22350"
"New entrant CS","2021","Unknown","East of England","Peterborough","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Southend-on-Sea","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Southend-on-Sea","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Suffolk","Female","55","[c]","24660","21460"
"New entrant CS","2021","Unknown","East of England","Suffolk","Male","45","[c]","23170","21430"
"New entrant CS","2021","Unknown","East of England","Thurrock","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Thurrock","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","West Essex","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","West Essex","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Barking & Dagenham and Havering","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Barking & Dagenham and Havering","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Barnet","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Barnet","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Bexley and Greenwich","Female","55","[c]","27680","28720"
"New entrant CS","2021","Unknown","London","Bexley and Greenwich","Male","50","[c]","27840","28720"
"New entrant CS","2021","Unknown","London","Brent","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Brent","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Bromley","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Bromley","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Camden and City of London","Female","85","[c]","26440","22680"
"New entrant CS","2021","Unknown","London","Camden and City of London","Male","70","[c]","28590","22680"
"New entrant CS","2021","Unknown","London","Croydon","Female","240","[c]","33580","28650"
"New entrant CS","2021","Unknown","London","Croydon","Male","250","[c]","37550","35050"
"New entrant CS","2021","Unknown","London","Ealing","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Enfield","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Enfield","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Hackney and Newham","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Hackney and Newham","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Haringey and Islington","Female","110","[c]","26840","26810"
"New entrant CS","2021","Unknown","London","Haringey and Islington","Male","65","[c]","27520","30220"
"New entrant CS","2021","Unknown","London","Harrow and Hillingdon","Female","70","[c]","27640","28650"
"New entrant CS","2021","Unknown","London","Harrow and Hillingdon","Male","70","[c]","28010","28650"
"New entrant CS","2021","Unknown","London","Hounslow and Richmond upon Thames","Female","70","[c]","26020","25720"
"New entrant CS","2021","Unknown","London","Hounslow and Richmond upon Thames","Male","55","[c]","28740","30720"
"New entrant CS","2021","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Lambeth","Female","215","[c]","35800","32260"
"New entrant CS","2021","Unknown","London","Lambeth","Male","155","[c]","37440","36200"
"New entrant CS","2021","Unknown","London","Lewisham and Southwark","Female","35","[c]","36780","29530"
"New entrant CS","2021","Unknown","London","Lewisham and Southwark","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Merton, Kingston upon Thames and Sutton","Female","35","[c]","28800","31060"
"New entrant CS","2021","Unknown","London","Merton, Kingston upon Thames and Sutton","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Redbridge and Waltham Forest","Female","50","[c]","26070","25110"
"New entrant CS","2021","Unknown","London","Redbridge and Waltham Forest","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Tower Hamlets","Female","165","[c]","36860","32640"
"New entrant CS","2021","Unknown","London","Tower Hamlets","Male","145","[c]","42940","36160"
"New entrant CS","2021","Unknown","London","Tower Hamlets","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Wandsworth","Female","40","[c]","27950","30220"
"New entrant CS","2021","Unknown","London","Wandsworth","Male","50","[c]","28350","30220"
"New entrant CS","2021","Unknown","London","Westminster","Female","1930","[c]","37710","32790"
"New entrant CS","2021","Unknown","London","Westminster","Male","1420","[c]","41490","33570"
"New entrant CS","2021","Unknown","London","Westminster","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Darlington","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Darlington","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Durham CC","Female","110","[c]","23220","22350"
"New entrant CS","2021","Unknown","North East (England)","Durham CC","Male","80","[c]","24740","22350"
"New entrant CS","2021","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","South Teesside","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","South Teesside","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Sunderland","Female","90","[c]","23100","20140"
"New entrant CS","2021","Unknown","North East (England)","Sunderland","Male","50","[c]","24160","21010"
"New entrant CS","2021","Unknown","North East (England)","Tyneside","Female","380","[c]","24570","21010"
"New entrant CS","2021","Unknown","North East (England)","Tyneside","Male","375","[c]","24550","21010"
"New entrant CS","2021","Unknown","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Blackburn with Darwen","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Blackpool","Female","45","[c]","23300","21010"
"New entrant CS","2021","Unknown","North West (England)","Blackpool","Male","50","[c]","22590","21010"
"New entrant CS","2021","Unknown","North West (England)","Cheshire East","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Cheshire East","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Cheshire West and Chester","Female","5","[c]","[c]","[c]"
