"Status","Year","Age","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Inner London - East","265","260","39530","35530"
"In post","2021","20-29","Digital, Data & Technology","Inner London - West","315","315","39310","36800"
"In post","2021","20-29","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","10","10","26640","20800"
"In post","2021","20-29","Digital, Data & Technology","Merseyside","35","35","29660","31660"
"In post","2021","20-29","Digital, Data & Technology","North Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Northumberland and Tyne and Wear","110","110","31140","31810"
"In post","2021","20-29","Digital, Data & Technology","Outer London - South","20","20","37750","36160"
"In post","2021","20-29","Digital, Data & Technology","Outer London - West and North West","20","20","30190","29820"
"In post","2021","20-29","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Shropshire and Staffordshire","45","40","29720","31810"
"In post","2021","20-29","Digital, Data & Technology","South Yorkshire","35","35","34970","33000"
"In post","2021","20-29","Digital, Data & Technology","Southern Scotland","45","45","32820","33930"
"In post","2021","20-29","Digital, Data & Technology","Surrey, East and West Sussex","45","40","28940","25560"
"In post","2021","20-29","Digital, Data & Technology","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","West Central Scotland","15","15","35380","37780"
"In post","2021","20-29","Digital, Data & Technology","West Midlands","105","105","33740","31810"
"In post","2021","20-29","Digital, Data & Technology","West Wales and The Valleys","115","115","30170","26470"
"In post","2021","20-29","Digital, Data & Technology","West Yorkshire","70","70","30610","28970"
"In post","2021","20-29","Finance","Bedfordshire and Hertfordshire","15","15","37790","37320"
"In post","2021","20-29","Finance","Berkshire, Buckinghamshire and Oxfordshire","35","35","30040","28130"
"In post","2021","20-29","Finance","Cheshire","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Derbyshire and Nottinghamshire","25","25","27920","25560"
"In post","2021","20-29","Finance","Devon","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","East Anglia","10","10","27580","26670"
"In post","2021","20-29","Finance","East Wales","15","15","29720","24500"
"In post","2021","20-29","Finance","Eastern Scotland","30","30","28630","25480"
"In post","2021","20-29","Finance","Essex","25","25","27380","25560"
"In post","2021","20-29","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","190","190","27310","25560"
"In post","2021","20-29","Finance","Greater Manchester","40","40","33370","30090"
"In post","2021","20-29","Finance","Hampshire and Isle of Wight","40","40","28560","26670"
"In post","2021","20-29","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Inner London - East","30","30","41410","36800"
"In post","2021","20-29","Finance","Inner London - West","425","420","38840","34640"
"In post","2021","20-29","Finance","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Merseyside","10","10","[c]","[c]"
"In post","2021","20-29","Finance","North Yorkshire","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Northumberland and Tyne and Wear","25","25","33890","31810"
"In post","2021","20-29","Finance","Outer London - South","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Shropshire and Staffordshire","15","15","28260","26670"
"In post","2021","20-29","Finance","South Yorkshire","15","15","41880","39760"
"In post","2021","20-29","Finance","Southern Scotland","15","15","29450","26120"
"In post","2021","20-29","Finance","Surrey, East and West Sussex","10","10","29790","31040"
"In post","2021","20-29","Finance","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","20-29","Finance","West Central Scotland","90","75","21610","20140"
"In post","2021","20-29","Finance","West Midlands","50","50","30770","29360"
"In post","2021","20-29","Finance","West Wales and The Valleys","20","20","29910","28850"
"In post","2021","20-29","Finance","West Yorkshire","115","115","27900","23440"
"In post","2021","20-29","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Grants Management","Cheshire","20","20","22690","21050"
"In post","2021","20-29","Grants Management","Cumbria","80","80","21380","21050"
"In post","2021","20-29","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Devon","5","5","[c]","[c]"
"In post","2021","20-29","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Herefordshire, Worcestershire and Warwickshire","35","35","22990","21050"
"In post","2021","20-29","Grants Management","North Yorkshire","25","25","22750","21050"
"In post","2021","20-29","Grants Management","Northumberland and Tyne and Wear","45","45","22870","21050"
"In post","2021","20-29","Grants Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","West Yorkshire","10","10","[c]","[c]"
"In post","2021","20-29","Human Resources","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","10","10","26940","23520"
"In post","2021","20-29","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Derbyshire and Nottinghamshire","70","70","30310","29730"
"In post","2021","20-29","Human Resources","Devon","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","East Anglia","15","15","27850","23750"
"In post","2021","20-29","Human Resources","East Wales","60","60","28180","24570"
"In post","2021","20-29","Human Resources","Eastern Scotland","35","35","25940","24290"
"In post","2021","20-29","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","140","135","25310","21540"
"In post","2021","20-29","Human Resources","Greater Manchester","105","105","28160","25720"
"In post","2021","20-29","Human Resources","Hampshire and Isle of Wight","35","35","28620","26670"
"In post","2021","20-29","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Highlands and Islands","10","10","21500","19160"
"In post","2021","20-29","Human Resources","Inner London - East","65","60","34970","32300"
"In post","2021","20-29","Human Resources","Inner London - West","490","490","35510","32420"
"In post","2021","20-29","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Lancashire","20","20","22720","21030"
"In post","2021","20-29","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Merseyside","50","50","26180","25480"
"In post","2021","20-29","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","North Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Northumberland and Tyne and Wear","85","85","24890","23850"
"In post","2021","20-29","Human Resources","Outer London - South","15","15","45310","47620"
"In post","2021","20-29","Human Resources","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","20-29","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","South Yorkshire","10","10","30380","29360"
"In post","2021","20-29","Human Resources","Southern Scotland","15","15","26030","21490"
"In post","2021","20-29","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Tees Valley and Durham","10","10","26190","25000"
"In post","2021","20-29","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","West Central Scotland","40","40","24590","20920"
"In post","2021","20-29","Human Resources","West Midlands","20","20","32190","27000"
"In post","2021","20-29","Human Resources","West Wales and The Valleys","20","20","28510","30730"
"In post","2021","20-29","Human Resources","West Yorkshire","35","35","32140","28970"
"In post","2021","20-29","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Inner London - West","20","20","38170","36580"
"In post","2021","20-29","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Southern Scotland","10","10","35830","33930"
"In post","2021","20-29","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Bedfordshire and Hertfordshire","20","20","28420","26970"
"In post","2021","20-29","Legal","Berkshire, Buckinghamshire and Oxfordshire","30","30","28550","25040"
"In post","2021","20-29","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Derbyshire and Nottinghamshire","55","55","26200","23470"
"In post","2021","20-29","Legal","Devon","20","20","25610","25480"
"In post","2021","20-29","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Anglia","25","25","26970","23470"
"In post","2021","20-29","Legal","East Wales","40","35","33560","31810"
"In post","2021","20-29","Legal","East Yorkshire and Northern Lincolnshire","10","10","27780","24000"
"In post","2021","20-29","Legal","Eastern Scotland","175","175","26840","22820"
"In post","2021","20-29","Legal","Essex","25","25","29130","26970"
"In post","2021","20-29","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","55","50","29710","25920"
"In post","2021","20-29","Legal","Greater Manchester","55","55","31260","26060"
"In post","2021","20-29","Legal","Hampshire and Isle of Wight","40","40","25870","23520"
"In post","2021","20-29","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Highlands and Islands","10","10","26010","22820"
"In post","2021","20-29","Legal","Inner London - East","80","80","37850","34780"
"In post","2021","20-29","Legal","Inner London - West","630","625","33890","29570"
"In post","2021","20-29","Legal","Kent","25","25","26170","24590"
"In post","2021","20-29","Legal","Lancashire","20","20","30740","25480"
"In post","2021","20-29","Legal","Leicestershire, Rutland and Northamptonshire","15","15","28190","25480"
"In post","2021","20-29","Legal","Merseyside","70","70","26060","23470"
"In post","2021","20-29","Legal","North Eastern Scotland","15","15","27080","22820"
"In post","2021","20-29","Legal","North Yorkshire","20","20","23310","21950"
"In post","2021","20-29","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Northumberland and Tyne and Wear","35","30","29460","25480"
"In post","2021","20-29","Legal","Outer London - East and North East","10","10","23800","24590"
"In post","2021","20-29","Legal","Outer London - South","15","15","26760","27350"
"In post","2021","20-29","Legal","Outer London - West and North West","15","15","26470","24590"
"In post","2021","20-29","Legal","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","20-29","Legal","South Yorkshire","25","25","26670","24000"
"In post","2021","20-29","Legal","Southern Scotland","25","20","31900","33550"
"In post","2021","20-29","Legal","Surrey, East and West Sussex","30","30","26640","26970"
"In post","2021","20-29","Legal","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2021","20-29","Legal","West Central Scotland","70","70","30900","31810"
"In post","2021","20-29","Legal","West Midlands","70","70","25110","23470"
"In post","2021","20-29","Legal","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","20-29","Legal","West Yorkshire","90","90","28140","25480"
"In post","2021","20-29","No function","Bedfordshire and Hertfordshire","355","350","27080","27850"
"In post","2021","20-29","No function","Berkshire, Buckinghamshire and Oxfordshire","770","760","27420","27850"
"In post","2021","20-29","No function","Cheshire","445","445","27200","26300"
