"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bedford","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Birmingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Central Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Chorley and West Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Coventry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lambeth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lambeth","EO","EO","20","[c]","36200","35630"
"Leaver CS","2021","National Crime Agency","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lambeth","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lambeth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lambeth","SEO/HEO","HEO","15","[c]","41730","41970"
"Leaver CS","2021","National Crime Agency","Lambeth","SEO/HEO","SEO","10","[c]","49050","48900"
"Leaver CS","2021","National Crime Agency","Leicestershire CC and Rutland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Leicestershire CC and Rutland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Medway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sheffield","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sheffield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sunderland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Belfast","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Belfast","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Birmingham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Bristol, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Bristol, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Bristol, City of","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Manchester","AA/AO","AO","15","[c]","21030","21160"
"Leaver CS","2021","Office for Standards in Education","Manchester","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Manchester","G6/G7","G7","10","[c]","71460","75500"
"Leaver CS","2021","Office for Standards in Education","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Manchester","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Nottingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Westminster","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Westminster","G6/G7","G7","15","[c]","69020","70000"
"Leaver CS","2021","Office for Standards in Education","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","York","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","York","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","EO","EO","15","[c]","23710","23450"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","G7","15","[c]","56250","52180"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","SEO","10","[c]","41460","40180"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Liverpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Liverpool","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Liverpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Liverpool","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Liverpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Norwich and East Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Tower Hamlets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Aberdeen City and Aberdeenshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Aberdeen City and Aberdeenshire","AA/AO","AO","20","[c]","23170","22220"
"Leaver CS","2021","Scottish Government","Aberdeen City and Aberdeenshire","EO","EO","10","[c]","29600","29040"
"Leaver CS","2021","Scottish Government","Aberdeen City and Aberdeenshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Aberdeen City and Aberdeenshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","10","[c]","33640","33620"
"Leaver CS","2021","Scottish Government","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Angus and Dundee City","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Angus and Dundee City","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Angus and Dundee City","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Angus and Dundee City","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Angus and Dundee City","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Angus and Dundee City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Angus and Dundee City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Caithness and Sutherland and Ross and Cromarty","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Camden and City of London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","City of Edinburgh","AA/AO","AA","40","[c]","20840","21150"
