"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Home Office","Hampshire and Isle of Wight","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Inner London - East","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Inner London - West","Heterosexual / straight","130","[c]","40720","35060"
"New entrant CS","2021","Unknown","Home Office","Inner London - West","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Inner London - West","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Inner London - West","Unknown","300","[c]","41450","35680"
"New entrant CS","2021","Unknown","Home Office","Kent","Heterosexual / straight","45","[c]","24710","24880"
"New entrant CS","2021","Unknown","Home Office","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Kent","Unknown","135","[c]","24120","24880"
"New entrant CS","2021","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Merseyside","Heterosexual / straight","65","[c]","24410","21430"
"New entrant CS","2021","Unknown","Home Office","Merseyside","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Merseyside","Unknown","100","[c]","25680","21430"
"New entrant CS","2021","Unknown","Home Office","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Northern Ireland","Unknown","35","[c]","24530","24880"
"New entrant CS","2021","Unknown","Home Office","Northumberland and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Northumberland and Tyne and Wear","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Outer London - South","Heterosexual / straight","90","[c]","43500","41950"
"New entrant CS","2021","Unknown","Home Office","Outer London - South","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Outer London - South","Unknown","225","[c]","39840","35050"
"New entrant CS","2021","Unknown","Home Office","Outer London - West and North West","Heterosexual / straight","35","[c]","31860","28650"
"New entrant CS","2021","Unknown","Home Office","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Outer London - West and North West","Unknown","105","[c]","28950","28650"
"New entrant CS","2021","Unknown","Home Office","South Yorkshire","Heterosexual / straight","40","[c]","29560","21430"
"New entrant CS","2021","Unknown","Home Office","South Yorkshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","South Yorkshire","Unknown","110","[c]","26410","21430"
"New entrant CS","2021","Unknown","Home Office","Surrey, East and West Sussex","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Surrey, East and West Sussex","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Tees Valley and Durham","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Tees Valley and Durham","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Central Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Central Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Midlands","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Yorkshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","West Yorkshire","Unknown","35","[c]","26350","24880"
"New entrant CS","2021","Unknown","Ministry of Defence","Bedfordshire and Hertfordshire","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","70","[c]","28180","22010"
"New entrant CS","2021","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Devon","Heterosexual / straight","35","[c]","27930","20920"
"New entrant CS","2021","Unknown","Ministry of Defence","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Devon","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Dorset and Somerset","Heterosexual / straight","30","[c]","23410","20920"
"New entrant CS","2021","Unknown","Ministry of Defence","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Anglia","Heterosexual / straight","60","[c]","23820","20920"
"New entrant CS","2021","Unknown","Ministry of Defence","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Anglia","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Anglia","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Eastern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Essex","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","155","[c]","28650","24000"
"New entrant CS","2021","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Hampshire and Isle of Wight","Heterosexual / straight","160","[c]","29500","26350"
"New entrant CS","2021","Unknown","Ministry of Defence","Hampshire and Isle of Wight","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Hampshire and Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Hampshire and Isle of Wight","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Highlands and Islands","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
