"Status","Year","Disability","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","SEO/HEO","HEO","490","485","34670","32960"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","AA/AO","AA","720","615","19580","17990"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","AA/AO","AO","5910","5235","22300","21430"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","EO","EO","11640","10655","26920","25960"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","G6/G7","G6","740","720","69900","68940"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","G6/G7","G7","1970","1925","57550","57460"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","SCS level","SCS level","245","245","91690","83650"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","SEO/HEO","HEO","4215","4055","33370","32740"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","SEO/HEO","SEO","2835","2760","41310","41970"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","Unknown","215","215","[c]","[c]"
"In post","2021","Declared non-disabled","Insolvency Service","AA/AO","AA","35","30","19950","18900"
"In post","2021","Declared non-disabled","Insolvency Service","AA/AO","AO","270","245","21610","20880"
"In post","2021","Declared non-disabled","Insolvency Service","EO","EO","145","135","26300","26290"
"In post","2021","Declared non-disabled","Insolvency Service","G6/G7","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Insolvency Service","G6/G7","G7","70","70","55680","55980"
"In post","2021","Declared non-disabled","Insolvency Service","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Insolvency Service","SEO/HEO","HEO","300","285","34940","35110"
"In post","2021","Declared non-disabled","Insolvency Service","SEO/HEO","SEO","235","220","44370","43910"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","EO","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6/G7","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6/G7","G7","75","75","52420","52240"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO/HEO","SEO","50","50","38550","36890"
"In post","2021","Declared non-disabled","Legal Aid Agency","AA/AO","AA","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal Aid Agency","AA/AO","AO","270","250","19990","19930"
"In post","2021","Declared non-disabled","Legal Aid Agency","EO","EO","255","240","23890","22570"
"In post","2021","Declared non-disabled","Legal Aid Agency","G6/G7","G7","75","75","58450","55490"
"In post","2021","Declared non-disabled","Legal Aid Agency","SCS level","SCS level","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal Aid Agency","SEO/HEO","HEO","110","105","29780","30290"
"In post","2021","Declared non-disabled","Legal Aid Agency","SEO/HEO","SEO","145","140","39320","40080"
"In post","2021","Declared non-disabled","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","AA/AO","AO","145","135","24080","22370"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","EO","EO","155","145","28530","26780"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","G6/G7","G7","110","105","58890","55790"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","SEO/HEO","HEO","180","175","34490","34990"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","SEO/HEO","SEO","210","205","46130","43470"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","EO","65","60","27600","27400"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","G6","90","85","67890","66850"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","G7","115","115","53620","53830"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","SCS level","70","65","84560","83660"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","HEO","65","65","33270","33090"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","SEO","115","115","41660","41010"
"In post","2021","Declared non-disabled","Met Office","AA/AO","AA","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","AA/AO","AO","80","80","24390","21630"
"In post","2021","Declared non-disabled","Met Office","EO","EO","175","165","26190","25780"
"In post","2021","Declared non-disabled","Met Office","G6/G7","G6","150","140","61700","60490"
"In post","2021","Declared non-disabled","Met Office","G6/G7","G7","390","375","48660","47960"
"In post","2021","Declared non-disabled","Met Office","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","SEO/HEO","HEO","520","500","34010","33860"
"In post","2021","Declared non-disabled","Met Office","SEO/HEO","SEO","655","620","40740","39750"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","AA/AO","AA","3235","3135","19430","19560"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","AA/AO","AO","6980","6685","23810","21140"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","EO","5025","4880","28500","26670"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","G6/G7","G6","435","420","69480","67220"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","G6/G7","G7","1375","1315","60280","56730"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","SCS level","225","220","88350","79730"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO/HEO","HEO","4725","4595","35020","33300"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO/HEO","SEO","3215","3135","43060","40980"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","315","310","39320","36850"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","AO","35","35","25330","26870"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","EO","180","175","28490","27850"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","G6","210","205","65380","64090"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","G7","550","530","53740","53130"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","SCS level","110","105","84720","77040"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","HEO","440","425","33300","33210"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","SEO","345","335","40120","39600"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","AA/AO","AA","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","AA/AO","AO","165","155","21390","20890"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","EO","495","480","26020","26410"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","G6/G7","G7","995","965","59060","58130"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","SCS level","SCS level","110","105","88780","83260"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO/HEO","HEO","795","780","31580","31150"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO/HEO","SEO","990","965","40500","39800"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","35","30","43710","42100"
"In post","2021","Declared non-disabled","National Crime Agency","AA/AO","AO","55","45","25750","25450"
"In post","2021","Declared non-disabled","National Crime Agency","EO","EO","605","585","34740","34630"
"In post","2021","Declared non-disabled","National Crime Agency","G6/G7","G6","45","45","73380","71940"
"In post","2021","Declared non-disabled","National Crime Agency","G6/G7","G7","125","125","62220","60990"
"In post","2021","Declared non-disabled","National Crime Agency","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","SEO/HEO","HEO","595","580","42440","43090"
"In post","2021","Declared non-disabled","National Crime Agency","SEO/HEO","SEO","315","310","51020","48900"
"In post","2021","Declared non-disabled","National Infrastructure Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","AA/AO","AA","50","45","22130","22230"
"In post","2021","Declared non-disabled","National Records of Scotland","AA/AO","AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","EO","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","G6/G7","G6","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","SEO/HEO","HEO","55","50","35310","35110"
"In post","2021","Declared non-disabled","National Records of Scotland","SEO/HEO","SEO","35","35","44860","46600"
"In post","2021","Declared non-disabled","National Savings and Investments","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","National Savings and Investments","EO","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Savings and Investments","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Savings and Investments","G6/G7","G7","50","50","54810","54100"
"In post","2021","Declared non-disabled","National Savings and Investments","SCS level","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Savings and Investments","SEO/HEO","HEO","35","35","36880","37200"
"In post","2021","Declared non-disabled","National Savings and Investments","SEO/HEO","SEO","50","50","44260","44740"
