"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","North East (England)","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","North West (England)","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Scotland","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Wales","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Yorkshire and The Humber","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","London","Heterosexual / straight","95","[c]","28870","27760"
"Leaver CS","2021","20-29","Home Office","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","North West (England)","Heterosexual / straight","40","[c]","22860","21430"
"Leaver CS","2021","20-29","Home Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","North West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","South East (England)","Heterosexual / straight","75","[c]","22540","20920"
"Leaver CS","2021","20-29","Ministry of Defence","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","South East (England)","Unknown","45","[c]","20550","19170"
"Leaver CS","2021","20-29","Ministry of Defence","South West (England)","Heterosexual / straight","135","[c]","24170","22780"
"Leaver CS","2021","20-29","Ministry of Defence","South West (England)","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","South West (England)","Unknown","45","[c]","25130","22780"
"Leaver CS","2021","20-29","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Unknown","Unknown","30","[c]","27760","28680"
"Leaver CS","2021","20-29","Ministry of Defence","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","East Midlands (England)","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","East Midlands (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","East Midlands (England)","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","East of England","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","East of England","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","East of England","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","London","Heterosexual / straight","110","[c]","28030","26410"
"Leaver CS","2021","20-29","Ministry of Justice","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","London","Unknown","145","[c]","26080","22680"
"Leaver CS","2021","20-29","Ministry of Justice","North East (England)","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","North East (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","North West (England)","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","North West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","North West (England)","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","South East (England)","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","South East (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","South East (England)","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","South West (England)","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","South West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","South West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Wales","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Wales","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Wales","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","West Midlands (England)","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","West Midlands (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","West Midlands (England)","Unknown","95","[c]","19670","19930"
"Leaver CS","2021","20-29","Ministry of Justice","Yorkshire and The Humber","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Yorkshire and The Humber","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
