"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
