"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","Male","140","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Female","85","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","180","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","155","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","Female","85","[c]","21720","21010"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","Male","70","[c]","21890","21010"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","Female","210","[c]","26370","25160"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","Male","135","[c]","26160","25130"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","Female","105","[c]","60410","57460"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","Male","60","[c]","59300","57460"
"Leaver Dept.","2021","Home Office (incl. agencies)","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","Female","220","[c]","37010","35200"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","Male","155","[c]","36680","36280"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","AA/AO","Female","45","[c]","21480","20920"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","EO","Female","40","[c]","28550","27470"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","G6/G7","Female","30","[c]","61670","59730"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","G6/G7","Male","30","[c]","60920","58990"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","SEO/HEO","Female","95","[c]","39080","39510"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","SEO/HEO","Male","90","[c]","39670","40440"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","Male","30","[c]","27230","27310"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","Female","70","[c]","55130","52900"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","Male","45","[c]","55550","52730"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","Female","85","[c]","35630","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","Male","85","[c]","34260","33210"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","EO","Female","40","[c]","27020","26410"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","G6/G7","Female","50","[c]","57970","57740"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","G6/G7","Male","45","[c]","58320","58130"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","SEO/HEO","Female","130","[c]","36780","36800"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","SEO/HEO","Male","90","[c]","37440","36800"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","EO","Female","10","[c]","[c]","[c]"
