"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SEO/HEO","HEO","35","[c]","31990","30850"
"New entrant CS","2021","40-49","Human Resources","SEO/HEO","SEO","25","[c]","40050","39040"
"New entrant CS","2021","40-49","Inspector of Education and Training","G6/G7","G7","25","[c]","73350","75500"
"New entrant CS","2021","40-49","Inspector of Education and Training","SEO/HEO","SEO","15","[c]","49010","51360"
"New entrant CS","2021","40-49","Intelligence Analysis","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","SEO/HEO","HEO","15","[c]","31990","32330"
"New entrant CS","2021","40-49","Knowledge and Information Management","SEO/HEO","SEO","15","[c]","42470","40070"
"New entrant CS","2021","40-49","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","EO","EO","10","[c]","26440","25560"
"New entrant CS","2021","40-49","Legal","G6/G7","G6","10","[c]","66020","65270"
"New entrant CS","2021","40-49","Legal","G6/G7","G7","120","[c]","51910","50520"
"New entrant CS","2021","40-49","Legal","SEO/HEO","HEO","30","[c]","34830","38000"
"New entrant CS","2021","40-49","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","EO","EO","15","[c]","30200","30620"
"New entrant CS","2021","40-49","Medicine","G6/G7","G6","15","[c]","90200","87750"
"New entrant CS","2021","40-49","Medicine","G6/G7","G7","30","[c]","71630","77080"
"New entrant CS","2021","40-49","Medicine","SCS level","SCS level","15","[c]","86320","82100"
"New entrant CS","2021","40-49","Medicine","SEO/HEO","HEO","25","[c]","36550","37890"
"New entrant CS","2021","40-49","Medicine","SEO/HEO","SEO","15","[c]","40550","40000"
"New entrant CS","2021","40-49","Operational Delivery","AA/AO","AA","250","[c]","19990","20600"
"New entrant CS","2021","40-49","Operational Delivery","AA/AO","AO","905","[c]","22390","21590"
"New entrant CS","2021","40-49","Operational Delivery","EO","EO","370","[c]","26630","24920"
"New entrant CS","2021","40-49","Operational Delivery","G6/G7","G6","25","[c]","66880","65310"
"New entrant CS","2021","40-49","Operational Delivery","G6/G7","G7","105","[c]","53980","52610"
"New entrant CS","2021","40-49","Operational Delivery","SCS level","SCS level","10","[c]","95030","90000"
"New entrant CS","2021","40-49","Operational Delivery","SEO/HEO","HEO","235","[c]","32890","31810"
"New entrant CS","2021","40-49","Operational Delivery","SEO/HEO","SEO","170","[c]","39710","38890"
"New entrant CS","2021","40-49","Operational Delivery","Unknown","Unknown","190","[c]","24020","22920"
"New entrant CS","2021","40-49","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","AA/AO","AA","30","[c]","19190","18980"
"New entrant CS","2021","40-49","Other","AA/AO","AO","105","[c]","21280","20920"
"New entrant CS","2021","40-49","Other","EO","EO","90","[c]","25680","26350"
"New entrant CS","2021","40-49","Other","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","G6/G7","G7","20","[c]","57540","57000"
"New entrant CS","2021","40-49","Other","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","SEO/HEO","HEO","45","[c]","32190","33000"
"New entrant CS","2021","40-49","Other","SEO/HEO","SEO","30","[c]","40840","40640"
"New entrant CS","2021","40-49","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","EO","EO","30","[c]","26790","26350"
"New entrant CS","2021","40-49","Policy","G6/G7","G6","35","[c]","67250","66230"
"New entrant CS","2021","40-49","Policy","G6/G7","G7","95","[c]","52870","53130"
"New entrant CS","2021","40-49","Policy","SCS level","SCS level","30","[c]","98250","80000"
"New entrant CS","2021","40-49","Policy","SEO/HEO","HEO","65","[c]","32940","32790"
"New entrant CS","2021","40-49","Policy","SEO/HEO","SEO","75","[c]","39100","39600"
"New entrant CS","2021","40-49","Project Delivery","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","EO","EO","30","[c]","25980","26350"
"New entrant CS","2021","40-49","Project Delivery","G6/G7","G6","15","[c]","64800","64670"
"New entrant CS","2021","40-49","Project Delivery","G6/G7","G7","40","[c]","51600","51730"
"New entrant CS","2021","40-49","Project Delivery","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","SEO/HEO","HEO","50","[c]","31850","33000"
"New entrant CS","2021","40-49","Project Delivery","SEO/HEO","SEO","65","[c]","40080","40000"
"New entrant CS","2021","40-49","Project Delivery","Unknown","Unknown","15","[c]","54080","54000"
"New entrant CS","2021","40-49","Property","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","EO","EO","15","[c]","25960","26350"
"New entrant CS","2021","40-49","Property","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","G6/G7","G7","10","[c]","51990","49860"
"New entrant CS","2021","40-49","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","SEO/HEO","HEO","30","[c]","31840","33000"
"New entrant CS","2021","40-49","Property","SEO/HEO","SEO","20","[c]","40120","40380"
"New entrant CS","2021","40-49","Psychology","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","AA/AO","AO","15","[c]","21960","21760"
"New entrant CS","2021","40-49","Science and Engineering","EO","EO","10","[c]","26720","26360"
"New entrant CS","2021","40-49","Science and Engineering","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","G6/G7","G7","25","[c]","51450","51300"
"New entrant CS","2021","40-49","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","SEO/HEO","HEO","65","[c]","31910","31370"
"New entrant CS","2021","40-49","Science and Engineering","SEO/HEO","SEO","65","[c]","40470","39680"
"New entrant CS","2021","40-49","Science and Engineering","Unknown","Unknown","10","[c]","44060","45000"
"New entrant CS","2021","40-49","Security","AA/AO","AA","45","[c]","20070","19560"
"New entrant CS","2021","40-49","Security","AA/AO","AO","55","[c]","33290","39070"
"New entrant CS","2021","40-49","Security","EO","EO","10","[c]","23850","24620"
"New entrant CS","2021","40-49","Security","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","SEO/HEO","HEO","10","[c]","32400","33850"
"New entrant CS","2021","40-49","Security","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Research","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Research","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tax","AA/AO","AO","270","[c]","20240","20140"
"New entrant CS","2021","40-49","Tax","EO","EO","110","[c]","25500","25560"
"New entrant CS","2021","40-49","Tax","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tax","SEO/HEO","HEO","40","[c]","32460","31810"
"New entrant CS","2021","40-49","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","AA","65","[c]","20380","20060"
"New entrant CS","2021","40-49","Unknown","AA/AO","AO","920","[c]","21610","21010"
"New entrant CS","2021","40-49","Unknown","EO","EO","2325","[c]","28410","27570"
"New entrant CS","2021","40-49","Unknown","G6/G7","G6","65","[c]","73730","71220"
"New entrant CS","2021","40-49","Unknown","G6/G7","G7","155","[c]","53600","54000"
"New entrant CS","2021","40-49","Unknown","SCS level","SCS level","90","[c]","88340","74000"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","HEO","130","[c]","32580","31990"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","SEO","135","[c]","40490","39960"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","SEO/HEO","HEO","10","[c]","31350","31970"
"New entrant CS","2021","50-59","Commercial","SEO/HEO","SEO","20","[c]","39530","39380"
"New entrant CS","2021","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","G6/G7","G7","10","[c]","51840","52620"
"New entrant CS","2021","50-59","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data and Technology","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data and Technology","EO","EO","20","[c]","26250","25560"
"New entrant CS","2021","50-59","Digital, Data and Technology","G6/G7","G6","20","[c]","72210","72630"
"New entrant CS","2021","50-59","Digital, Data and Technology","G6/G7","G7","85","[c]","55260","52970"
"New entrant CS","2021","50-59","Digital, Data and Technology","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data and Technology","SEO/HEO","HEO","30","[c]","31890","31810"
"New entrant CS","2021","50-59","Digital, Data and Technology","SEO/HEO","SEO","60","[c]","41950","40540"
"New entrant CS","2021","50-59","Digital, Data and Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Economics","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Economics","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","AA/AO","AO","10","[c]","20640","20920"
"New entrant CS","2021","50-59","Finance","EO","EO","15","[c]","26700","26350"
"New entrant CS","2021","50-59","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","G6/G7","G7","10","[c]","55720","56040"
"New entrant CS","2021","50-59","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","SEO/HEO","HEO","20","[c]","32780","32350"
"New entrant CS","2021","50-59","Finance","SEO/HEO","SEO","20","[c]","41320","40180"
"New entrant CS","2021","50-59","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","AA/AO","AO","20","[c]","20910","20920"
"New entrant CS","2021","50-59","Human Resources","EO","EO","15","[c]","26060","26130"
"New entrant CS","2021","50-59","Human Resources","G6/G7","G6","10","[c]","68140","65680"
"New entrant CS","2021","50-59","Human Resources","G6/G7","G7","10","[c]","54610","54050"
"New entrant CS","2021","50-59","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","SEO/HEO","HEO","15","[c]","32480","32170"
"New entrant CS","2021","50-59","Human Resources","SEO/HEO","SEO","15","[c]","38600","37450"
"New entrant CS","2021","50-59","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inspector of Education and Training","G6/G7","G7","15","[c]","73190","75500"
"New entrant CS","2021","50-59","Inspector of Education and Training","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Intelligence Analysis","EO","EO","15","[c]","25830","24880"
"New entrant CS","2021","50-59","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Intelligence Analysis","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","G6/G7","G7","60","[c]","52250","50520"
"New entrant CS","2021","50-59","Legal","SEO/HEO","HEO","15","[c]","36790","38000"
"New entrant CS","2021","50-59","Legal","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","EO","EO","10","[c]","32070","30620"
"New entrant CS","2021","50-59","Medicine","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","G6/G7","G7","15","[c]","64790","62000"
"New entrant CS","2021","50-59","Medicine","SCS level","SCS level","10","[c]","97300","95420"
"New entrant CS","2021","50-59","Medicine","SEO/HEO","HEO","20","[c]","36760","37890"
"New entrant CS","2021","50-59","Medicine","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Operational Delivery","AA/AO","AA","300","[c]","19360","20600"
"New entrant CS","2021","50-59","Operational Delivery","AA/AO","AO","715","[c]","21840","21300"
"New entrant CS","2021","50-59","Operational Delivery","EO","EO","400","[c]","27600","26130"
"New entrant CS","2021","50-59","Operational Delivery","G6/G7","G6","20","[c]","67790","65660"
"New entrant CS","2021","50-59","Operational Delivery","G6/G7","G7","75","[c]","54370","52650"
"New entrant CS","2021","50-59","Operational Delivery","SCS level","SCS level","15","[c]","102710","1e+05"
"New entrant CS","2021","50-59","Operational Delivery","SEO/HEO","HEO","175","[c]","34050","32350"
"New entrant CS","2021","50-59","Operational Delivery","SEO/HEO","SEO","140","[c]","39860","39030"
"New entrant CS","2021","50-59","Operational Delivery","Unknown","Unknown","160","[c]","22970","21930"
"New entrant CS","2021","50-59","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","AA/AO","AA","55","[c]","19080","18760"
"New entrant CS","2021","50-59","Other","AA/AO","AO","90","[c]","21240","20920"
"New entrant CS","2021","50-59","Other","EO","EO","90","[c]","26210","26350"
"New entrant CS","2021","50-59","Other","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","G6/G7","G7","20","[c]","57770","56000"
"New entrant CS","2021","50-59","Other","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","SEO/HEO","HEO","35","[c]","32320","33000"
"New entrant CS","2021","50-59","Other","SEO/HEO","SEO","25","[c]","39690","39020"
"New entrant CS","2021","50-59","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","EO","EO","20","[c]","25560","25000"
"New entrant CS","2021","50-59","Policy","G6/G7","G6","25","[c]","64110","62400"
"New entrant CS","2021","50-59","Policy","G6/G7","G7","55","[c]","52330","52290"
"New entrant CS","2021","50-59","Policy","SCS level","SCS level","15","[c]","93270","86170"
"New entrant CS","2021","50-59","Policy","SEO/HEO","HEO","50","[c]","31460","31840"
"New entrant CS","2021","50-59","Policy","SEO/HEO","SEO","45","[c]","39530","40050"
"New entrant CS","2021","50-59","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","EO","EO","25","[c]","26280","26350"
"New entrant CS","2021","50-59","Project Delivery","G6/G7","G6","10","[c]","66220","64220"
"New entrant CS","2021","50-59","Project Delivery","G6/G7","G7","30","[c]","53470","53500"
"New entrant CS","2021","50-59","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","SEO/HEO","HEO","30","[c]","32830","33000"
"New entrant CS","2021","50-59","Project Delivery","SEO/HEO","SEO","60","[c]","39920","40000"
"New entrant CS","2021","50-59","Project Delivery","Unknown","Unknown","10","[c]","37820","41000"
"New entrant CS","2021","50-59","Property","AA/AO","AA","15","[c]","17670","17230"
"New entrant CS","2021","50-59","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","EO","EO","10","[c]","26050","26350"
"New entrant CS","2021","50-59","Property","G6/G7","G6","10","[c]","66510","67140"
"New entrant CS","2021","50-59","Property","G6/G7","G7","10","[c]","54510","53500"
"New entrant CS","2021","50-59","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","SEO/HEO","HEO","30","[c]","32240","33000"
"New entrant CS","2021","50-59","Property","SEO/HEO","SEO","20","[c]","41080","40580"
"New entrant CS","2021","50-59","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","AA/AO","AO","20","[c]","21280","20920"
"New entrant CS","2021","50-59","Science and Engineering","EO","EO","20","[c]","25500","25100"
"New entrant CS","2021","50-59","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","G6/G7","G7","20","[c]","53660","56000"
"New entrant CS","2021","50-59","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","SEO/HEO","HEO","40","[c]","32650","31710"
"New entrant CS","2021","50-59","Science and Engineering","SEO/HEO","SEO","55","[c]","41300","40740"
"New entrant CS","2021","50-59","Science and Engineering","Unknown","Unknown","10","[c]","51840","57000"
"New entrant CS","2021","50-59","Security","AA/AO","AA","60","[c]","19810","19560"
"New entrant CS","2021","50-59","Security","AA/AO","AO","40","[c]","35360","39070"
"New entrant CS","2021","50-59","Security","EO","EO","30","[c]","30280","26350"
"New entrant CS","2021","50-59","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","SEO/HEO","HEO","15","[c]","32740","32410"
"New entrant CS","2021","50-59","Security","SEO/HEO","SEO","15","[c]","42730","39910"
"New entrant CS","2021","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tax","AA/AO","AO","240","[c]","20240","20140"
"New entrant CS","2021","50-59","Tax","EO","EO","50","[c]","25620","25560"
"New entrant CS","2021","50-59","Tax","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tax","SEO/HEO","HEO","35","[c]","32730","31810"
"New entrant CS","2021","50-59","Unknown","AA/AO","AA","55","[c]","20790","20060"
"New entrant CS","2021","50-59","Unknown","AA/AO","AO","940","[c]","21610","21010"
"New entrant CS","2021","50-59","Unknown","EO","EO","1965","[c]","28260","27570"
"New entrant CS","2021","50-59","Unknown","G6/G7","G6","55","[c]","76830","74040"
"New entrant CS","2021","50-59","Unknown","G6/G7","G7","75","[c]","54910","54700"
"New entrant CS","2021","50-59","Unknown","SCS level","SCS level","75","[c]","96550","79860"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","HEO","90","[c]","32840","32070"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","SEO","75","[c]","40030","38540"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
