"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Planning Inspectorate","G6","185","160","64190","58810"
"In post","2021","Declared non-disabled","Planning Inspectorate","G7","125","120","49270","47660"
"In post","2021","Declared non-disabled","Planning Inspectorate","HEO","70","65","33180","32780"
"In post","2021","Declared non-disabled","Planning Inspectorate","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Planning Inspectorate","SEO","50","45","41450","40720"
"In post","2021","Declared non-disabled","Public Health England","AA","85","75","19800","18850"
"In post","2021","Declared non-disabled","Public Health England","AO","545","485","21230","20150"
"In post","2021","Declared non-disabled","Public Health England","EO","630","585","25560","25080"
"In post","2021","Declared non-disabled","Public Health England","G6","295","275","70340","67370"
"In post","2021","Declared non-disabled","Public Health England","G7","780","735","53160","52610"
"In post","2021","Declared non-disabled","Public Health England","HEO","920","850","31630","31370"
"In post","2021","Declared non-disabled","Public Health England","SCS level","275","230","103720","99680"
"In post","2021","Declared non-disabled","Public Health England","SEO","935","850","39850","40070"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","AO","155","150","24130","24130"
"In post","2021","Declared non-disabled","Registers of Scotland","EO","160","155","30040","30080"
"In post","2021","Declared non-disabled","Registers of Scotland","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","HEO","135","130","36050","36780"
"In post","2021","Declared non-disabled","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","SEO","60","55","45840","46440"
"In post","2021","Declared non-disabled","Revenue Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","AO","875","790","21000","21050"
"In post","2021","Declared non-disabled","Rural Payments Agency","EO","560","510","25490","25190"
"In post","2021","Declared non-disabled","Rural Payments Agency","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","G7","60","60","49930","49370"
"In post","2021","Declared non-disabled","Rural Payments Agency","HEO","260","240","30440","30230"
"In post","2021","Declared non-disabled","Rural Payments Agency","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","SEO","145","140","37540","37230"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","AA","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","AO","45","40","21650","20850"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","AO","40","35","23620","22920"
"In post","2021","Declared non-disabled","Scottish Forestry","EO","50","45","30690","30160"
"In post","2021","Declared non-disabled","Scottish Forestry","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","HEO","40","35","37170","37530"
"In post","2021","Declared non-disabled","Scottish Forestry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","SEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","AA","205","195","21730","22230"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","AO","220","210","25100","24910"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","EO","630","605","28230","28170"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","G6","480","465","71270","73940"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","G7","805","765","57480","61010"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","HEO","875","840","33770","33620"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","SCS level","125","125","90690","83230"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","SEO","1030","985","43620","42910"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","G7","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","SEO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","AO","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","SEO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","AO","45","40","23980","24110"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","EO","40","35","28250","29190"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","HEO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","EO","40","40","27890","27640"
"In post","2021","Declared non-disabled","Serious Fraud Office","G6","35","35","70530","69620"
"In post","2021","Declared non-disabled","Serious Fraud Office","G7","80","75","56120","55750"
"In post","2021","Declared non-disabled","Serious Fraud Office","HEO","70","65","33670","33100"
"In post","2021","Declared non-disabled","Serious Fraud Office","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","SEO","75","75","40980","40390"
"In post","2021","Declared non-disabled","Serious Fraud Office","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","AA","160","155","20520","20060"
"In post","2021","Declared non-disabled","Social Security Scotland","AO","35","35","23710","23340"
"In post","2021","Declared non-disabled","Social Security Scotland","EO","185","180","26820","26160"
