"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Liverpool","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Manchester","Outside London","15","[c]","28270","28000"
"New entrant CS","2021","No function","Unknown","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","North Lanarkshire","Outside London","20","[c]","20410","20140"
"New entrant CS","2021","No function","Unknown","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Tower Hamlets","London","10","[c]","35330","28000"
"New entrant CS","2021","No function","Unknown","Tyneside","Outside London","50","[c]","22320","20140"
"New entrant CS","2021","No function","Unknown","Unknown","Unknown","120","[c]","31910","28000"
"New entrant CS","2021","No function","Unknown","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Westminster","London","645","[c]","34130","28000"
"New entrant CS","2021","No function","Unknown","Wiltshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","35","[c]","38140","40750"
"New entrant CS","2021","Project Delivery","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Communications","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","[c]","43380","50000"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","41440","44500"
"New entrant CS","2021","Project Delivery","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","29790","30000"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Leeds","Outside London","30","[c]","30970","28900"
"New entrant CS","2021","Project Delivery","Operational Delivery","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Tower Hamlets","London","40","[c]","39280","39530"
"New entrant CS","2021","Project Delivery","Operational Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","Westminster","London","30","[c]","40920","36800"
"New entrant CS","2021","Project Delivery","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","95","[c]","28020","24000"
"New entrant CS","2021","Project Delivery","Other","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","22760","23230"
"New entrant CS","2021","Project Delivery","Other","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Swindon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Westminster","London","30","[c]","37950","33570"
"New entrant CS","2021","Project Delivery","Project Delivery","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","135","[c]","37030","35000"
"New entrant CS","2021","Project Delivery","Project Delivery","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Berkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Birmingham","Outside London","35","[c]","39200","38630"
"New entrant CS","2021","Project Delivery","Project Delivery","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Bradford","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Bristol, City of","Outside London","15","[c]","35870","35900"
"New entrant CS","2021","Project Delivery","Project Delivery","Buckinghamshire CC","Outside London","10","[c]","39880","35000"
"New entrant CS","2021","Project Delivery","Project Delivery","Cambridgeshire CC","Outside London","20","[c]","33420","33150"
"New entrant CS","2021","Project Delivery","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Central Hampshire","Outside London","60","[c]","35640","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Clackmannanshire and Fife","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Devon CC","Outside London","25","[c]","37700","32060"
"New entrant CS","2021","Project Delivery","Project Delivery","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Lambeth","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Leeds","Outside London","25","[c]","31960","30730"
"New entrant CS","2021","Project Delivery","Project Delivery","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Liverpool","Outside London","15","[c]","38630","35310"
"New entrant CS","2021","Project Delivery","Project Delivery","Manchester","Outside London","30","[c]","37740","34020"
"New entrant CS","2021","Project Delivery","Project Delivery","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Monmouthshire and Newport","Outside London","25","[c]","40100","38000"
"New entrant CS","2021","Project Delivery","Project Delivery","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","North Hampshire","Outside London","10","[c]","31170","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Oxfordshire","Outside London","20","[c]","21670","13000"
"New entrant CS","2021","Project Delivery","Project Delivery","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Plymouth","Outside London","20","[c]","39620","40000"
"New entrant CS","2021","Project Delivery","Project Delivery","Portsmouth","Outside London","20","[c]","40700","40000"
"New entrant CS","2021","Project Delivery","Project Delivery","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","South Hampshire","Outside London","30","[c]","33530","29540"
"New entrant CS","2021","Project Delivery","Project Delivery","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Staffordshire CC","Outside London","15","[c]","37020","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Telford and Wrekin","Outside London","20","[c]","33140","25960"
"New entrant CS","2021","Project Delivery","Project Delivery","Tower Hamlets","London","40","[c]","44030","36000"
"New entrant CS","2021","Project Delivery","Project Delivery","Tyneside","Outside London","25","[c]","39310","36210"
"New entrant CS","2021","Project Delivery","Project Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Warrington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","West Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Westminster","London","175","[c]","41100","36800"
"New entrant CS","2021","Project Delivery","Project Delivery","Wiltshire","Outside London","80","[c]","33060","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","Wirral","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","190","[c]","30000","27540"
"New entrant CS","2021","Project Delivery","Science and Engineering","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","East Ayrshire and North Ayrshire mainland","Outside London","15","[c]","18740","16780"
"New entrant CS","2021","Project Delivery","Science and Engineering","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Plymouth","Outside London","15","[c]","21200","16780"
"New entrant CS","2021","Project Delivery","Science and Engineering","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","West Cumbria","Outside London","15","[c]","41150","37750"
"New entrant CS","2021","Project Delivery","Science and Engineering","Wiltshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Westminster","London","35","[c]","58890","54700"
"New entrant CS","2021","Property","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Calderdale and Kirklees","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","15","[c]","22410","20880"
"New entrant CS","2021","Property","Operational Delivery","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Durham CC","Outside London","65","[c]","21150","20880"
"New entrant CS","2021","Property","Operational Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Plymouth","Outside London","45","[c]","20850","20880"
"New entrant CS","2021","Property","Operational Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Tower Hamlets","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
