"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
