"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","SEO/HEO","15","15","35170","36520"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","AA/AO","60","60","21150","21050"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","EO","35","30","25500","25190"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","G6/G7","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","SEO/HEO","45","40","35710","36970"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","Westminster","EO","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","Westminster","G6/G7","20","20","59670","63410"
"In post","2021","Attorney General's Office","Inner London - West","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","Westminster","SEO/HEO","15","15","34630","34310"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","35","30","20900","20920"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","10","10","26570","26670"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","45","40","34570","33940"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","West Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","G6/G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","10","10","32360","30630"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Dorset CC","SEO/HEO","10","10","35240","33470"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","AA/AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","EO","15","10","24640","23850"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","G6/G7","35","35","57950","55120"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","SCS level","10","10","85510","75980"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","SEO/HEO","30","25","34910","33640"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","25","25","29570","29250"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Monmouthshire and Newport","G6/G7","15","15","52240","49700"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Monmouthshire and Newport","SEO/HEO","15","15","29130","28000"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","SEO/HEO","20","20","31010","29250"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","10","67230","59600"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","107270","90130"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","15","15","32910","33300"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","25","25","55730","53810"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","30","25","33370","32000"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","35","35","63590","54970"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","15","15","90000","71000"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","15","15","32330","33130"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South East","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","EO","10","10","24360","23850"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","G6/G7","65","65","55590","52580"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","SCS level","15","15","74180","68000"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","SEO/HEO","75","75","35270","37300"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","G6/G7","35","35","58190","54470"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","SEO/HEO","50","50","31810","32000"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","G6/G7","15","15","66330","56520"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","10","10","32750","32650"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","10","10","33780","33300"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Lambeth","SEO/HEO","10","10","29310","28630"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Lewisham and Southwark","SCS level","10","10","124750","129180"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","AA/AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","EO","65","60","27870","27500"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","G6/G7","525","515","58860","56670"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","SCS level","35","35","97250","86860"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","SEO/HEO","240","235","36650","35590"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","G6/G7","70","70","58310","56340"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","SEO/HEO","20","20","33770","32000"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Westminster","AA/AO","135","130","24470","24490"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Westminster","EO","535","525","27970","27500"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Westminster","G6/G7","1755","1725","60070","56370"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Westminster","SCS level","710","695","94130","80070"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Westminster","SEO/HEO","2320","2305","33960","34550"
