"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Department for Transport","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Transport","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","37310","35200"
"In post","2021","Commercial","Department for Transport","Wales","West Wales and The Valleys","160","150","33080","31040"
"In post","2021","Commercial","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","45420","45870"
"In post","2021","Commercial","Department for Work and Pensions","North West (England)","Merseyside","25","20","35660","31710"
"In post","2021","Commercial","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","London","Inner London - East","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","London","Inner London - West","105","105","55070","53360"
"In post","2021","Commercial","Department of Health and Social Care","London","Outer London - West and North West","15","15","44730","40470"
"In post","2021","Commercial","Department of Health and Social Care","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","30950","23870"
"In post","2021","Commercial","Department of Health and Social Care","Yorkshire and The Humber","West Yorkshire","85","85","41630","36820"
"In post","2021","Commercial","ESTYN","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","10","10","38840","34720"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","London","Inner London - West","15","15","67600","64860"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Scotland","Southern Scotland","75","75","38960","39630"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","75","70","43520","40850"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","South East (England)","Surrey, East and West Sussex","25","20","28600","25710"
"In post","2021","Commercial","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","South West (England)","Devon","10","10","38760","38550"
"In post","2021","Commercial","HM Revenue and Customs","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","North West (England)","Greater Manchester","95","90","35290","31810"
"In post","2021","Commercial","HM Revenue and Customs","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","30","30","38710","38630"
"In post","2021","Commercial","HM Treasury","London","Inner London - West","15","15","56100","39430"
"In post","2021","Commercial","HM Treasury","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","East Midlands (England)","Lincolnshire","15","15","27740","26670"
"In post","2021","Commercial","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","25","25","36290","34000"
"In post","2021","Commercial","Ministry of Defence","East of England","East Anglia","110","110","34160","33300"
"In post","2021","Commercial","Ministry of Defence","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","London","Inner London - West","135","135","39330","37000"
"In post","2021","Commercial","Ministry of Defence","London","Outer London - West and North West","20","20","33440","30720"
"In post","2021","Commercial","Ministry of Defence","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","North West (England)","Cumbria","15","15","38020","34030"
"In post","2021","Commercial","Ministry of Defence","North West (England)","Greater Manchester","30","30","29770","26670"
"In post","2021","Commercial","Ministry of Defence","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Overseas","Overseas","40","40","47380","42130"
"In post","2021","Commercial","Ministry of Defence","Scotland","Eastern Scotland","20","20","35760","34960"
"In post","2021","Commercial","Ministry of Defence","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Scotland","West Central Scotland","140","140","34570","33300"
"In post","2021","Commercial","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","90","90","35110","35300"
"In post","2021","Commercial","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","295","285","32200","33300"
"In post","2021","Commercial","Ministry of Defence","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","South West (England)","Devon","10","10","40250","38630"
"In post","2021","Commercial","Ministry of Defence","South West (England)","Dorset and Somerset","55","50","37030","33290"
"In post","2021","Commercial","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","885","850","39530","37320"
"In post","2021","Commercial","Ministry of Defence","Unknown","Unknown","15","15","35740","34500"
"In post","2021","Commercial","Ministry of Defence","Wales","East Wales","35","35","30340","28750"
"In post","2021","Commercial","Ministry of Defence","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","60","55","34010","33300"
"In post","2021","Commercial","Ministry of Defence","West Midlands (England)","West Midlands","10","10","36230","33900"
"In post","2021","Commercial","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","15","15","31530","29220"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","London","Inner London - West","15","15","42230","41330"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","30","25","39430","31900"
"In post","2021","Commercial","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","35","42110","38150"
"In post","2021","Commercial","Ministry of Justice","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","East of England","East Anglia","60","55","45650","45290"
"In post","2021","Commercial","Ministry of Justice","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","London","Inner London - East","40","40","40190","37920"
"In post","2021","Commercial","Ministry of Justice","London","Inner London - West","205","200","49390","44630"
"In post","2021","Commercial","Ministry of Justice","London","Outer London - East and North East","10","10","50480","52150"
"In post","2021","Commercial","Ministry of Justice","London","Outer London - South","100","95","44710","44570"
"In post","2021","Commercial","Ministry of Justice","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","25","25","36150","35140"
"In post","2021","Commercial","Ministry of Justice","North East (England)","Tees Valley and Durham","20","20","51680","51150"
