"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Bromley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","Female","Heterosexual / straight","1120","1055","35580","30850"
"In post","2021","London","Camden and City of London","Female","LGBO","45","40","37710","33820"
"In post","2021","London","Camden and City of London","Female","Undeclared","180","165","35890","31780"
"In post","2021","London","Camden and City of London","Female","Unknown","435","405","36130","31060"
"In post","2021","London","Camden and City of London","Male","Heterosexual / straight","1050","1025","40630","36160"
"In post","2021","London","Camden and City of London","Male","LGBO","80","80","39630","36200"
"In post","2021","London","Camden and City of London","Male","Undeclared","230","225","40020","36160"
"In post","2021","London","Camden and City of London","Male","Unknown","500","490","41090","36160"
"In post","2021","London","Camden and City of London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Croydon","Female","Heterosexual / straight","3905","3605","37280","33290"
"In post","2021","London","Croydon","Female","LGBO","110","105","40130","35200"
"In post","2021","London","Croydon","Female","Undeclared","580","525","35530","30920"
"In post","2021","London","Croydon","Female","Unknown","755","710","34830","31060"
"In post","2021","London","Croydon","Male","Heterosexual / straight","2955","2900","40500","36160"
"In post","2021","London","Croydon","Male","LGBO","150","150","41090","36270"
"In post","2021","London","Croydon","Male","Undeclared","480","465","41530","37290"
"In post","2021","London","Croydon","Male","Unknown","685","675","38330","35050"
"In post","2021","London","Croydon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Croydon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Ealing","Female","Heterosexual / straight","210","200","31840","31060"
"In post","2021","London","Ealing","Female","LGBO","5","5","[c]","[c]"
"In post","2021","London","Ealing","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","London","Ealing","Female","Unknown","95","85","30910","31060"
"In post","2021","London","Ealing","Male","Heterosexual / straight","110","110","30590","31060"
"In post","2021","London","Ealing","Male","LGBO","10","10","[c]","[c]"
"In post","2021","London","Ealing","Male","Undeclared","20","15","[c]","[c]"
"In post","2021","London","Ealing","Male","Unknown","35","35","30380","31060"
"In post","2021","London","Ealing","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Ealing","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Enfield","Female","Heterosexual / straight","150","135","30370","31060"
"In post","2021","London","Enfield","Female","LGBO","5","5","[c]","[c]"
"In post","2021","London","Enfield","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","London","Enfield","Female","Unknown","65","55","29690","31060"
"In post","2021","London","Enfield","Male","Heterosexual / straight","75","70","30160","31060"
"In post","2021","London","Enfield","Male","LGBO","5","5","[c]","[c]"
"In post","2021","London","Enfield","Male","Undeclared","20","15","[c]","[c]"
"In post","2021","London","Enfield","Male","Unknown","25","20","[c]","[c]"
"In post","2021","London","Enfield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Enfield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Hackney and Newham","Female","Heterosexual / straight","1080","985","34080","31060"
"In post","2021","London","Hackney and Newham","Female","LGBO","45","45","36100","31880"
"In post","2021","London","Hackney and Newham","Female","Undeclared","165","150","32970","31060"
"In post","2021","London","Hackney and Newham","Female","Unknown","530","465","31520","30330"
"In post","2021","London","Hackney and Newham","Male","Heterosexual / straight","700","670","37120","31880"
"In post","2021","London","Hackney and Newham","Male","LGBO","60","60","35080","31060"
"In post","2021","London","Hackney and Newham","Male","Undeclared","110","105","37500","31320"
"In post","2021","London","Hackney and Newham","Male","Unknown","360","345","35400","31880"
"In post","2021","London","Hackney and Newham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Hackney and Newham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Haringey and Islington","Female","Heterosexual / straight","490","460","30640","31060"
"In post","2021","London","Haringey and Islington","Female","LGBO","30","30","32280","31060"
"In post","2021","London","Haringey and Islington","Female","Undeclared","75","75","30920","31060"
"In post","2021","London","Haringey and Islington","Female","Unknown","240","220","28630","30330"
"In post","2021","London","Haringey and Islington","Male","Heterosexual / straight","385","380","33310","31730"
"In post","2021","London","Haringey and Islington","Male","LGBO","30","30","33280","31880"
"In post","2021","London","Haringey and Islington","Male","Undeclared","40","35","30250","31060"
"In post","2021","London","Haringey and Islington","Male","Unknown","210","205","30720","31060"
"In post","2021","London","Haringey and Islington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Haringey and Islington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Harrow and Hillingdon","Female","Heterosexual / straight","1230","1105","30650","29080"
"In post","2021","London","Harrow and Hillingdon","Female","LGBO","30","30","30650","30780"
"In post","2021","London","Harrow and Hillingdon","Female","Undeclared","220","190","32330","30410"
"In post","2021","London","Harrow and Hillingdon","Female","Unknown","185","170","30720","30250"
"In post","2021","London","Harrow and Hillingdon","Male","Heterosexual / straight","1310","1195","31310","29170"
"In post","2021","London","Harrow and Hillingdon","Male","LGBO","30","25","[c]","[c]"
"In post","2021","London","Harrow and Hillingdon","Male","Undeclared","255","230","32840","30410"
"In post","2021","London","Harrow and Hillingdon","Male","Unknown","140","140","30960","28880"
"In post","2021","London","Harrow and Hillingdon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Harrow and Hillingdon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Hounslow and Richmond upon Thames","Female","Heterosexual / straight","965","895","31510","29440"
"In post","2021","London","Hounslow and Richmond upon Thames","Female","LGBO","65","65","31900","31260"
"In post","2021","London","Hounslow and Richmond upon Thames","Female","Undeclared","165","150","31400","29250"
"In post","2021","London","Hounslow and Richmond upon Thames","Female","Unknown","290","265","32380","31060"
"In post","2021","London","Hounslow and Richmond upon Thames","Male","Heterosexual / straight","900","875","33340","31750"
"In post","2021","London","Hounslow and Richmond upon Thames","Male","LGBO","55","55","33870","31460"
"In post","2021","London","Hounslow and Richmond upon Thames","Male","Undeclared","125","120","35310","33590"
"In post","2021","London","Hounslow and Richmond upon Thames","Male","Unknown","295","280","33820","31880"
"In post","2021","London","Hounslow and Richmond upon Thames","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Hounslow and Richmond upon Thames","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Female","Heterosexual / straight","280","270","31590","31060"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Female","LGBO","20","20","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Female","Unknown","105","100","31670","31060"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Male","Heterosexual / straight","275","265","33670","33230"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Male","LGBO","15","15","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Male","Undeclared","35","30","35120","33260"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Male","Unknown","100","95","32350","31470"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Lambeth","Female","Heterosexual / straight","1815","1695","41770","37210"
"In post","2021","London","Lambeth","Female","LGBO","105","100","38340","36200"
"In post","2021","London","Lambeth","Female","Undeclared","275","250","41060","36330"
"In post","2021","London","Lambeth","Female","Unknown","400","365","46870","39560"
"In post","2021","London","Lambeth","Male","Heterosexual / straight","1185","1150","46040","40870"
"In post","2021","London","Lambeth","Male","LGBO","120","115","43160","36060"
"In post","2021","London","Lambeth","Male","Undeclared","145","135","45440","40070"
"In post","2021","London","Lambeth","Male","Unknown","340","335","44670","40170"
"In post","2021","London","Lambeth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Lambeth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Lewisham and Southwark","Female","Heterosexual / straight","580","555","33460","31060"
"In post","2021","London","Lewisham and Southwark","Female","LGBO","40","40","31780","31060"
"In post","2021","London","Lewisham and Southwark","Female","Undeclared","80","75","36390","31060"
"In post","2021","London","Lewisham and Southwark","Female","Unknown","100","95","36350","31060"
"In post","2021","London","Lewisham and Southwark","Male","Heterosexual / straight","380","370","32590","30410"
"In post","2021","London","Lewisham and Southwark","Male","LGBO","30","30","33150","31060"
"In post","2021","London","Lewisham and Southwark","Male","Undeclared","55","55","33930","29570"
"In post","2021","London","Lewisham and Southwark","Male","Unknown","115","105","36620","32740"
"In post","2021","London","Lewisham and Southwark","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Lewisham and Southwark","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Female","Heterosexual / straight","280","260","30200","31060"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Female","LGBO","15","15","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Female","Unknown","85","75","28520","30580"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Male","Heterosexual / straight","175","175","33950","31060"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Male","LGBO","10","10","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Male","Undeclared","30","25","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Male","Unknown","40","40","29780","31060"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Unknown","LGBO","[c]","[c]","[c]","[c]"
