"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","G6/G7","10","[c]","54170","51730"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","SEO/HEO","10","[c]","34380","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East Midlands (England)","Nottingham","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East of England","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Westminster","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Westminster","EO","80","[c]","28010","28500"
"New entrant CS","2021","Department for Education","London","Westminster","G6/G7","60","[c]","56950","53420"
"New entrant CS","2021","Department for Education","London","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","London","Westminster","SEO/HEO","90","[c]","36910","36660"
"New entrant CS","2021","Department for Education","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Darlington","EO","20","[c]","25000","25000"
"New entrant CS","2021","Department for Education","North East (England)","Darlington","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Darlington","SEO/HEO","15","[c]","32750","31590"
"New entrant CS","2021","Department for Education","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North East (England)","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Manchester","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","North West (England)","Manchester","EO","50","[c]","25390","25000"
"New entrant CS","2021","Department for Education","North West (England)","Manchester","G6/G7","30","[c]","54070","49860"
"New entrant CS","2021","Department for Education","North West (England)","Manchester","SEO/HEO","75","[c]","33800","36500"
"New entrant CS","2021","Department for Education","North West (England)","Manchester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Bristol, City of","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","South West (England)","Bristol, City of","SEO/HEO","20","[c]","34340","36500"
"New entrant CS","2021","Department for Education","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","West Midlands (England)","Coventry","EO","35","[c]","24980","25000"
"New entrant CS","2021","Department for Education","West Midlands (England)","Coventry","G6/G7","25","[c]","51740","49860"
"New entrant CS","2021","Department for Education","West Midlands (England)","Coventry","SEO/HEO","65","[c]","34660","36500"
"New entrant CS","2021","Department for Education","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Sheffield","EO","50","[c]","24880","25000"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Sheffield","G6/G7","10","[c]","52820","49860"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Yorkshire and The Humber","Sheffield","SEO/HEO","75","[c]","32680","30320"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","EO","15","[c]","26090","25230"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Suffolk","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Suffolk","EO","10","[c]","23170","22430"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Suffolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","East of England","Suffolk","SEO/HEO","10","[c]","31680","29750"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Hounslow and Richmond upon Thames","EO","25","[c]","30690","31460"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Westminster","AA/AO","15","[c]","23060","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Westminster","EO","95","[c]","24360","25170"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Westminster","G6/G7","100","[c]","55600","53200"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Westminster","SCS level","15","[c]","85910","78310"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","London","Westminster","SEO/HEO","300","[c]","34190","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","AA/AO","15","[c]","21050","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","G6/G7","10","[c]","49320","47550"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","SEO/HEO","20","[c]","33640","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","East Cumbria","AA/AO","25","[c]","21050","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","East Cumbria","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Manchester","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Mid Lancashire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Warrington","G6/G7","10","[c]","49440","48370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Warrington","SEO/HEO","20","[c]","32350","29910"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","West Cumbria","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","West Cumbria","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Perth and Kinross and Stirling","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire","G6/G7","15","[c]","49940","48750"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire","SEO/HEO","20","[c]","33460","34230"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Central Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","East Kent","EO","15","[c]","24330","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Surrey","AA/AO","70","[c]","24330","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Surrey","EO","20","[c]","28010","27960"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Surrey","G6/G7","15","[c]","58030","56240"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Surrey","SEO/HEO","20","[c]","36140","36070"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","AA/AO","30","[c]","21240","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","EO","20","[c]","23450","24670"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","G6/G7","30","[c]","51950","50090"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","SEO/HEO","100","[c]","32330","30090"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon CC","AA/AO","30","[c]","21050","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon CC","EO","10","[c]","24500","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon CC","SEO/HEO","10","[c]","34790","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Cardiff and Vale of Glamorgan","AA/AO","20","[c]","21050","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Gwynedd","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","South West Wales","AA/AO","20","[c]","21020","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire CC","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Solihull","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Staffordshire CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Staffordshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire","SEO/HEO","10","[c]","35580","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Riding of Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire CC","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","York","AA/AO","35","[c]","21690","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","York","EO","20","[c]","24350","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","York","G6/G7","15","[c]","52480","47590"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","York","SEO/HEO","55","[c]","31600","29180"
"New entrant CS","2021","Department for International Trade","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Westminster","AA/AO","45","[c]","19090","18200"
"New entrant CS","2021","Department for International Trade","London","Westminster","EO","65","[c]","26040","26250"
"New entrant CS","2021","Department for International Trade","London","Westminster","G6/G7","40","[c]","56150","56400"
"New entrant CS","2021","Department for International Trade","London","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Westminster","SEO/HEO","185","[c]","34090","31800"
"New entrant CS","2021","Department for International Trade","North East (England)","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North East (England)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North West (England)","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Berkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Berkshire","SEO/HEO","20","[c]","31780","31800"
"New entrant CS","2021","Department for International Trade","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
