"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Glasgow City","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Glasgow City","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Glasgow City","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester North West","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester South East","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester South West","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester South West","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester South West","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gwent Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gwynedd","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Haringey and Islington","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Haringey and Islington","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Harrow and Hillingdon","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heart of Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hertfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hounslow and Richmond upon Thames","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kent Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kingston upon Hull, City of","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kingston upon Hull, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lambeth","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leeds","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leeds","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lisburn and Castlereagh","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Liverpool","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Luton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mid Lancashire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Milton Keynes","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Monmouthshire and Newport","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Lanarkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Norwich and East Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Portsmouth","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sefton","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sheffield","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Solihull","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Somerset","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South and West Derbyshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southampton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Staffordshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Stoke-on-Trent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Suffolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Suffolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sunderland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sunderland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Swansea","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Swansea","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Swansea","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Swansea","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Swansea","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Telford and Wrekin","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tower Hamlets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tyneside","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tyneside","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tyneside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wakefield","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wandsworth","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wandsworth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Warrington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Warwickshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Lothian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Westminster","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Westminster","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Westminster","London","G7","55","[c]","56100","54870"
"Leaver Dept.","2021","Undeclared","Westminster","London","HEO","80","[c]","34160","34070"
"Leaver Dept.","2021","Undeclared","Westminster","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Westminster","London","SEO","50","[c]","42400","42460"
"Leaver Dept.","2021","Undeclared","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wirral","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wirral","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wolverhampton","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wolverhampton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","York","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Angus and Dundee City","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Angus and Dundee City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnet","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnet","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Barnsley, Doncaster and Rotherham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Belfast","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Belfast","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bexley and Greenwich","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bexley and Greenwich","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","Outside London","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackpool","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackpool","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Brent","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Brighton and Hove","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Calderdale and Kirklees","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Calderdale and Kirklees","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derby","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derby","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dudley","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Cumbria","Outside London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Kent","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
