"Status","Year","Disability","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Outer London - South","265","250","38470","35070"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Outer London - West and North West","200","180","33950","30410"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Overseas","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","South Yorkshire","110","100","28280","25310"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Surrey, East and West Sussex","70","65","30220","28350"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Tees Valley and Durham","30","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","West Central Scotland","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","West Midlands","40","35","29500","27370"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office (incl. agencies)","West Yorkshire","40","40","29980","27370"
"In post","2021","Undeclared","Unknown","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Medicines and Healthcare Products Regulatory Agency","Inner London - East","30","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","65","60","29320","26670"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Cumbria","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Devon","40","40","25590","21600"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Dorset and Somerset","50","45","27980","26510"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","East Anglia","100","100","27260","23950"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","East Wales","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","40","40","26770","26670"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Eastern Scotland","25","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Essex","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","170","165","34650","33000"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Greater Manchester","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","175","170","31480","32200"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","105","100","42590","40920"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Kent","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Lancashire","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","50","45","26880","21020"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Merseyside","30","25","25410","22290"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","60","55","24200","20920"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","30","30","34050","31000"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Overseas","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","50","50","28240","22500"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","15","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","West Central Scotland","30","30","31450","26670"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","West Midlands","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Ministry of Defence (excl. agencies)","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","National Records of Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scottish Government (excl. agencies)","Eastern Scotland","85","85","43770","42190"
"In post","2021","Undeclared","Unknown","Scottish Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scottish Government (excl. agencies)","North Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scottish Government (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scottish Government (excl. agencies)","West Central Scotland","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scottish Housing Regulator","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scottish Public Pensions Agency","Southern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Social Security Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Social Security Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Social Security Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Social Security Scotland","West Central Scotland","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Student Awards Agency for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Transport Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Transport Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Veterinary Medicines Directorate","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Welsh Government (excl. agencies)","East Wales","90","85","44030","41910"
"In post","2021","Undeclared","Unknown","Welsh Government (excl. agencies)","West Wales and The Valleys","90","85","40540","37410"
"In post","2021","Unknown","Analysis","Advisory, Conciliation and Arbitration Service","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Cabinet Office (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Unknown","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","45","40","34610","29270"
"In post","2021","Unknown","Analysis","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","95","90","39600","37280"
"In post","2021","Unknown","Analysis","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Competition and Markets Authority","Inner London - East","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Crown Prosecution Service","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Crown Prosecution Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Debt Management Office","Inner London - West","25","25","[c]","[c]"
"In post","2021","Unknown","Analysis","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","35","35","40200","37320"
"In post","2021","Unknown","Analysis","Defence Science and Technology Laboratory","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","70","70","38220","35640"
"In post","2021","Unknown","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","15","15","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Education (excl. agencies)","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Education (excl. agencies)","Inner London - West","25","25","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Education (excl. agencies)","South Yorkshire","15","15","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Education (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for International Trade","Inner London - West","85","85","40530","31950"
"In post","2021","Unknown","Analysis","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Transport (excl. agencies)","Inner London - West","15","15","[c]","[c]"
"In post","2021","Unknown","Analysis","Department of Health and Social Care (excl. agencies)","Inner London - West","155","150","54140","53360"
"In post","2021","Unknown","Analysis","Department of Health and Social Care (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
