"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Greater Manchester","20","[c]","28090","25260"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Inner London - West","45","[c]","44910","35130"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Merseyside","90","[c]","24180","24110"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Outer London - South","40","[c]","35010","28990"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Outer London - West and North West","25","[c]","29770","28810"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","South Yorkshire","30","[c]","27530","24890"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","Tees Valley and Durham","25","[c]","22050","21430"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","West Central Scotland","20","[c]","24280","24890"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","West Midlands","15","[c]","25720","24760"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Delivery","West Yorkshire","20","[c]","25610","24890"
"Leaver Dept.","2021","Unknown","Home Office","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","Inner London - West","25","[c]","44970","41970"
"Leaver Dept.","2021","Unknown","Home Office","Other","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Policy","Inner London - West","135","[c]","50510","42460"
"Leaver Dept.","2021","Unknown","Home Office","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","Outer London - South","20","[c]","55130","56920"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Security","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Social Research","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Statistics","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Greater Manchester","10","[c]","28620","26130"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Inner London - East","10","[c]","34340","35470"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Inner London - West","90","[c]","42950","40640"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Merseyside","30","[c]","24470","24110"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Outer London - South","40","[c]","37840","33960"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Outer London - West and North West","15","[c]","31320","28450"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","South Yorkshire","15","[c]","32360","29860"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","West Central Scotland","10","[c]","29720","24700"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Unknown","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","33900","32820"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Intelligence Analysis","Inner London - West","15","[c]","41700","37640"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Medicine","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Medicine","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","39560","32930"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Policy","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Policy","Inner London - West","35","[c]","49760","45200"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","30440","25550"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","34610","32930"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Science and Engineering","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Operational Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","Eastern Scotland","20","[c]","38870","36340"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Policy","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Statistics","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Tax","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office","Unknown","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chancellor's other departments","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chancellor's other departments","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Chancellor's other departments","Other","Inner London - West","25","[c]","45430","47000"
"New entrant CS","2021","Analysis","Charity Commission","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Competition and Markets Authority","Economics","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Competition and Markets Authority","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Economics","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Economics","Inner London - West","40","[c]","32250","33570"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Operational Research","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Digital, Culture, Media and Sport","Economics","Inner London - West","15","[c]","41990","42020"
"New entrant CS","2021","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Digital, Culture, Media and Sport","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Digital, Culture, Media and Sport","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Policy","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Policy","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education","Policy","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","Dorset and Somerset","10","[c]","24780","21050"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Economics","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Economics","Inner London - West","45","[c]","29130","31800"
"New entrant CS","2021","Analysis","Department for International Trade","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Social Research","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","Statistics","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Digital, Data and Technology","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Economics","Inner London - West","45","[c]","30870","29640"
"New entrant CS","2021","Analysis","Department for Transport","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Operational Research","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Social Research","Inner London - West","10","[c]","41210","42470"
"New entrant CS","2021","Analysis","Department for Transport","Statistics","Inner London - West","25","[c]","35820","34710"
"New entrant CS","2021","Analysis","Department for Transport","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department of Health and Social Care","Intelligence Analysis","Inner London - West","55","[c]","53400","53360"
"New entrant CS","2021","Analysis","Department of Health and Social Care","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department of Health and Social Care","Intelligence Analysis","West Yorkshire","10","[c]","39240","34810"
"New entrant CS","2021","Analysis","Department of Health and Social Care","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
