"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","AO","65","[c]","20850","19930"
"Leaver CS","2021","Mixed","No function","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AO","80","[c]","22070","21010"
"Leaver CS","2021","Mixed","Unknown","EO","65","[c]","28250","27570"
"Leaver CS","2021","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
