"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Belfast","Outside London","G7","Unknown","25","25","[c]","[c]"
"In post","2021","Belfast","Outside London","HEO","Heterosexual / straight","380","365","32430","31810"
"In post","2021","Belfast","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Belfast","Outside London","HEO","Undeclared","35","30","32660","31810"
"In post","2021","Belfast","Outside London","HEO","Unknown","105","100","32320","31810"
"In post","2021","Belfast","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Belfast","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Belfast","Outside London","SEO","Heterosexual / straight","180","170","38640","38630"
"In post","2021","Belfast","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Belfast","Outside London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Belfast","Outside London","SEO","Unknown","40","40","38060","38630"
"In post","2021","Berkshire","Outside London","AA","Heterosexual / straight","70","70","18940","18800"
"In post","2021","Berkshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Outside London","AA","Undeclared","10","5","[c]","[c]"
"In post","2021","Berkshire","Outside London","AA","Unknown","15","10","[c]","[c]"
"In post","2021","Berkshire","Outside London","AO","Heterosexual / straight","550","525","28530","25630"
"In post","2021","Berkshire","Outside London","AO","LGBO","30","30","29060","26610"
"In post","2021","Berkshire","Outside London","AO","Undeclared","90","85","30540","26610"
"In post","2021","Berkshire","Outside London","AO","Unknown","235","225","27430","25540"
"In post","2021","Berkshire","Outside London","EO","Heterosexual / straight","540","515","30760","29290"
"In post","2021","Berkshire","Outside London","EO","LGBO","30","30","[c]","[c]"
"In post","2021","Berkshire","Outside London","EO","Undeclared","75","70","32410","29290"
"In post","2021","Berkshire","Outside London","EO","Unknown","155","140","31190","29290"
"In post","2021","Berkshire","Outside London","G6","Heterosexual / straight","45","45","65700","64330"
"In post","2021","Berkshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Outside London","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Berkshire","Outside London","G6","Unknown","15","10","[c]","[c]"
"In post","2021","Berkshire","Outside London","G7","Heterosexual / straight","145","145","53980","51970"
"In post","2021","Berkshire","Outside London","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Berkshire","Outside London","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Berkshire","Outside London","G7","Unknown","60","55","54510","52580"
"In post","2021","Berkshire","Outside London","HEO","Heterosexual / straight","280","270","35880","33310"
"In post","2021","Berkshire","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Berkshire","Outside London","HEO","Undeclared","40","35","35330","33960"
"In post","2021","Berkshire","Outside London","HEO","Unknown","80","75","35240","33580"
"In post","2021","Berkshire","Outside London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Berkshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Outside London","SEO","Heterosexual / straight","170","165","41740","40440"
"In post","2021","Berkshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Outside London","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Berkshire","Outside London","SEO","Unknown","55","50","39920","39650"
"In post","2021","Berkshire","Outside London","Unknown","Heterosexual / straight","140","135","31850","31980"
"In post","2021","Berkshire","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Berkshire","Outside London","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Berkshire","Outside London","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","AA","Heterosexual / straight","125","120","23380","23790"
"In post","2021","Bexley and Greenwich","London","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","AA","Unknown","75","70","23950","23790"
"In post","2021","Bexley and Greenwich","London","AO","Heterosexual / straight","400","385","29740","31590"
"In post","2021","Bexley and Greenwich","London","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","AO","Undeclared","50","50","29930","31590"
"In post","2021","Bexley and Greenwich","London","AO","Unknown","185","175","30660","31480"
"In post","2021","Bexley and Greenwich","London","EO","Heterosexual / straight","365","345","32080","31060"
"In post","2021","Bexley and Greenwich","London","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","EO","Undeclared","55","50","31920","31060"
"In post","2021","Bexley and Greenwich","London","EO","Unknown","105","95","32030","31060"
"In post","2021","Bexley and Greenwich","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","HEO","Heterosexual / straight","100","95","38150","38030"
"In post","2021","Bexley and Greenwich","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","SEO","Heterosexual / straight","35","35","51260","51550"
"In post","2021","Bexley and Greenwich","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","Unknown","Heterosexual / straight","105","105","33550","34020"
"In post","2021","Bexley and Greenwich","London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Birmingham","Outside London","AA","Heterosexual / straight","165","155","18710","17610"
"In post","2021","Birmingham","Outside London","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Birmingham","Outside London","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","Birmingham","Outside London","AA","Unknown","100","95","19310","19080"
"In post","2021","Birmingham","Outside London","AO","Heterosexual / straight","1930","1745","21320","20180"
"In post","2021","Birmingham","Outside London","AO","LGBO","90","85","21510","20180"
"In post","2021","Birmingham","Outside London","AO","Undeclared","265","235","21190","20650"
"In post","2021","Birmingham","Outside London","AO","Unknown","985","885","20960","20180"
"In post","2021","Birmingham","Outside London","EO","Heterosexual / straight","2045","1900","26620","27570"
"In post","2021","Birmingham","Outside London","EO","LGBO","100","95","26660","27570"
"In post","2021","Birmingham","Outside London","EO","Undeclared","275","245","26470","26840"
"In post","2021","Birmingham","Outside London","EO","Unknown","890","820","26670","27440"
"In post","2021","Birmingham","Outside London","G6","Heterosexual / straight","155","150","68140","65240"
"In post","2021","Birmingham","Outside London","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Birmingham","Outside London","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","Birmingham","Outside London","G6","Unknown","40","35","71600","68300"
"In post","2021","Birmingham","Outside London","G7","Heterosexual / straight","625","600","54760","52580"
"In post","2021","Birmingham","Outside London","G7","LGBO","35","35","55680","52930"
"In post","2021","Birmingham","Outside London","G7","Undeclared","70","65","55210","52580"
"In post","2021","Birmingham","Outside London","G7","Unknown","190","175","54890","53320"
"In post","2021","Birmingham","Outside London","HEO","Heterosexual / straight","1265","1215","32500","31810"
"In post","2021","Birmingham","Outside London","HEO","LGBO","70","65","32090","31810"
"In post","2021","Birmingham","Outside London","HEO","Undeclared","135","125","32430","31810"
"In post","2021","Birmingham","Outside London","HEO","Unknown","470","450","33490","31810"
"In post","2021","Birmingham","Outside London","SCS level","Heterosexual / straight","80","70","95950","91190"
"In post","2021","Birmingham","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Outside London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Birmingham","Outside London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Birmingham","Outside London","SEO","Heterosexual / straight","760","735","40630","38640"
"In post","2021","Birmingham","Outside London","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Birmingham","Outside London","SEO","Undeclared","95","90","41650","40580"
"In post","2021","Birmingham","Outside London","SEO","Unknown","205","195","41910","39310"
"In post","2021","Birmingham","Outside London","Unknown","Heterosexual / straight","330","305","30540","28200"
"In post","2021","Birmingham","Outside London","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","Birmingham","Outside London","Unknown","Undeclared","30","30","30950","29200"
"In post","2021","Birmingham","Outside London","Unknown","Unknown","55","45","29120","28200"
"In post","2021","Blackburn with Darwen","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","AO","Heterosexual / straight","95","80","21210","21010"
"In post","2021","Blackburn with Darwen","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","AO","Unknown","45","35","20940","21010"
"In post","2021","Blackburn with Darwen","Outside London","EO","Heterosexual / straight","155","135","27490","27570"
"In post","2021","Blackburn with Darwen","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","EO","Unknown","45","40","27460","27570"
"In post","2021","Blackburn with Darwen","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","Unknown","Heterosexual / straight","55","50","28060","26500"
"In post","2021","Blackburn with Darwen","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Blackpool","Outside London","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Blackpool","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Outside London","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Blackpool","Outside London","AO","Heterosexual / straight","1115","1015","20900","21010"
