"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Mixed","Department for Work and Pensions","105","[c]","26650","27570"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Justice","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Department for Work and Pensions","35","[c]","28280","27570"
"New entrant CS","2021","40-49","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Work and Pensions","60","[c]","29310","27570"
"New entrant CS","2021","40-49","Undeclared","Department of Health and Social Care","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Ministry of Defence","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Attorney General's Departments","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Cabinet Office","110","[c]","70130","71000"
"New entrant CS","2021","40-49","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Business, Energy and Industrial Strategy","80","[c]","31650","26840"
"New entrant CS","2021","40-49","Unknown","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Education","35","[c]","43310","39430"
"New entrant CS","2021","40-49","Unknown","Department for Environment, Food and Rural Affairs","60","[c]","39150","33120"
"New entrant CS","2021","40-49","Unknown","Department for International Trade","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Transport","80","[c]","34990","26590"
"New entrant CS","2021","40-49","Unknown","Department for Work and Pensions","325","[c]","28620","27570"
"New entrant CS","2021","40-49","Unknown","Department of Health and Social Care","135","[c]","54590","49530"
"New entrant CS","2021","40-49","Unknown","HM Land Registry","45","[c]","28630","22350"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","480","[c]","26370","20140"
"New entrant CS","2021","40-49","Unknown","Home Office","205","[c]","35500","28650"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","145","[c]","37930","35340"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","460","[c]","26820","22680"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","185","[c]","35430","30650"
"New entrant CS","2021","40-49","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Water Services Regulation Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Attorney General's Departments","100","[c]","46650","48080"
"New entrant CS","2021","40-49","White","Cabinet Office","65","[c]","50790","49700"
"New entrant CS","2021","40-49","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Department for Business, Energy and Industrial Strategy","105","[c]","40180","36740"
"New entrant CS","2021","40-49","White","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Department for Education","70","[c]","41730","36500"
"New entrant CS","2021","40-49","White","Department for Environment, Food and Rural Affairs","135","[c]","38190","32560"
"New entrant CS","2021","40-49","White","Department for International Trade","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Department for Transport","90","[c]","37970","34720"
"New entrant CS","2021","40-49","White","Department for Work and Pensions","2120","[c]","27150","27570"
"New entrant CS","2021","40-49","White","Department of Health and Social Care","305","[c]","40190","36820"
"New entrant CS","2021","40-49","White","Food Standards Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","HM Land Registry","70","[c]","29050","22350"
"New entrant CS","2021","40-49","White","HM Revenue and Customs","210","[c]","29180","25560"
"New entrant CS","2021","40-49","White","HM Treasury","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Home Office","95","[c]","36500","27470"
"New entrant CS","2021","40-49","White","Ministry of Defence","625","[c]","33540","30620"
"New entrant CS","2021","40-49","White","Ministry of Housing, Communities and Local Government","45","[c]","49950","48200"
"New entrant CS","2021","40-49","White","Ministry of Justice","570","[c]","26620","22920"
"New entrant CS","2021","40-49","White","National Crime Agency","115","[c]","37290","36410"
"New entrant CS","2021","40-49","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Office for Standards in Education","45","[c]","60320","70500"
"New entrant CS","2021","40-49","White","Office of Gas and Electricity Markets","40","[c]","42950","38000"
"New entrant CS","2021","40-49","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Other Cabinet Office Agencies","35","[c]","43670","39000"
"New entrant CS","2021","40-49","White","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Scottish Government","185","[c]","33800","30650"
"New entrant CS","2021","40-49","White","The National Archives","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","UK Export Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","United Kingdom Statistics Authority","95","[c]","39040","36030"
"New entrant CS","2021","40-49","White","Water Services Regulation Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Welsh Government","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Department for Work and Pensions","125","[c]","27830","27570"
"New entrant CS","2021","50-59","Asian","Department of Health and Social Care","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","HM Revenue and Customs","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Home Office","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Ministry of Defence","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Ministry of Justice","30","[c]","27320","21230"
"New entrant CS","2021","50-59","Asian","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Department for Work and Pensions","220","[c]","28440","29290"
"New entrant CS","2021","50-59","Black","Department of Health and Social Care","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Home Office","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Ministry of Justice","45","[c]","27830","22680"
"New entrant CS","2021","50-59","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Department for Work and Pensions","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Department for Work and Pensions","70","[c]","27060","27570"
"New entrant CS","2021","50-59","Mixed","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
