"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Inner London - West","185","185","42550","38540"
"In post","2021","Asian","Department for International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Inner London - West","275","270","45190","42680"
"In post","2021","Asian","Department for Transport (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","West Midlands","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","210","190","27760","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","205","180","27690","28920"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Cheshire","20","20","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","150","130","24940","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","10","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","East Anglia","50","45","26450","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","East Wales","40","35","25760","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Eastern Scotland","45","40","24070","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Essex","80","75","28750","29290"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","65","55","26730","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Greater Manchester","415","380","26770","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","40","35","25750","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","90","80","24720","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Inner London - East","645","580","29660","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Inner London - West","400","380","36240","31740"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Kent","65","60","29720","29290"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Lancashire","510","455","24790","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","445","390","24400","25860"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Merseyside","25","20","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","115","105","29320","26120"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","590","525","29690","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outer London - South","110","100","30260","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","695","630","30730","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","65","65","26190","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","South Yorkshire","90","80","29350","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","95","85","28060","28310"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","30","30","23800","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Unknown","135","120","27810","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Central Scotland","45","40","24000","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Midlands","1145","1030","25420","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","West Yorkshire","660","595","26500","27570"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Inner London - West","115","110","43910","40650"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","West Yorkshire","50","50","38140","35400"
"In post","2021","Asian","Disclosure Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Licensing Agency","West Wales and The Valleys","50","45","29040","21590"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Outer London - East and North East","10","10","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Outer London - West and North West","15","10","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","West Midlands","15","15","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
