"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","G6/G7","G7","Female","235","[c]","52570","50970"
"New entrant CS","2021","Legal","G6/G7","G7","Male","155","[c]","52280","50520"
"New entrant CS","2021","Legal","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO/HEO","HEO","Female","180","[c]","34710","38000"
"New entrant CS","2021","Legal","SEO/HEO","HEO","Male","90","[c]","34490","38000"
"New entrant CS","2021","Legal","SEO/HEO","SEO","Female","55","[c]","35010","33550"
"New entrant CS","2021","Legal","SEO/HEO","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","AA/AO","AO","Female","45","[c]","21610","21240"
"New entrant CS","2021","Medicine","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","EO","EO","Female","45","[c]","30080","30620"
"New entrant CS","2021","Medicine","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","G6/G7","G7","Female","50","[c]","66960","69160"
"New entrant CS","2021","Medicine","G6/G7","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","SCS level","SCS level","Female","35","[c]","92070","84460"
"New entrant CS","2021","Medicine","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","SEO/HEO","HEO","Female","65","[c]","35180","34390"
"New entrant CS","2021","Medicine","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","AA/AO","AA","Female","1080","[c]","19680","20600"
"New entrant CS","2021","Operational Delivery","AA/AO","AA","Male","755","[c]","19890","20600"
"New entrant CS","2021","Operational Delivery","AA/AO","AO","Female","4095","[c]","21840","21300"
"New entrant CS","2021","Operational Delivery","AA/AO","AO","Male","3495","[c]","22910","22350"
"New entrant CS","2021","Operational Delivery","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","EO","EO","Female","1525","[c]","26510","25230"
"New entrant CS","2021","Operational Delivery","EO","EO","Male","1210","[c]","27000","25560"
"New entrant CS","2021","Operational Delivery","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","G6/G7","G6","Female","35","[c]","67950","66290"
"New entrant CS","2021","Operational Delivery","G6/G7","G6","Male","35","[c]","66990","65310"
"New entrant CS","2021","Operational Delivery","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","G6/G7","G7","Female","160","[c]","52870","52610"
"New entrant CS","2021","Operational Delivery","G6/G7","G7","Male","165","[c]","54380","52850"
"New entrant CS","2021","Operational Delivery","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","SEO/HEO","HEO","Female","700","[c]","32010","31370"
"New entrant CS","2021","Operational Delivery","SEO/HEO","HEO","Male","515","[c]","33110","31810"
"New entrant CS","2021","Operational Delivery","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","SEO/HEO","SEO","Female","465","[c]","38860","38680"
"New entrant CS","2021","Operational Delivery","SEO/HEO","SEO","Male","295","[c]","40030","38890"
"New entrant CS","2021","Operational Delivery","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","Female","1135","[c]","22850","22920"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","Male","315","[c]","23550","22920"
"New entrant CS","2021","Operational Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","SEO/HEO","HEO","Female","35","[c]","34210","34020"
"New entrant CS","2021","Operational Research","SEO/HEO","HEO","Male","35","[c]","34070","34710"
"New entrant CS","2021","Operational Research","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","AA/AO","AA","Female","115","[c]","19470","19560"
"New entrant CS","2021","Other","AA/AO","AA","Male","115","[c]","19250","18760"
"New entrant CS","2021","Other","AA/AO","AO","Female","305","[c]","21240","20920"
"New entrant CS","2021","Other","AA/AO","AO","Male","165","[c]","21750","20920"
"New entrant CS","2021","Other","EO","EO","Female","300","[c]","25560","26350"
"New entrant CS","2021","Other","EO","EO","Male","335","[c]","25550","26350"
"New entrant CS","2021","Other","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","G6/G7","G7","Female","30","[c]","56440","57430"
"New entrant CS","2021","Other","G6/G7","G7","Male","45","[c]","58120","57160"
"New entrant CS","2021","Other","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","SEO/HEO","HEO","Female","120","[c]","32990","33000"
"New entrant CS","2021","Other","SEO/HEO","HEO","Male","130","[c]","32100","33000"
"New entrant CS","2021","Other","SEO/HEO","SEO","Female","55","[c]","40370","40450"
"New entrant CS","2021","Other","SEO/HEO","SEO","Male","55","[c]","39940","40000"
"New entrant CS","2021","Other","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Planning","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Planning","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AO","Female","60","[c]","21460","21020"
"New entrant CS","2021","Policy","AA/AO","AO","Male","30","[c]","21720","20920"
"New entrant CS","2021","Policy","EO","EO","Female","380","[c]","26500","27270"
"New entrant CS","2021","Policy","EO","EO","Male","215","[c]","26340","26750"
"New entrant CS","2021","Policy","G6/G7","G6","Female","50","[c]","65610","64600"
"New entrant CS","2021","Policy","G6/G7","G6","Male","60","[c]","66410","65000"
"New entrant CS","2021","Policy","G6/G7","G7","Female","245","[c]","53610","53360"
"New entrant CS","2021","Policy","G6/G7","G7","Male","230","[c]","53630","53360"
"New entrant CS","2021","Policy","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SCS level","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SCS level","SCS level","Male","35","[c]","97460","85580"
"New entrant CS","2021","Policy","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SEO/HEO","HEO","Female","825","[c]","32570","32790"
"New entrant CS","2021","Policy","SEO/HEO","HEO","Male","675","[c]","32580","32790"
"New entrant CS","2021","Policy","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SEO/HEO","SEO","Female","260","[c]","39330","39600"
"New entrant CS","2021","Policy","SEO/HEO","SEO","Male","215","[c]","39500","40050"
"New entrant CS","2021","Policy","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AO","Female","30","[c]","21890","20920"
"New entrant CS","2021","Project Delivery","AA/AO","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","EO","Female","145","[c]","24950","26180"
"New entrant CS","2021","Project Delivery","EO","EO","Male","90","[c]","25210","26270"
"New entrant CS","2021","Project Delivery","G6/G7","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G6","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G7","Female","55","[c]","52480","52580"
"New entrant CS","2021","Project Delivery","G6/G7","G7","Male","85","[c]","53150","53130"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","Female","165","[c]","32580","33000"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","Male","165","[c]","32670","33000"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Female","140","[c]","39760","40000"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Male","160","[c]","40000","40000"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Male","35","[c]","41020","40500"
"New entrant CS","2021","Property","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AA","Male","30","[c]","18050","18410"
"New entrant CS","2021","Property","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","EO","Female","55","[c]","25390","25000"
"New entrant CS","2021","Property","EO","EO","Male","75","[c]","25670","24920"
"New entrant CS","2021","Property","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G7","Male","30","[c]","53640","53420"
"New entrant CS","2021","Property","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","HEO","Female","45","[c]","31420","30330"
"New entrant CS","2021","Property","SEO/HEO","HEO","Male","95","[c]","31810","33000"
"New entrant CS","2021","Property","SEO/HEO","SEO","Female","30","[c]","40730","40940"
"New entrant CS","2021","Property","SEO/HEO","SEO","Male","45","[c]","40180","40000"
"New entrant CS","2021","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","AA/AO","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","EO","EO","Female","55","[c]","24910","24620"
"New entrant CS","2021","Psychology","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","HEO","Female","40","[c]","28060","27700"
"New entrant CS","2021","Psychology","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AO","Female","100","[c]","22050","21570"
"New entrant CS","2021","Science and Engineering","AA/AO","AO","Male","90","[c]","21710","21150"
"New entrant CS","2021","Science and Engineering","EO","EO","Female","120","[c]","25620","26370"
"New entrant CS","2021","Science and Engineering","EO","EO","Male","180","[c]","24510","26370"
"New entrant CS","2021","Science and Engineering","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","G7","Female","40","[c]","51710","52610"
"New entrant CS","2021","Science and Engineering","G6/G7","G7","Male","30","[c]","52370","51300"
"New entrant CS","2021","Science and Engineering","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SEO/HEO","HEO","Female","195","[c]","31040","31370"
"New entrant CS","2021","Science and Engineering","SEO/HEO","HEO","Male","150","[c]","30610","30820"
"New entrant CS","2021","Science and Engineering","SEO/HEO","SEO","Female","145","[c]","39370","38890"
"New entrant CS","2021","Science and Engineering","SEO/HEO","SEO","Male","110","[c]","40940","40580"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","Male","80","[c]","32200","27770"
"New entrant CS","2021","Security","AA/AO","AA","Female","55","[c]","20000","19560"
"New entrant CS","2021","Security","AA/AO","AA","Male","170","[c]","20060","19560"
"New entrant CS","2021","Security","AA/AO","AO","Female","50","[c]","25030","23880"
"New entrant CS","2021","Security","AA/AO","AO","Male","275","[c]","29060","25540"
"New entrant CS","2021","Security","EO","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","EO","Male","60","[c]","27580","25900"
"New entrant CS","2021","Security","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","HEO","Male","30","[c]","31410","31390"
"New entrant CS","2021","Security","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SEO/HEO","HEO","Female","95","[c]","31580","31810"
"New entrant CS","2021","Social Research","SEO/HEO","HEO","Male","40","[c]","31830","32170"
"New entrant CS","2021","Social Research","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SEO/HEO","SEO","Female","35","[c]","39490","39310"
"New entrant CS","2021","Social Research","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","EO","EO","Female","45","[c]","26270","26720"
"New entrant CS","2021","Statistics","EO","EO","Male","45","[c]","27370","27850"
"New entrant CS","2021","Statistics","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","HEO","Female","85","[c]","31870","31810"
"New entrant CS","2021","Statistics","SEO/HEO","HEO","Male","80","[c]","33220","32540"
"New entrant CS","2021","Statistics","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","AA/AO","AO","Female","1160","[c]","20190","20140"
"New entrant CS","2021","Tax","AA/AO","AO","Male","1040","[c]","20180","20140"
"New entrant CS","2021","Tax","EO","EO","Female","335","[c]","25590","25560"
"New entrant CS","2021","Tax","EO","EO","Male","435","[c]","25650","25560"
"New entrant CS","2021","Tax","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","HEO","Female","120","[c]","32560","31810"
"New entrant CS","2021","Tax","SEO/HEO","HEO","Male","145","[c]","32570","31810"
"New entrant CS","2021","Tax","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","AA","Female","205","[c]","20170","20060"
"New entrant CS","2021","Unknown","AA/AO","AA","Male","165","[c]","20410","20060"
"New entrant CS","2021","Unknown","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","AO","Female","3280","[c]","21660","21010"
"New entrant CS","2021","Unknown","AA/AO","AO","Male","2895","[c]","21540","21010"
"New entrant CS","2021","Unknown","EO","EO","Female","7175","[c]","28510","27570"
"New entrant CS","2021","Unknown","EO","EO","Male","4430","[c]","28420","27570"
"New entrant CS","2021","Unknown","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","G6","Female","70","[c]","73300","66960"
"New entrant CS","2021","Unknown","G6/G7","G6","Male","115","[c]","73180","71150"
"New entrant CS","2021","Unknown","G6/G7","G7","Female","265","[c]","53240","53100"
"New entrant CS","2021","Unknown","G6/G7","G7","Male","280","[c]","54470","54700"
"New entrant CS","2021","Unknown","SCS level","SCS level","Female","100","[c]","84770","73000"
"New entrant CS","2021","Unknown","SCS level","SCS level","Male","140","[c]","88170","74000"
"New entrant CS","2021","Unknown","SEO/HEO","HEO","Female","870","[c]","30640","30650"
"New entrant CS","2021","Unknown","SEO/HEO","HEO","Male","600","[c]","31180","30650"
"New entrant CS","2021","Unknown","SEO/HEO","SEO","Female","290","[c]","39950","39250"
"New entrant CS","2021","Unknown","SEO/HEO","SEO","Male","230","[c]","39850","39000"
"New entrant CS","2021","Unknown","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Female","225","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Male","115","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
